match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_keyPass,captain,stat_dispossessed,stat_wonContest,stat_outfielderBlock,stat_errorLeadToAGoal,stat_accurateCross,stat_challengeLost,stat_onTargetScoringAttempt,stat_fouls,stat_expectedGoalsOnTarget,player_sofascoreId,stat_totalOffside,stat_goals,stat_penaltyFaced,stat_ownGoals,stat_penaltyConceded
12448352,home,FC Utrecht,Adrian Blake,Adrian Blake,,blake-adrian,A. Blake,F,10,170,323,M,1214695,EUR,1121385600,F,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448352,away,Willem II Tilburg,Thomas Didillon,,,thomas-didillon,T. Didillon,G,1,193,124,M,339809,EUR,817516800,G,1,1,False,26.0,17.0,11.0,2.0,0.0,16.0,16.0,1.0,10.0,,,8.0,,1.0,1.0,1.0,,90.0,35.0,6.2,9.0,0.00029095,0,-1.9519,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
12448352,away,Willem II Tilburg,Mickael Tirpan,,,mickael-tirpan,M. Tirpan,D,25,177,59,M,800340,EUR,751334400,D,25,25,False,43.0,33.0,6.0,2.0,0.0,15.0,17.0,18.0,31.0,3.0,4.0,1.0,,,,,,90.0,63.0,6.3,18.0,0.0182911,0,,5.0,3.0,1.0,7.0,,,2.0,2.0,,,,,,,,,,,,2.0,,2.0,,,,,,,
12448352,away,Willem II Tilburg,Raffael Behounek,,,behounek-raffael,R. Behounek,D,30,187,82,M,799723,EUR,861148800,D,30,30,False,50.0,40.0,12.0,6.0,0.0,23.0,26.0,17.0,24.0,1.0,3.0,3.0,,,,,,90.0,58.0,6.3,10.0,0.0281639,0,,,1.0,,1.0,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,1.0,
12448352,away,Willem II Tilburg,Tommy St. Jago,,,tommy-st-jago,T. S. Jago,D,33,186,182,M,876232,EUR,946857600,D,33,33,False,45.0,42.0,3.0,1.0,0.0,36.0,36.0,6.0,9.0,3.0,2.0,4.0,1.0,,,,,90.0,53.0,6.3,4.0,0.00171536,0,,,2.0,2.0,3.0,,1.0,,,1.0,,,,,,,,1.0,,,1.0,,1.0,,,,,,,
12448352,away,Willem II Tilburg,Amine Lachkar,Amine Lachkar,,lachkar-amine,A. Lachkar,M,34,189,135,M,1418129,EUR,1050624000,M,34,34,False,25.0,21.0,3.0,1.0,0.0,11.0,12.0,10.0,13.0,5.0,,2.0,,,,,,66.0,35.0,6.9,5.0,0.016052,2,,,,,,,,5.0,5.0,1.0,1.0,1.0,0.0446,1.0,,,,,,,,,,,,,,,,
12448352,away,Willem II Tilburg,Nick Doodeman,,,nick-doodeman,N. Doodeman,M,7,173,115,M,822166,EUR,845942400,M,7,7,False,13.0,13.0,,,0.0,6.0,6.0,7.0,14.0,4.0,1.0,1.0,1.0,,,,,66.0,25.0,6.7,7.0,0.00719635,0,,7.0,,2.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
12448352,away,Willem II Tilburg,Jesse Bosch,,,jesse-bosch,J. Bosch,M,5,176,81,M,989859,EUR,949363200,M,8,8,False,17.0,14.0,1.0,,0.0,4.0,6.0,10.0,11.0,,,2.0,,,,,,65.0,23.0,6.2,7.0,0.00847086,0,,,2.0,,3.0,,,,,2.0,,,,,True,,,1.0,,,1.0,,,,,,,,,
12448352,away,Willem II Tilburg,Ringo Meerveld,,,ringo-meerveld,R. Meerveld,M,10,177,424,M,992018,EUR,1040428800,M,16,16,False,39.0,35.0,5.0,4.0,0.0,17.0,19.0,18.0,21.0,3.0,,5.0,1.0,,,,,90.0,48.0,6.9,7.0,0.0637259,0,,1.0,,,2.0,2.0,1.0,,,1.0,,,,2.0,,1.0,2.0,,,,,,2.0,,,,,,,
12448352,away,Willem II Tilburg,Rúnar Þór Sigurgeirsson,,,runar-thor-sigurgeirsson,R. Þ. Sigurgeirsson,D,21,186,110,M,902229,EUR,946339200,M,5,5,False,33.0,26.0,8.0,4.0,1.0,13.0,18.0,13.0,18.0,2.0,1.0,5.0,,,,,,88.0,51.0,6.8,15.0,0.0972432,0,,3.0,2.0,1.0,3.0,,,1.0,1.0,2.0,,,,2.0,,,,1.0,,,,,1.0,,,,,,1.0,
12448352,away,Willem II Tilburg,Cisse Sandra,,,cisse-sandra,C. Sandra,M,11,183,563,M,1004449,EUR,1071532800,F,14,14,False,16.0,11.0,,,0.0,4.0,6.0,7.0,10.0,2.0,3.0,3.0,,,,,,90.0,33.0,8.0,12.0,0.00507999,3,,,,1.0,5.0,1.0,1.0,,,4.0,1.0,,0.3156,,,3.0,1.0,,,,,2.0,3.0,0.9021,,,2.0,,,1.0
12448352,away,Willem II Tilburg,Kyan Vaesen,,,vaesen-kyan,K. Vaesen,F,17,190,139,M,997827,EUR,987120000,F,9,9,False,12.0,9.0,,,0.0,4.0,5.0,5.0,7.0,4.0,1.0,3.0,1.0,,,,,77.0,21.0,6.6,7.0,0.00721635,1,,,5.0,2.0,8.0,,,1.0,1.0,2.0,,,0.0412,,,2.0,,,,,,1.0,1.0,0.0289,,,,,,
12448352,away,Willem II Tilburg,Emilio Kehrer,,,emilio-kehrer,E. Kehrer,F,11,177,82,M,1064079,EUR,1016582400,F,11,11,True,3.0,2.0,,,0.0,1.0,2.0,1.0,2.0,,1.0,1.0,,,,,,25.0,8.0,6.5,4.0,0.00100454,0,,1.0,1.0,,3.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,
12448352,away,Willem II Tilburg,Boris Lambert,,,lambert-boris,B. Lambert,M,35,187,94,M,936240,EUR,955324800,M,6,6,True,18.0,9.0,3.0,,0.0,2.0,6.0,7.0,12.0,2.0,1.0,,,,,,,24.0,25.0,6.5,11.0,0.00908036,0,,,1.0,2.0,3.0,,2.0,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,
12448352,away,Willem II Tilburg,Amar Fatah,,,amar-ahmed,A. Ahmed,F,17,180,323,M,1157829,EUR,1077148800,F,21,21,True,4.0,1.0,1.0,,0.0,,1.0,2.0,5.0,2.0,,1.0,1.0,,,,,24.0,12.0,6.7,7.0,0.0207902,0,,2.0,,,3.0,,,1.0,1.0,2.0,,,,1.0,,1.0,,1.0,,1.0,,,2.0,,,,,,,
12448352,away,Willem II Tilburg,Jeremy Bokila,,,jeremy-bokila,J. Bokila,F,18,188,210,M,32497,EUR,595468800,F,18,18,True,2.0,1.0,,,0.0,,,1.0,2.0,1.0,,,,,,,,13.0,4.0,6.6,1.0,0.00415115,2,,,3.0,1.0,5.0,,,,,,1.0,1.0,0.0913,,,,,,,,1.0,,1.0,,,,,,,
12448352,away,Willem II Tilburg,Rob Nizet,,,rob-nizet,R. Nizet,D,,177,74,M,964758,EUR,1018742400,D,22,22,True,4.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,10.0,5.0,6.7,2.0,0.00391343,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12448352,away,Willem II Tilburg,Maarten Schut,,,maarten-schut,M. Schut,G,41,180,17,M,1048757,EUR,1065916800,G,41,41,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448352,away,Willem II Tilburg,Connor van den Berg,,,connor-van-den-berg,C. van den Berg,G,16,187,35,M,990815,EUR,984873600,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448352,away,Willem II Tilburg,Jens Mathijsen,Jens,Mathijsen,jens-mathijsen,J. Mathijsen,D,14,183,58,M,1897233,EUR,1187136000,D,48,48,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448352,away,Willem II Tilburg,Valentino Vermeulen,,,valentino-vermeulen,V. Vermeulen,D,2,172,12,M,913222,EUR,995587200,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448352,away,Willem II Tilburg,Patrick Joosten,,,patrick-joosten,P. Joosten,M,,188,46,M,787568,EUR,829440000,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448352,away,Willem II Tilburg,Khaled Razak,Khaled Razak,,khaled-razak,K. Razak,F,35,174,57,M,1431921,EUR,1134432000,F,35,35,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
