match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_totalClearance,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,captain,stat_aerialWon,stat_challengeLost,stat_interceptionWon,stat_wasFouled,stat_accurateCross,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_errorLeadToAGoal,stat_blockedScoringAttempt,stat_bigChanceCreated,player_firstName,player_lastName,stat_goodHighClaim,stat_penaltyFaced,stat_penaltyConceded,stat_bigChanceMissed,stat_totalOffside
12450912,away,AS Monaco,Soungoutou Magassa,soungoutou-magassa,S. Magassa,M,27,188,1742,M,,1170560,EUR,1065571200,M,88,88,False,50.0,40.0,6.0,2.0,0.0,21.0,22.0,30.0,9.0,7.0,,4.0,2.0,,,,,89.0,69.0,7.1,15.0,0.0848665,0,,19.0,2.0,,8.0,1.0,3.0,,,2.0,,,1.0,3.0,2.0,3.0,,1.0,,,,,3.0,,,,,,Soungoutou Magassa,,,,,,
12450912,away,AS Monaco,Maghnes Akliouche,maghnes-akliouche,M. Akliouche,M,11,183,5917,M,,1130939,EUR,1014595200,M,11,11,False,26.0,20.0,2.0,1.0,0.0,6.0,7.0,22.0,4.0,8.0,,2.0,,,,,,90.0,46.0,6.6,15.0,0.020261,0,,14.0,3.0,1.0,8.0,3.0,,,2.0,2.0,,,,1.0,2.0,1.0,,1.0,,,,,2.0,,,,,,,,,,,,
12450912,away,AS Monaco,Eliesse Ben Seghir,eliesse-ben-seghir,E. Ben Seghir,M,17,178,21668,M,benseghir44,1394353,EUR,1108512000,M,7,7,False,32.0,25.0,,,0.0,10.0,12.0,22.0,7.0,4.0,,,,,,,,68.0,47.0,6.7,13.0,0.231315,1,,15.0,2.0,1.0,5.0,5.0,,,1.0,,,,1.0,1.0,1.0,4.0,,3.0,1.0,,0.2586,0.2135,1.0,,,,,,,,,,,1.0,
12450912,away,AS Monaco,Aleksandr Golovin,aleksandr-golovin,A. Golovin,M,10,180,8439,M,alex_golovin17,318963,EUR,833414400,M,10,10,False,27.0,21.0,2.0,2.0,0.0,7.0,8.0,19.0,6.0,8.0,,3.0,3.0,,,,,75.0,42.0,8.0,9.0,0.119903,2,,14.0,,,3.0,1.0,,,2.0,3.0,2.0,,1.0,,1.0,2.0,,,2.0,1.0,0.12,0.7166,,,,,,,,,,,,,
12450912,away,AS Monaco,Folarin Balogun,folarin-balogun,F. Balogun,F,9,179,5047,M,balogun,934237,EUR,994118400,F,9,9,False,8.0,4.0,,,0.0,,,8.0,,3.0,,,,,,,,68.0,15.0,6.5,10.0,0.0957528,1,,4.0,,,5.0,2.0,,,2.0,1.0,1.0,,,,,,,,,,0.0989,,2.0,,,,1.0,1.0,,,,,,,
12450912,away,AS Monaco,Takumi Minamino,takumi-minamino,T. Minamino,M,18,174,8866,M,Minamino,155818,EUR,790214400,M,18,18,True,3.0,2.0,,,0.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,22.0,7.0,6.7,1.0,0.00474842,2,,1.0,,1.0,1.0,1.0,,,,,1.0,,,,,,,1.0,,,0.1357,,,1.0,,,1.0,,,,,,,,1.0
12450912,away,AS Monaco,Breel Embolo,breel-embolo,B. Embolo,F,7,185,4494,M,breelembolo97,352296,EUR,855878400,F,36,36,True,1.0,1.0,,,0.0,1.0,1.0,,1.0,,,,,,,,,22.0,4.0,6.5,1.0,2.388e-05,0,,,,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12450912,away,AS Monaco,Kassoum Ouattara,ouattara-kassoum,K. Ouattara,D,20,176,696,M,,1397558,EUR,1097712000,D,20,20,True,4.0,4.0,,,0.0,3.0,3.0,3.0,,1.0,,,,,,,,15.0,10.0,6.4,3.0,0.0442654,0,,2.0,2.0,,1.0,,,,1.0,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
12450912,away,AS Monaco,George Ilenikhena,george-ilenikhena,G. Ilenikhena,F,99,185,2495,M,,1462434,EUR,1155686400,F,21,21,True,,,,,0.0,,,,,,,,,,,,,1.0,1.0,,1.0,,0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,George,Ilenikhena,,,,,
12450912,away,AS Monaco,Philipp Köhn,philipp-kohn,P. Köhn,G,16,191,698,M,,868964,EUR,891475200,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450912,away,AS Monaco,Jordan Teze,jordan-teze,J. Teze,D,4,183,1060,M,,825846,EUR,938649600,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450912,away,AS Monaco,Caio Henrique,caio-henrique,C. Henrique,D,12,178,3679,M,,845170,EUR,870307200,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450912,away,AS Monaco,Thilo Kehrer,thilo-kehrer,T. Kehrer,D,5,186,1925,M,,281277,EUR,843264000,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450912,away,AS Monaco,Eliot Matazo,eliot-matazo,E. Matazo,M,36,174,581,M,,1046150,EUR,1013731200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
