match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_errorLeadToAGoal,stat_challengeLost,stat_blockedScoringAttempt,stat_dispossessed,stat_shotOffTarget,stat_goals,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim,stat_punches,player_sofascoreId,stat_hitWoodwork
12624953,away,Al Wehda,Juninho Bacuna,,,juninho-bacuna,J. Bacuna,M,4,178.0,542,M,788971,EUR,870912000,M,10,10,False,17.0,12.0,3.0,2.0,0.0,4.0,6.0,8.0,12.0,4.0,,,81.0,35.0,7.1,9.0,1,1.0,,,3.0,9.0,2.0,2.0,,2.0,3.0,2.0,3.0,2.0,,1.0,2.0,,,,3.0,1.0,,,,,,,,,,,
12624953,away,Al Wehda,Craig Goodwin,,,craig-goodwin,C. Goodwin,M,11,183.0,692,M,220113,EUR,692841600,M,23,23,False,16.0,9.0,3.0,,0.0,1.0,3.0,8.0,16.0,2.0,,,90.0,24.0,7.3,12.0,1,3.0,,,1.0,3.0,,,1.0,,1.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,3.0,,,,
12624953,away,Al Wehda,Odion Ighalo,,,odion-ighalo,O. Ighalo,F,,183.0,2180,M,29774,EUR,613958400,F,9,9,False,13.0,7.0,,,0.0,3.0,4.0,4.0,9.0,4.0,,,88.0,27.0,7.6,10.0,2,,,1.0,6.0,8.0,4.0,3.0,2.0,1.0,,,2.0,4.0,3.0,,1.0,,,,,,1.0,,1.0,,,,,,,,
12624953,away,Al Wehda,Ali Makki,Ali Makki,,ali-makki,A. Makki,D,5,174.0,20,M,1399144,EUR,924566400,D,22,22,True,3.0,,2.0,,0.0,,2.0,,1.0,,,,21.0,8.0,6.4,3.0,0,,,1.0,3.0,1.0,,,,3.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,
12624953,away,Al Wehda,Ala'a Al-Hejji,,,alaa-al-hejji,A. Al-Hejji,M,18,173.0,32,M,826242,EUR,817948800,M,8,8,True,8.0,5.0,,,0.0,4.0,4.0,1.0,4.0,1.0,,,21.0,14.0,6.9,3.0,1,,,4.0,5.0,4.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,2.0,,,,,,,1.0,,,,,,,,,1.0
12624953,away,Al Wehda,Hussain Ahmed Al Issa,,,hussain-ahmed-al-issa,H. A. A. Issa,M,20,173.0,18,M,989764,EUR,978048000,M,28,28,True,1.0,,1.0,,0.0,,1.0,,,,,,9.0,6.0,6.8,1.0,0,,,,,1.0,,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
12624953,away,Al Wehda,Saad Bguir,Saad,Bguir,bguir-saad,S. Bguir,M,18,178.0,637,M,563030,EUR,764294400,M,18,18,True,3.0,2.0,,,0.0,2.0,3.0,,,,,,10.0,3.0,6.5,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624953,away,Al Wehda,Ahmed Al Rashidi,Ahmed Al Rashidi,,ahmed-al-rashidi,A. A. Rashidi,G,47,180.0,5,M,1549265,EUR,1026864000,G,47,47,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624953,away,Al Wehda,Saad Al Qahtani,Saad Al Qahtani,,saad-al-qahtani,S. A. Qahtani,D,55,174.0,4,M,1940720,EUR,1103587200,D,19,19,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624953,away,Al Wehda,Ali Al-Salem,,,ali-al-salem,A. Al-Salem,D,2,181.0,21,M,990189,EUR,903052800,D,49,49,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624953,away,Al Wehda,Ahmed Bandar Derwish,,,ahmed-bandar-derwish,A. B. Derwish,D,14,171.0,9,M,1185167,EUR,1002153600,D,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624953,away,Al Wehda,Mourad Khodari,,,murad-khadhari,M. Khodari,F,77,171.0,66,M,1517639,EUR,1047427200,F,77,77,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
