match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_gender,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_wasFouled,player_jerseyNumber,captain,stat_goalAssist,stat_accurateCross,stat_aerialLost,stat_outfielderBlock,stat_unsuccessfulTouch,stat_totalOffside,stat_keyPass,stat_aerialWon,stat_onTargetScoringAttempt,stat_fouls,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_goals,stat_hitWoodwork,stat_penaltyWon,stat_penaltyFaced,stat_penaltyConceded
11177066,away,Capo FC,Daniel Segal,daniel-segal,D. Segal,M,182.0,1,1480206,EUR,865296000.0,M,18,18,False,49.0,33.0,7.0,1.0,21.0,25.0,13.0,27.0,1.0,6.0,,,,90.0,69.0,6.6,22.0,2,M,3.0,6.0,10.0,1.0,2.0,2.0,,,3.0,10,,,1.0,1.0,,1.0,,1.0,2.0,,2.0,,3.0,3.0,Daniel Segal,,2.0,,2.0,,,,,
11177066,away,Capo FC,Hevany Mota,hevany-mota,H. Mota,F,190.0,1,1480249,EUR,828057600.0,F,92,92,False,15.0,7.0,2.0,,1.0,5.0,6.0,10.0,,1.0,,,,90.0,21.0,6.6,10.0,2,M,,5.0,4.0,,1.0,1.0,1.0,,,92,,,,1.0,1.0,2.0,,1.0,3.0,1.0,1.0,,,,Hevany Mota,,3.0,,,,,,,
11177066,away,Capo FC,Parker Scalzo,parker-scalzo,P. Scalzo,F,190.0,1,1480335,EUR,935107200.0,F,90,90,False,6.0,5.0,1.0,1.0,4.0,4.0,1.0,2.0,,1.0,,,,68.0,11.0,6.7,2.0,2,M,,3.0,2.0,,,,,,1.0,9,,,,1.0,,1.0,1.0,,1.0,1.0,2.0,,,,Parker Scalzo,,,,1.0,,,,,
11177066,away,Capo FC,Brayden Jenkins,brayden-jenkins,B. Jenkins,D,,1,1480183,EUR,925862400.0,D,3,3,True,15.0,13.0,,,9.0,9.0,4.0,9.0,4.0,5.0,,,,45.0,32.0,6.4,7.0,0,M,3.0,1.0,2.0,,,,,1.0,,4,,,,,,1.0,,,,,1.0,,2.0,2.0,Brayden Jenkins,,,,,,,,,
11177066,away,Capo FC,Brayan Herrera,brayan-herrera,B. Herrera,D,,1,1480182,EUR,877392000.0,D,12,12,True,18.0,13.0,2.0,,7.0,10.0,6.0,9.0,2.0,2.0,,,,45.0,30.0,5.7,7.0,0,M,1.0,3.0,3.0,,,,,1.0,1.0,23,,,,,,1.0,,,2.0,,2.0,,,,Brayan Herrera,,1.0,,,,,,,1.0
11177066,away,Capo FC,Eder Oliva,eder-oliva,E. Oliva,F,172.0,1,1480214,EUR,878947200.0,F,10,10,True,6.0,3.0,1.0,,2.0,2.0,1.0,4.0,,,,,,27.0,6.0,6.4,3.0,0,M,,1.0,,,,,,,,10,,,,,,,,,,,1.0,,,,Eder Oliva,,,,,,,,,
11177066,away,Capo FC,Rodney Egdorf,rodney-egdorf,R. Egdorf,M,182.0,0,1480315,EUR,945302400.0,M,13,13,True,11.0,7.0,,,2.0,3.0,5.0,8.0,,1.0,,,,22.0,11.0,6.2,4.0,0,M,,2.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,Rodney Egdorf,,,,,,,,,
11177066,away,Capo FC,Josiah Osborn,josiah-osborn,J. Osborn,M,,0,1481616,EUR,,M,96,96,True,1.0,1.0,,,1.0,1.0,,,,,,,,9.0,2.0,6.3,,0,M,,,1.0,,,,,,1.0,96,,,,,,,,,,,,,,,Josiah Osborn,,,,,,,,,
11177066,away,Capo FC,Lucas Clarida,lucas-clarida,L. Clarida,G,,0,1480320,EUR,910483200.0,G,99,99,True,,,,,,,,,,,,,,,,,,0,M,,,,,,,,,,99,,,,,,,,,,,,,,,Lucas Clarida,,,,,,,,,
11177066,away,Capo FC,Gustavo Chavez,gustavo-chavez,G. Chavez,F,,0,1480245,EUR,862358400.0,F,52,52,True,,,,,,,,,,,,,,,,,,0,M,,,,,,,,,,52,,,,,,,,,,,,,,,Gustavo Chavez,,,,,,,,,
