match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,captain,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_blockedScoringAttempt,stat_wonContest,stat_totalOffside,stat_keyPass,player_sofascoreId,stat_bigChanceMissed,stat_bigChanceCreated
10408632,home,Getafe,Moi Parra,moi-parra,M. Parra,M,7,,22,M,1171484,EUR,1023148800,M,30,30,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408632,home,Getafe,John Patrick,john-joe-patrick-finn,J. Patrick,M,30,192.0,315,M,1100831,EUR,1064361600,M,28,28,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408632,away,Villarreal,Gerónimo Rulli,geronimo-rulli,G. Rulli,G,1,189.0,13363,M,128383,EUR,706320000,G,13,13,False,21.0,21.0,2.0,2.0,19.0,19.0,2.0,2.0,10.0,1.0,2.0,2.0,90.0,35.0,7.4,,0.0,0.0,0.00031294,0,0.2405,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,gerorulli,,
10408632,away,Villarreal,Juan Foyth,juan-foyth,J. Foyth,D,8,187.0,6465,M,873189,EUR,884563200,D,8,8,False,30.0,23.0,4.0,2.0,14.0,16.0,9.0,14.0,,,,,58.0,46.0,6.4,9.0,0.0965,0.0678,0.00883788,1,,,,,,4.0,2.0,1.0,,1.0,,,,1.0,2.0,1.0,1.0,,,,,1.0,,,,,,juanfoyth,1.0,
10408632,away,Villarreal,Raúl Albiol,raul-albiol,R. Albiol,D,39,190.0,1235,M,3041,EUR,494640000,D,3,3,False,90.0,84.0,8.0,5.0,51.0,53.0,33.0,37.0,2.0,,,,90.0,95.0,6.9,7.0,0.0,0.0,0.0104118,0,,,,,,2.0,1.0,,,,,,1.0,1.0,1.0,,,3.0,,True,1.0,,,,,,,,,
10408632,away,Villarreal,Pau Torres,pau-torres,P. Torres,D,14,192.0,4099,M,864169,EUR,853372800,D,4,4,False,82.0,72.0,12.0,9.0,38.0,42.0,34.0,40.0,4.0,,,,90.0,91.0,7.4,10.0,0.0,0.0,0.0234571,0,,,,,,1.0,4.0,,,,,,,3.0,1.0,,,2.0,1.0,,,1.0,,,,,,pauttorres,,
10408632,away,Villarreal,Alfonso Pedraza,alfonso-pedraza,A. Pedraza,D,24,184.0,576,M,797290,EUR,829008000,D,24,24,False,41.0,36.0,1.0,,13.0,14.0,25.0,33.0,4.0,,,,90.0,63.0,7.3,12.0,0.0424,0.1001,0.119064,2,,,,6.0,2.0,4.0,2.0,1.0,1.0,,,,1.0,,1.0,2.0,2.0,,,,,1.0,,,1.0,,2.0,,,1.0
10408632,away,Villarreal,Yéremy Pino,yeremy-pino,Y. Pino,M,10,172.0,6120,M,984624,EUR,1035072000,M,21,21,False,13.0,9.0,,,2.0,4.0,7.0,10.0,4.0,,,,58.0,23.0,6.3,10.0,0.0,0.0,0.00414609,0,,,,1.0,,9.0,5.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,2.0,,,,,1.0,2.0,,,1.0,,,,,
10408632,away,Villarreal,Étienne Capoue,etienne-capoue,É. Capoue,M,,187.0,342,M,16701,EUR,584582400,M,6,6,False,46.0,37.0,5.0,3.0,17.0,19.0,20.0,27.0,7.0,,,,90.0,58.0,7.0,11.0,0.0,0.0,0.01712,0,,,,,,6.0,4.0,,1.0,3.0,1.0,1.0,1.0,,3.0,1.0,,1.0,,,2.0,2.0,,,1.0,,1.0,,,
10408632,away,Villarreal,Dani Parejo,dani-parejo,D. Parejo,M,10,180.0,1999,M,39182,EUR,608688000,M,10,10,False,49.0,44.0,3.0,1.0,8.0,8.0,37.0,44.0,1.0,,,,69.0,57.0,6.7,9.0,0.0,0.0,0.189026,0,,,,3.0,1.0,5.0,1.0,1.0,1.0,,,,1.0,1.0,2.0,,,,,,1.0,,,,,,2.0,,,1.0
10408632,away,Villarreal,Giovani Lo Celso,lo-celso-giovani,G. Lo Celso,M,20,177.0,15743,M,798835,EUR,829008000,M,17,17,False,32.0,25.0,,,6.0,6.0,19.0,26.0,3.0,,,,69.0,50.0,7.2,12.0,0.0373,0.0,0.0746533,1,,,,,,3.0,7.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,,4.0,,,,,,,1.0,,3.0,,2.0,locelso_giovani,,
10408632,away,Villarreal,Gerard Moreno,gerard-moreno,G. Moreno,F,7,180.0,4001,M,146866,EUR,702604800,F,7,7,False,16.0,10.0,,,3.0,3.0,7.0,13.0,1.0,,,,90.0,25.0,7.0,7.0,0.3137,0.285,0.012073,3,,,,,,2.0,4.0,,1.0,,1.0,1.0,,,1.0,2.0,1.0,,,,,1.0,1.0,1.0,2.0,,,GerardMoreno9,,
10408632,away,Villarreal,José Luis Morales,jose-luis-morales,J. L. Morales,F,11,180.0,1811,M,344129,EUR,553996800,F,22,22,False,7.0,3.0,,,1.0,1.0,2.0,6.0,,,,,58.0,10.0,6.7,4.0,0.0,0.0,0.0804856,0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,
10408632,away,Villarreal,Kiko Femenía,kiko-femenia,K. Femenía,D,17,176.0,444,M,53739,EUR,665452800,D,2,2,True,28.0,27.0,1.0,,12.0,12.0,15.0,16.0,3.0,,,,32.0,34.0,6.6,1.0,0.0,0.0,0.0100159,0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,
10408632,away,Villarreal,Samuel Chukwueze,samuel-chukwueze,S. Chukwueze,F,19,172.0,21963,M,822470,EUR,927331200,M,11,11,True,11.0,6.0,,,1.0,1.0,7.0,12.0,1.0,,,,32.0,26.0,6.9,9.0,0.3353,0.2012,0.144862,3,,,,2.0,2.0,3.0,2.0,,1.0,1.0,,,1.0,,,4.0,1.0,,,,,,1.0,1.0,2.0,,2.0,chukwuezesamuel8,1.0,1.0
10408632,away,Villarreal,Nicolas Jackson,nicolas-jackson,N. Jackson,F,11,186.0,89434,M,1085381,EUR,992995200,F,15,15,True,4.0,3.0,,,,,3.0,4.0,1.0,,,,32.0,10.0,6.6,3.0,0.0,0.0,0.0123614,0,,Nicolas Jackson,,,,2.0,3.0,,,,1.0,1.0,2.0,1.0,2.0,,,2.0,,,,1.0,,,,,,NJackson11,,
10408632,away,Villarreal,Francis Coquelin,francis-coquelin,F. Coquelin,M,13,178.0,472,M,40672,EUR,674092800,M,19,19,True,7.0,6.0,,,4.0,4.0,2.0,3.0,1.0,,,,21.0,9.0,6.3,2.0,0.0,0.0,0.00089172,0,,,,,,2.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
10408632,away,Villarreal,Alejandro Baena,alejandro-baena,A. Baena,M,10,174.0,9564,M,910031,EUR,995587200,M,16,16,True,3.0,2.0,,,1.0,2.0,1.0,1.0,2.0,,,,21.0,9.0,6.4,3.0,0.2576,0.2827,0.00201883,1,,,,,,1.0,2.0,,1.0,,,,1.0,,,2.0,1.0,,,,,,,,2.0,,,alexbaena,1.0,
10408632,away,Villarreal,Pepe Reina,pepe-reina,P. Reina,G,,188.0,1240,M,26937,EUR,399600000,G,1,1,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408632,away,Villarreal,Filip Jørgensen,filip-jorgensen,F. Jørgensen,G,12,190.0,13907,M,962053,EUR,1018915200,G,35,35,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,filipjorgensen1,,
10408632,away,Villarreal,Aïssa Mandi,aissa-mandi,A. Mandi,D,23,186.0,10320,M,122810,EUR,688089600,D,23,23,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,aissamandi23,,
10408632,away,Villarreal,Jorge Cuenca,jorge-cuenca,J. Cuenca,D,15,190.0,660,M,868715,EUR,942796800,D,5,5,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408632,away,Villarreal,Manu Trigueros,manu-trigueros,M. Trigueros,M,14,178.0,191,M,153966,EUR,687657600,M,14,14,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408632,away,Villarreal,Manu Morlanes,manu-morlanes,M. Morlanes,M,8,178.0,430,M,826004,EUR,916099200,M,20,20,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
