match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_aerialLost,stat_blockedScoringAttempt,stat_wasFouled,stat_dispossessed,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_bigChanceMissed,stat_keyPass,player_sofascoreId,stat_goalAssist,stat_goals,stat_savedShotsFromInsideTheBox,stat_outfielderBlock
11396225,home,RB Leipzig,Christopher Lenz,christopher-lenz,C. Lenz,M,3,180,139,M,168897,EUR,780192000,D,3,3,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396225,away,VfL Wolfsburg,Pavao Pervan,pavao-pervan,P. Pervan,G,12,193,111,M,35976,EUR,563760000,G,12,12,False,28.0,22.0,12.0,6.0,18.0,20.0,8.0,7.0,,3.0,90.0,35.0,6.5,6.0,0.00134743,0,-1.0629,,,4.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,3.0,
11396225,away,VfL Wolfsburg,Moritz Jenz,jenz-moritz,M. Jenz,D,15,190,340,M,920525,EUR,925430400,D,25,25,False,29.0,27.0,3.0,2.0,23.0,24.0,5.0,,,,55.0,35.0,6.6,2.0,0.00116302,0,,,,4.0,,1.0,1.0,3.0,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,1.0
11396225,away,VfL Wolfsburg,Sebastiaan Bornauw,sebastiaan-bornauw,S. Bornauw,D,23,190,839,M,826167,EUR,922060800,D,3,3,False,67.0,65.0,1.0,,61.0,61.0,6.0,1.0,,,90.0,76.0,6.4,3.0,0.00186598,0,,,,4.0,,,3.0,1.0,,,,,4.0,2.0,1.0,,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,1.0
11396225,away,VfL Wolfsburg,Cedric Zesiger,cedric-zesiger,C. Zesiger,D,16,191,349,M,798926,EUR,898646400,D,5,5,False,74.0,65.0,12.0,6.0,35.0,39.0,35.0,5.0,,,90.0,88.0,6.8,10.0,0.0211374,1,,,,30.0,,1.0,3.0,5.0,,,1.0,,3.0,1.0,3.0,1.0,,1.0,0.0086,,,,,1.0,1.0,,1.0,,,,,,,,2.0
11396225,away,VfL Wolfsburg,Kilian Fischer,kilian-fischer,K. Fischer,D,2,179,189,M,995316,EUR,971308800,M,2,2,False,25.0,19.0,4.0,2.0,11.0,16.0,12.0,1.0,,,66.0,52.0,6.8,14.0,0.236755,2,,,,9.0,3.0,,5.0,2.0,1.0,,2.0,,2.0,,2.0,2.0,2.0,1.0,0.0648,,,2.0,,,1.0,1.0,,,,1.0,,,,,
11396225,away,VfL Wolfsburg,Maximilian Arnold,maximilian-arnold,M. Arnold,M,27,184,898,M,147289,EUR,769996800,M,27,27,False,53.0,46.0,6.0,4.0,28.0,31.0,27.0,11.0,,,90.0,80.0,6.8,19.0,0.0276125,2,,,,18.0,5.0,,9.0,9.0,,,1.0,1.0,1.0,,6.0,2.0,3.0,1.0,0.0309,0.0211,True,1.0,,3.0,4.0,,3.0,,,,,,,,1.0
11396225,away,VfL Wolfsburg,Aster Vranckx,vranckx-aster,A. Vranckx,M,40,183,1109,M,989371,EUR,1033689600,M,6,6,False,60.0,59.0,1.0,,40.0,40.0,20.0,4.0,,,90.0,74.0,6.6,4.0,0.0130753,0,,,,19.0,,,4.0,4.0,2.0,,,,2.0,2.0,2.0,2.0,1.0,1.0,,,,1.0,,2.0,,,,,,,,,,,
11396225,away,VfL Wolfsburg,Yannick Gerhardt,yannick-gerhardt,Y. Gerhardt,M,31,184,166,M,169255,EUR,763516800,M,31,31,False,47.0,38.0,3.0,1.0,20.0,23.0,31.0,7.0,,,90.0,73.0,6.8,17.0,0.0199152,3,,,,19.0,7.0,1.0,3.0,3.0,1.0,,2.0,1.0,3.0,,1.0,1.0,,,0.1816,0.0229,,,,1.0,,1.0,2.0,,,,,,,,
11396225,away,VfL Wolfsburg,Ridle Baku,ridle-baku,R. Baku,M,17,176,1448,M,856553,EUR,891993600,F,20,20,False,30.0,22.0,2.0,1.0,8.0,10.0,22.0,3.0,,,78.0,49.0,7.3,14.0,0.186057,0,,,,14.0,2.0,2.0,4.0,6.0,1.0,1.0,,,1.0,2.0,3.0,2.0,,,,,,,,,3.0,,1.0,,,2.0,,,,,
11396225,away,VfL Wolfsburg,Amin Sarr,sarr-amin,A. Sarr,F,9,190,935,M,1022204,EUR,984268800,F,9,9,False,16.0,13.0,,,4.0,5.0,11.0,1.0,,,55.0,23.0,6.5,7.0,0.0124793,0,,,,9.0,,,5.0,1.0,1.0,,,,,,1.0,,1.0,,,,,2.0,,,2.0,,,,,1.0,,,,,
11396225,away,VfL Wolfsburg,Kevin Behrens,kevin-behrens,K. Behrens,F,91,184,493,M,164171,EUR,665539200,F,17,17,False,23.0,18.0,,,3.0,3.0,20.0,2.0,,,78.0,34.0,6.8,9.0,0.134545,0,,,,15.0,,3.0,6.0,6.0,1.0,1.0,,,,,1.0,1.0,3.0,2.0,,,,3.0,,1.0,1.0,,,,,1.0,,,,,
11396225,away,VfL Wolfsburg,Lovro Majer,lovro-majer,L. Majer,M,10,179,4795,M,841947,EUR,884995200,M,19,19,True,21.0,18.0,,,7.0,7.0,15.0,3.0,,,35.0,29.0,6.7,5.0,0.181678,0,,,,12.0,1.0,1.0,1.0,6.0,1.0,,,,,,3.0,1.0,1.0,,,,,,,2.0,,1.0,,,,1.0,lovromajer,,,,
11396225,away,VfL Wolfsburg,Mattias Svanberg,svanberg-mattias,M. Svanberg,M,32,185,641,M,796987,EUR,915494400,M,32,32,True,20.0,17.0,2.0,,8.0,9.0,12.0,2.0,,,35.0,22.0,6.6,4.0,0.0360059,1,,,,9.0,1.0,,2.0,,,,,1.0,,,,,,1.0,0.0137,0.165,,,,,,,1.0,,,1.0,,,,,
11396225,away,VfL Wolfsburg,Joakim Mæhle,joakim-maehle,J. Mæhle,D,21,185,1469,M,842364,EUR,864086400,D,21,21,True,15.0,13.0,,,9.0,9.0,9.0,,,,24.0,23.0,6.3,4.0,0.00733658,0,,,,5.0,3.0,,1.0,2.0,,,,,,,1.0,1.0,,,,,,1.0,,1.0,,1.0,,,,,,,,,
11396225,away,VfL Wolfsburg,Jonas Wind,jonas-wind,J. Wind,F,23,190,2374,M,826069,EUR,918345600,F,23,23,True,2.0,2.0,,,1.0,1.0,1.0,,,,12.0,3.0,6.7,,0.00076124,1,,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,0.0852,,,,,,,,,,,,,,,,
11396225,away,VfL Wolfsburg,Tiago Tomás,tiago-tomas,T. Tomás,F,8,180,1353,M,983540,EUR,1024185600,F,11,11,True,4.0,3.0,,,1.0,1.0,3.0,,,,12.0,8.0,6.4,3.0,0.00170663,0,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
11396225,away,VfL Wolfsburg,Niklas Klinger,niklas-klinger,N. Klinger,G,,186,12,M,241812,EUR,813542400,G,30,30,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396225,away,VfL Wolfsburg,Kevin Paredes,kevin-paredes,K. Paredes,M,40,175,775,M,1016810,EUR,1052265600,M,40,40,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396225,away,VfL Wolfsburg,Jakub Kamiński,jakub-kaminski,J. Kamiński,M,16,178,5205,M,801263,EUR,1023235200,M,16,16,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jakub.kaminskii,,,,
11396225,away,VfL Wolfsburg,Václav Černý,vaclav-cerny,V. Černý,M,18,182,3495,M,280631,EUR,877046400,M,7,7,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
