match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_totalTackle,stat_wonTackle,stat_fouls,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_aerialLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoals,player_firstName,player_lastName,stat_dispossessed,stat_keyPass,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_wasFouled,stat_clearanceOffLine,captain,stat_penaltyConceded,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed,stat_ownGoals,stat_hitWoodwork,stat_penaltyWon
11401967,away,Sparta Rotterdam,Nick Olij,nick-olij,N. Olij,G,1,185.0,555,M,227192,EUR,807235200,G,1,1,False,31.0,17.0,17.0,3.0,16.0,17.0,1.0,14.0,,,,,12.0,1.0,2.0,,2.0,,,90.0,39.0,6.7,14.0,0.00103059,0,-0.5746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401967,away,Sparta Rotterdam,Saïd Bakari,said-bakari,S. Bakari,D,22,176.0,127,M,896210,EUR,780192000,D,2,2,False,34.0,30.0,3.0,2.0,18.0,19.0,12.0,16.0,2.0,1.0,,4.0,3.0,,,,,,,64.0,46.0,7.0,9.0,0.0141748,0,,1.0,1.0,2.0,1.0,1.0,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,
11401967,away,Sparta Rotterdam,Bart Vriends,bart-vriends,B. Vriends,D,3,188.0,217,M,41495,EUR,673747200,D,3,3,False,81.0,73.0,10.0,4.0,40.0,41.0,33.0,40.0,6.0,1.0,,2.0,4.0,,,,,,,90.0,94.0,7.2,9.0,0.0244007,0,,,1.0,4.0,1.0,,1.0,1.0,,3.0,1.0,,,,,,,,,,,,4.0,,True,,,,,,,
11401967,away,Sparta Rotterdam,Mike Eerdhuijzen,mike-eerdhuijzen,M. Eerdhuijzen,D,44,194.0,180,M,947842,EUR,963446400,D,4,4,False,88.0,78.0,11.0,5.0,50.0,51.0,28.0,37.0,3.0,,,5.0,4.0,,,,,,,90.0,99.0,7.1,10.0,0.0516756,0,,,2.0,1.0,1.0,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11401967,away,Sparta Rotterdam,Djevencio van der Kust,djevencio-van-der-kust,D. v. d. Kust,D,5,178.0,181,M,974530,EUR,988588800,D,5,5,False,47.0,40.0,6.0,3.0,24.0,27.0,16.0,21.0,5.0,3.0,2.0,3.0,5.0,,,,,,,90.0,74.0,6.8,14.0,0.0316247,0,,1.0,,4.0,1.0,,,1.0,,,1.0,,,4.0,,,,1.0,,,,,2.0,,,,,,,,,
11401967,away,Sparta Rotterdam,Metinho,metinho,Metinho,M,5,178.0,957,M,1106148,EUR,1051056000,M,6,6,False,28.0,23.0,2.0,,12.0,14.0,11.0,14.0,4.0,,,,6.0,,,,,,,67.0,35.0,6.7,7.0,0.0614086,0,,,,2.0,,,1.0,,,,1.0,,,2.0,,Metinho,,,2.0,,,,4.0,,,,,,,,,
11401967,away,Sparta Rotterdam,Joshua Kitolano,joshua-kitolano,J. Kitolano,M,8,170.0,272,M,913584,EUR,984009600,M,8,8,False,49.0,40.0,2.0,,20.0,22.0,20.0,28.0,6.0,1.0,,,7.0,,,,,,,90.0,65.0,7.3,14.0,0.0231813,2,,1.0,1.0,5.0,3.0,2.0,,1.0,,,1.0,1.0,,1.0,0.8214,,,2.0,1.0,,1.0,0.9938,2.0,,,,,1.0,,,,
11401967,away,Sparta Rotterdam,Shunsuke Mito,shunsuke-mito,S. Mito,M,11,164.0,867,M,1002479,EUR,1033171200,M,7,7,False,18.0,15.0,,,9.0,9.0,6.0,9.0,3.0,1.0,1.0,1.0,2.0,,,,,,,65.0,27.0,6.8,5.0,0.00794495,1,,,,,1.0,1.0,,,,,,1.0,,1.0,0.044,,,,,,,,1.0,,,,,,,,,
11401967,away,Sparta Rotterdam,Arno Verschueren,arno-verschueren,A. Verschueren,M,32,182.0,168,M,578344,EUR,870652800,M,10,10,False,22.0,18.0,2.0,2.0,6.0,6.0,12.0,16.0,6.0,,,,4.0,,,,,,,90.0,39.0,7.0,7.0,0.0262102,5,,,4.0,9.0,2.0,,2.0,2.0,,1.0,4.0,1.0,2.0,1.0,0.2887,,,1.0,1.0,,2.0,0.1685,1.0,,,,1.0,,1.0,1.0,,
11401967,away,Sparta Rotterdam,Django Warmerdam,django-warmerdam,D. Warmerdam,D,3,180.0,44,M,356018,EUR,810000000,M,11,11,False,25.0,21.0,1.0,1.0,6.0,8.0,16.0,24.0,2.0,,,,4.0,,,,,,,90.0,43.0,7.1,13.0,0.0877565,1,,7.0,,2.0,,,1.0,,,1.0,1.0,1.0,,3.0,0.0659,,,,2.0,1.0,,,2.0,,,,,,,,,
11401967,away,Sparta Rotterdam,Charles-Andreas Brym,charles-andreas-brym,C. Brym,F,7,180.0,203,M,990814,EUR,902534400,F,9,9,False,21.0,19.0,,,2.0,2.0,17.0,20.0,3.0,2.0,1.0,1.0,3.0,,,,,,,90.0,43.0,6.2,12.0,0.147149,4,,1.0,,12.0,1.0,,,,,,7.0,1.0,,4.0,0.4829,Charles-Andreas,Brym,4.0,,,3.0,0.9019,1.0,,,,,,2.0,,1.0,
11401967,away,Sparta Rotterdam,Camiel Neghli,camiel-neghli,C. Neghli,M,10,180.0,992,M,1089021,EUR,1005004800,F,17,17,True,15.0,11.0,,,3.0,3.0,8.0,19.0,4.0,1.0,1.0,,3.0,,,,,,,26.0,29.0,7.5,11.0,0.0173277,1,,7.0,,,1.0,,,,,,,,,,0.1935,Camiel Neghli,,,,,1.0,,2.0,,,,,,,,,1.0
11401967,away,Sparta Rotterdam,Koki Saito,koki-saito,K. Saito,M,14,170.0,1063,M,905356,EUR,997401600,F,19,19,True,10.0,8.0,,,1.0,2.0,8.0,9.0,1.0,1.0,,,2.0,,,,,,,25.0,18.0,7.0,7.0,0.137512,1,,1.0,,2.0,,,,,,,,,1.0,2.0,0.0161,,,1.0,3.0,1.0,,,1.0,,,,1.0,,,,,
11401967,away,Sparta Rotterdam,Pelle Clement,pelle-clement,P. Clement,M,6,177.0,70,M,795135,EUR,832464000,M,18,18,True,17.0,14.0,1.0,,1.0,2.0,13.0,15.0,1.0,,,1.0,3.0,,,,,,,23.0,25.0,6.7,6.0,0.0376325,0,,,,2.0,,,,2.0,,,,,,3.0,,,,,1.0,,,,1.0,,,,,,,,,
11401967,away,Sparta Rotterdam,Youri Schoonderwaldt,youri-schoonderwaldt,Y. Schoonderwaldt,G,13,195.0,40,M,996720,EUR,952905600,G,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401967,away,Sparta Rotterdam,Delano van Crooij,delano-van-crooy,D. v. Crooij,G,,182.0,15,M,108714,EUR,676080000,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401967,away,Sparta Rotterdam,Max De Ligt,de-ligt-max,M. d. Ligt,D,13,189.0,36,M,1517610,EUR,1090281600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401967,away,Sparta Rotterdam,Jay den Haan,jay-den-haan,J. d. Haan,D,25,,21,M,1066315,EUR,980899200,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401967,away,Sparta Rotterdam,Rick Meissen,rick-meissen,R. Meissen,D,3,193.0,44,M,1048906,EUR,1014508800,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Rick Meijssen,,,,,,,,,,,,,,,,
11401967,away,Sparta Rotterdam,Hamza El Dahri,el-dahri-hamza,H. e. Dahri,M,21,177.0,113,M,1539611,EUR,1109980800,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Hamza el Dahri,,,,,,,,,,,,,,,,
11401967,away,Sparta Rotterdam,Dano Lourens,lourens-dano,D. Lourens,F,,184.0,30,M,1493236,EUR,1080950400,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Dano Lourens,,,,,,,,,,,,,,,,
