match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_totalTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_wonTackle,stat_blockedScoringAttempt,stat_totalOffside,stat_goalAssist,stat_onTargetScoringAttempt,player_sofascoreId,captain,stat_goals,stat_errorLeadToAGoal,stat_ownGoals
11067309,away,Cuiabá,Rikelme,,,rikelme,Rikelme,D,16,184,260,M,1102383,EUR,1058313600,M,20,20,False,35.0,32.0,2.0,1.0,15.0,15.0,19.0,28.0,,5.0,1.0,4.0,,,,,,,,78.0,58.0,7.1,11.0,0.0728,0.081,0.218034,1,,8.0,2.0,,2.0,1.0,,1.0,1.0,,,2.0,2.0,1.0,3.0,,,1.0,1.0,2.0,,,,1.0,,,,,1.0
11067309,away,Cuiabá,Pablo Ceppelini,,,pablo-ceppelini,P. Ceppelini,M,,181,476,M,146599,EUR,684547200,F,10,10,False,26.0,22.0,,,4.0,4.0,18.0,25.0,,4.0,,1.0,,,,,,,,66.0,39.0,6.7,8.0,0.1823,0.0,0.0254239,2,,3.0,,,2.0,1.0,,,,,,2.0,2.0,1.0,,,1.0,1.0,,1.0,2.0,,,,,,,,
11067309,away,Cuiabá,Deyverson,,,deyverson,Deyverson,F,16,185,4460,M,270287,EUR,673660800,F,16,16,False,33.0,21.0,4.0,4.0,5.0,6.0,16.0,27.0,9.0,12.0,,1.0,,,,,,,,90.0,50.0,6.7,17.0,0.6295,0.8995,0.0698336,4,,,,4.0,6.0,,1.0,3.0,2.0,2.0,2.0,,1.0,,2.0,1.0,1.0,3.0,,,1.0,,,1.0,,,,,
11067309,away,Cuiabá,Wellington Silva,,,wellington-silva,Wellington Silva,M,37,170,241,M,121264,EUR,726278400,F,11,11,False,24.0,22.0,2.0,2.0,9.0,9.0,13.0,16.0,,3.0,,2.0,,,,,,,,78.0,36.0,6.7,8.0,0.0744,0.0309,0.0934839,2,,1.0,,2.0,8.0,2.0,2.0,3.0,1.0,,1.0,,2.0,,3.0,,,1.0,,,,,,1.0,,,,,
11067309,away,Cuiabá,Fernando Sobral,,,fernando-sobral,F. Sobral,M,88,178,655,M,931479,EUR,787708800,M,88,88,True,21.0,20.0,2.0,2.0,6.0,6.0,14.0,15.0,,4.0,,2.0,,,,,,,,24.0,28.0,6.8,3.0,0.0219,0.0,0.00883961,1,,,,,3.0,1.0,,3.0,2.0,,,1.0,1.0,1.0,,,,1.0,,,1.0,,,,,,,,
11067309,away,Cuiabá,Derik Lacerda,,,derik-lacerda,D. Lacerda,F,18,190,839,M,994190,EUR,938390400,F,22,22,True,11.0,10.0,1.0,1.0,3.0,3.0,7.0,9.0,,3.0,,,,,,,,,,24.0,18.0,6.8,4.0,0.0384,0.0,0.00439115,1,,1.0,,1.0,1.0,,,1.0,1.0,,,,2.0,,1.0,,,2.0,,,1.0,,,,,,,,
11067309,away,Cuiabá,Patric Calmon,,,patric-calmon,P. Calmon,D,94,181,131,M,987168,EUR,773366400,D,94,94,True,12.0,12.0,,,5.0,5.0,8.0,9.0,,,,1.0,,,,,,,,12.0,15.0,6.7,1.0,0.0,0.0,0.0188182,0,,2.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
11067309,away,Cuiabá,Jonathan Cafú,,,jonathan-cafu,Jonathan Cafú,M,11,175,197,M,790103,EUR,679104000,F,7,7,True,8.0,8.0,,,4.0,4.0,4.0,4.0,,,,,,,,,,,,12.0,10.0,6.3,2.0,0.0,0.0,0.00230385,0,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11067309,away,Cuiabá,Ronald,,,ronald,Ronald,M,8,171,426,M,931521,EUR,866592000,M,8,8,True,6.0,6.0,,,1.0,1.0,5.0,5.0,1.0,2.0,,1.0,,,,,,,,11.0,12.0,6.5,2.0,0.0081,0.0,0.00159163,1,,,,,2.0,1.0,,1.0,,,,,1.0,,1.0,,1.0,,,,1.0,,,,,,,,
11067309,away,Cuiabá,João Carlos,,,joao-carlos,J. Carlos,G,12,190,52,M,795227,EUR,576288000,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067309,away,Cuiabá,Vinicius Barreta,,,vinicius-barreta,Vinicius Barreta,G,12,188,20,M,875177,EUR,924220800,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067309,away,Cuiabá,Vitão,,,vitao,Vitão,D,34,194,85,M,1467772,EUR,969148800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067309,away,Cuiabá,Ricardo Cerqueira,,,ricardo-cerqueira,Ricardo Cerqueira,D,14,184,21,M,1412633,EUR,1041120000,F,54,54,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067309,away,Cuiabá,Emerson Ramon,Emerson Ramon,,emerson-ramon,Emerson Ramon,M,94,178,125,M,1130178,EUR,975024000,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067309,away,Cuiabá,Calebe Costa,,,calebe-costa,C. Costa,M,5,187,51,M,1645786,EUR,1054944000,M,55,55,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067309,away,Cuiabá,Isidro Pitta,,,isidro-pitta,I. Pitta,F,9,183,1815,M,979861,EUR,934588800,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
