match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_bigChanceCreated,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_dispossessed,stat_blockedScoringAttempt,player_sofascoreId,stat_penaltyWon,stat_totalOffside,stat_goals,stat_goodHighClaim,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_errorLeadToAShot
14109611,away,Eyüpspor,Robin Yalçın,robin-yalcin,R. Yalçın,D,2,183,93,M,138154,EUR,759456000,D,6,6,False,True,36.0,29.0,7.0,5.0,0.0,21.0,26.0,8.0,10.0,5.0,,,90.0,44.0,6.5,9.0,0.0093986,,0,,0.27,0.1,-0.36,,1.0,,,1.0,3.0,,2.0,,1.0,,,1.0,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,
14109611,away,Eyüpspor,Luccas Claro,luccas-claro,L. Claro,D,4,182,171,M,998209,EUR,687916800,D,4,4,False,,40.0,34.0,2.0,,0.0,29.0,33.0,5.0,7.0,2.0,,,90.0,52.0,6.5,6.0,0.00209211,,0,,0.03,0.04,-0.07,,,,3.0,5.0,4.0,1.0,9.0,1.0,1.0,1.0,,,1.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14109611,away,Eyüpspor,Nihad Mujakić,nihad-mujakic,N. Mujakić,D,5,189,775,M,858004,EUR,892598400,D,18,18,False,,30.0,26.0,3.0,1.0,0.0,19.0,20.0,7.0,10.0,1.0,,,90.0,39.0,6.4,4.0,0.00285824,,0,,0.09,0.09,-0.26,,,,1.0,3.0,3.0,1.0,2.0,,2.0,2.0,,,1.0,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,
14109611,away,Eyüpspor,Calegari,calegari,Calegari,D,2,171,473,M,988906,EUR,1014768000,M,2,2,False,,15.0,11.0,1.0,1.0,0.0,7.0,8.0,4.0,7.0,2.0,,,75.0,34.0,7.0,10.0,0.246428,,0,,0.29,0.04,-0.02,,3.0,1.0,,1.0,2.0,,3.0,,2.0,1.0,2.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14109611,away,Eyüpspor,Kerem Demirbay,kerem-demirbay,K. Demirbay,M,26,185,2108,M,142619,EUR,741657600,M,10,10,False,,50.0,43.0,5.0,2.0,0.0,22.0,25.0,21.0,25.0,4.0,,,90.0,67.0,7.6,12.0,0.394191,,1,,0.8,0.27,-0.05,,4.0,1.0,2.0,2.0,7.0,1.0,2.0,2.0,2.0,1.0,,1.0,,,1.0,,,0.0654,2.0,-0.06,2.0,2.0,,,,,,1.0,1.0,,,,,,,,,,
14109611,away,Eyüpspor,Yalçın Kayan,yalcin-kayan,Y. Kayan,M,20,182,80,M,945548,EUR,917654400,M,30,30,False,,30.0,22.0,5.0,1.0,0.0,19.0,23.0,3.0,7.0,3.0,,,63.0,40.0,6.7,12.0,0.00738522,,0,,-0.04,0.18,-0.05,,1.0,,,1.0,4.0,,,1.0,1.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
14109611,away,Eyüpspor,Serdar Gürler,serdar-gurler,S. Gürler,M,7,176,112,M,96520,EUR,684806400,M,11,11,False,,23.0,20.0,1.0,,0.0,12.0,14.0,8.0,9.0,4.0,,,75.0,34.0,6.7,5.0,0.0183695,,1,,-0.06,0.2,0.18,,1.0,1.0,,4.0,4.0,,1.0,1.0,2.0,2.0,1.0,2.0,,3.0,,1.0,,0.0501,,-0.17,,,,,,,,1.0,,,,,,,,,,,
14109611,away,Eyüpspor,Halil Akbunar,halil-akbunar,H. Akbunar,M,77,170,140,M,217782,EUR,752803200,F,7,7,False,,8.0,5.0,1.0,,0.0,3.0,4.0,2.0,4.0,,,,56.0,18.0,6.2,8.0,0.0031451,,0,,-0.33,0.09,-0.03,,1.0,,1.0,4.0,1.0,1.0,1.0,,,,2.0,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,3.0,,,,,,,
14109611,away,Eyüpspor,Denis Drăguş,denis-dragus,D. Drăguş,F,70,184,2441,M,841199,EUR,931219200,F,70,70,False,,20.0,15.0,,,0.0,10.0,12.0,5.0,8.0,3.0,,,75.0,38.0,6.7,9.0,0.0135339,,2,,-0.2,0.33,-0.11,,,,1.0,9.0,9.0,1.0,1.0,,,,,2.0,3.0,1.0,,1.0,,0.0565,1.0,-0.07,6.0,6.0,,1.0,0.0091,,,4.0,,,,,,,,,,,
14109611,away,Eyüpspor,Mame Thiam,mame-thiam,M. Thiam,F,17,185,1076,M,180981,EUR,718588800,F,9,9,False,,24.0,21.0,,,0.0,11.0,13.0,10.0,11.0,2.0,,,90.0,39.0,7.3,8.0,0.0422348,,4,,-0.4,0.13,0.14,,1.0,,3.0,4.0,5.0,,1.0,1.0,,,2.0,2.0,2.0,,,1.0,,0.9436,,0.39,2.0,,1.0,1.0,0.3967,,,,2.0,,,1.0,1.0,,,,,,
14109611,away,Eyüpspor,Svit Sešlar,svit-seslar,S. Sešlar,M,10,185,671,M,946291,EUR,1010534400,M,99,99,True,,16.0,14.0,1.0,,0.0,6.0,8.0,8.0,8.0,2.0,,,34.0,27.0,6.4,7.0,0.01189,,0,,0.04,0.02,-0.03,,3.0,1.0,,4.0,2.0,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,
14109611,away,Eyüpspor,Melih Kabasakal,kabasakal-melih,M. Kabasakal,M,6,178,97,M,828872,EUR,824601600,M,57,57,True,,13.0,13.0,1.0,1.0,0.0,5.0,5.0,8.0,8.0,1.0,,,27.0,22.0,6.9,4.0,0.00547363,,0,,0.01,0.08,0.18,,,,,1.0,3.0,,1.0,,3.0,3.0,3.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
14109611,away,Eyüpspor,Prince Ampem,prince-ampem,P. Ampem,M,40,171,276,M,923888,EUR,892425600,F,40,40,True,,9.0,7.0,,,0.0,1.0,1.0,6.0,8.0,1.0,,,15.0,22.0,7.0,5.0,0.0278706,,1,,-0.11,0.39,0.14,,3.0,1.0,,3.0,3.0,1.0,,1.0,2.0,1.0,,1.0,,1.0,,,1.0,0.0856,,0.08,1.0,,,1.0,0.3715,,,,,,,,,,,,,,
14109611,away,Eyüpspor,Emre Akbaba,emre-akbaba,E. Akbaba,M,8,180,415,M,343527,EUR,718156800,M,8,8,True,,9.0,7.0,1.0,,0.0,3.0,3.0,4.0,6.0,1.0,,,15.0,17.0,6.4,2.0,0.00581851,,2,,-0.04,0.1,-0.11,,,,,3.0,1.0,2.0,,1.0,1.0,1.0,,,,1.0,,1.0,,0.0703,1.0,-0.05,,,,1.0,0.0721,,,,,,,,,,,,,,
14109611,away,Eyüpspor,Umut Bozok,umut-bozok,U. Bozok,F,19,178,383,M,869839,EUR,843091200,F,19,19,True,,11.0,10.0,1.0,1.0,0.0,3.0,4.0,7.0,7.0,1.0,,,15.0,20.0,6.4,7.0,0.021577,,0,,-0.03,0.02,-0.01,,,,,6.0,2.0,,,,2.0,1.0,2.0,,,2.0,,,,,2.0,,1.0,,,,,,,3.0,,,,,,,,,,,
14109611,away,Eyüpspor,Halil Yeral,halil-yeral,H. Yeral,G,45,190,27,M,897441,EUR,946684800,G,45,45,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109611,away,Eyüpspor,Emir Ortakaya,emir-ortakaya,E. Ortakaya,D,65,185,408,M,1091815,EUR,1087862400,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emir,Ortakaya,,,,,,,,,,,,
14109611,away,Eyüpspor,Talha Ülvan,talha-ulvan,T. Ülvan,D,17,179,42,M,1084164,EUR,987724800,D,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Talha Gür,,,,,,,,,,,,,
14109611,away,Eyüpspor,Hamza Akman,hamza-akman,H. Akman,M,18,170,348,M,1394720,EUR,1096243200,M,81,81,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109611,away,Eyüpspor,Taşkın Ilter,taskin-ilter,T. Ilter,M,28,185,83,M,171911,EUR,773366400,M,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
