match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_onTargetScoringAttempt,stat_totalOffside,stat_aerialLost,stat_challengeLost,stat_outfielderBlock,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_dispossessed,stat_accurateCross,stat_shotOffTarget,stat_goalAssist,stat_bigChanceMissed,stat_goals,stat_clearanceOffLine
11451159,away,Trabzonspor,Umut Bozok,umut-bozok,U. Bozok,F,19,178,383,M,,869839,EUR,843091200,F,9,9,False,,14.0,12.0,,,3.0,3.0,9.0,12.0,1.0,1.0,,,,,,,90.0,27.0,6.6,8.0,0.0,0.0,0.0194239,0,,,,1.0,2.0,10.0,7.0,2.0,1.0,,1.0,,2.0,4.0,1.0,1.0,,1.0,6.0,,,,,2.0,,,,,,
11451159,away,Trabzonspor,Tonio Teklić,tonio-teklic,T. Teklić,F,99,182,576,M,,904669,EUR,936835200,M,91,91,True,,13.0,8.0,4.0,1.0,3.0,3.0,5.0,11.0,,3.0,,,,,,,39.0,20.0,6.7,7.0,0.0483,0.0,0.00845145,1,,,,1.0,,,2.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,,
11451159,away,Trabzonspor,Enis Destan,enis-destan,E. Destan,F,94,184,568,M,,1012480,EUR,1024099200,F,94,94,True,,8.0,3.0,,,1.0,1.0,2.0,7.0,,1.0,,,,,,,18.0,11.0,6.8,5.0,0.094,0.2674,0.00148889,1,,,,,2.0,2.0,2.0,,,,,,,,,,1.0,,2.0,,,,,,,,,,,
11451159,away,Trabzonspor,Rayyan Baniya,rayyan-baniya,R. Baniya,D,23,192,336,M,,929739,EUR,919296000,D,2,2,True,,6.0,5.0,,,5.0,6.0,,,,1.0,,,,,,,9.0,7.0,6.2,1.0,0.0,0.0,3.483e-05,0,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,
11451159,away,Trabzonspor,Doğucan Haspolat,dogucan-haspolat,D. Haspolat,M,34,177,454,M,,846087,EUR,950227200,M,34,34,True,,12.0,5.0,4.0,,3.0,4.0,2.0,8.0,,1.0,,,,,,,9.0,18.0,6.4,8.0,0.0,0.0,0.00176714,0,,,,,,2.0,4.0,,,,2.0,,,2.0,,,,,1.0,,,,,1.0,,,,,,
11451159,away,Trabzonspor,Muhammet Taha Tepe,muhammet-taha-tepe,M. T. Tepe,G,54,184,105,M,,910094,EUR,978307200,G,54,54,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451159,away,Trabzonspor,Arif Boşluk,arif-bosluk,A. Boşluk,D,24,183,172,M,,1138095,EUR,1054857600,D,73,73,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Arif Bosluk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451159,away,Trabzonspor,Kerem Şen,kerem-sen,K. Şen,M,16,175,58,M,,1085376,EUR,1010966400,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Kerem Sen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451159,away,Trabzonspor,Mehmet Aydın,mehmet-aydin,M. Aydın,M,8,180,343,M,,980632,EUR,1013212800,M,50,50,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451159,away,Trabzonspor,Göktan Gürpüz,goktan-gurpuz,G. Gürpüz,M,11,178,349,M,,997007,EUR,1043193600,M,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451159,away,Trabzonspor,Maximiliano Gómez,maximiliano-gomez,M. Gómez,F,9,186,1055,M,,805245,EUR,839980800,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
