match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,player_sofascoreId,captain,stat_duelWon,stat_outfielderBlock,stat_totalTackle,stat_wasFouled,stat_challengeLost,stat_interceptionWon,stat_fouls,stat_goalAssist,stat_totalCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_dispossessed,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalOffside,stat_hitWoodwork
10583901,away,Al-Fateh,Jacob Rinne,jacob-rinne,J. Rinne,G,35,188.0,92,M,289025,EUR,740534400.0,G,1,1,False,17.0,16.0,7.0,6.0,14.0,15.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,90.0,22.0,5.9,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583901,away,Al-Fateh,Nawaf Boushal,nawaf-boushal,N. Boushal,D,12,178.0,1391,M,986400,EUR,937440000.0,D,2,2,False,50.0,42.0,9.0,6.0,16.0,16.0,27.0,38.0,1.0,8.0,,,,90.0,75.0,6.2,17.0,0,,5.0,,,5.0,,2.0,1.0,3.0,1.0,,,4.0,2.0,1.0,,,2.0,2.0,1.0,,,1.0,1.0,1.0,,,,,,
10583901,away,Al-Fateh,Fran Vélez,fran-velez,F. Vélez,D,,182.0,101,M,113431,EUR,677635200.0,D,4,4,False,61.0,51.0,11.0,4.0,29.0,31.0,23.0,31.0,2.0,1.0,,,,90.0,66.0,6.1,10.0,0,,3.0,,,4.0,,2.0,,1.0,,2.0,,1.0,,,,,1.0,,,,,2.0,,1.0,,,,,,
10583901,away,Al-Fateh,Marwane Saadane,marwane-saadane,M. Saadane,D,17,185.0,1277,M,847714,EUR,695606400.0,D,17,17,False,65.0,58.0,12.0,10.0,33.0,35.0,25.0,30.0,,3.0,,,,90.0,70.0,6.6,8.0,3,1.0,1.0,,,3.0,,,,,1.0,,,,,,,2.0,,1.0,,,,3.0,,,,,1.0,,,
10583901,away,Al-Fateh,Tawfiq Buhumaid,tawfiq-buhumaid,T. Buhumaid,D,25,179.0,6,M,871425,EUR,562464000.0,D,25,25,False,42.0,37.0,6.0,5.0,16.0,17.0,21.0,25.0,,5.0,,,,85.0,48.0,6.6,5.0,0,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,
10583901,away,Al-Fateh,Mourad Batna,batna-mourad,M. Batna,M,11,185.0,1192,M,880790,EUR,646444800.0,M,11,11,False,30.0,27.0,,,8.0,8.0,20.0,29.0,,2.0,,,,90.0,57.0,7.2,15.0,4,,3.0,,,8.0,,1.0,4.0,,,1.0,,7.0,3.0,2.0,,2.0,1.0,3.0,2.0,,,1.0,1.0,1.0,,,2.0,,,1.0
10583901,away,Al-Fateh,Mohammed Al-Fuhaid,mohammed-al-fuhaid,M. Al-Fuhaid,M,28,171.0,10,M,818616,EUR,631843200.0,M,14,14,False,29.0,27.0,1.0,1.0,11.0,13.0,16.0,17.0,,5.0,,,,59.0,36.0,6.1,5.0,0,1.0,6.0,,True,1.0,,,1.0,2.0,1.0,2.0,,1.0,,,,,,1.0,,,,,1.0,,,,,,,
10583901,away,Al-Fateh,Mohammed Petros,petros,Petros,M,,182.0,273,M,552678,EUR,612403200.0,M,6,6,False,70.0,65.0,6.0,4.0,27.0,27.0,38.0,43.0,,8.0,,,,90.0,79.0,6.7,9.0,2,,3.0,,,2.0,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,2.0,,,,3.0,,1.0,,,,,
10583901,away,Al-Fateh,Christian Cueva,christian-cueva,C. Cueva,M,10,169.0,2073,M,47447,EUR,690854400.0,M,10,10,False,69.0,59.0,4.0,2.0,18.0,18.0,43.0,57.0,,3.0,,,,90.0,80.0,7.2,17.0,0,,2.0,,,2.0,,2.0,,,,2.0,,6.0,,,,,1.0,2.0,4.0,,,,1.0,2.0,,,,,,
10583901,away,Al-Fateh,Ayman Al-Khulaif,ayman-al-khulaif,A. Al-Khulaif,F,7,166.0,26,M,872594,EUR,864259200.0,F,7,7,False,21.0,16.0,2.0,1.0,10.0,12.0,6.0,10.0,,1.0,,,,59.0,30.0,6.9,7.0,3,,2.0,,,2.0,,2.0,,,1.0,1.0,,1.0,,,,2.0,2.0,,,,,,1.0,,1.0,,,,,
10583901,away,Al-Fateh,Alex Valera,alex-valera,A. Valera,F,20,183.0,1399,M,1016972,EUR,832204800.0,F,20,20,False,18.0,15.0,1.0,,5.0,5.0,10.0,13.0,2.0,,,,,90.0,25.0,6.6,6.0,1,1.0,2.0,,,,1.0,,,,,,,,1.0,,,1.0,,2.0,1.0,,,,,,,,,,,
10583901,away,Al-Fateh,Majed Omar Kanabah,majed-omar-kanabah,M. O. Kanabah,M,12,172.0,36,M,828444,EUR,730771200.0,M,12,12,True,28.0,22.0,5.0,5.0,6.0,7.0,17.0,22.0,,5.0,,,,31.0,32.0,7.3,6.0,3,1.0,2.0,,,,,,,,,1.0,,1.0,,,,,,,2.0,,,,,1.0,1.0,1.0,2.0,,,
10583901,away,Al-Fateh,Firas Al-Buraikan,firas-al-buraikan,F. Al-Buraikan,F,9,181.0,1082,M,893307,EUR,958262400.0,F,9,9,True,11.0,10.0,,,1.0,1.0,9.0,10.0,,2.0,,,,31.0,15.0,6.6,3.0,0,,1.0,,,,,,,,,,1.0,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,
10583901,away,Al-Fateh,Salem Alnajdi,alnajdi-salem,S. Alnajdi,D,83,178.0,1037,M,1475427,EUR,1043625600.0,M,83,83,True,4.0,4.0,,,1.0,1.0,3.0,3.0,,,,,,13.0,4.0,6.4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583901,away,Al-Fateh,Mustafa Malaika,mustafa-malaika,M. Malaika,G,1,184.0,41,M,818855,EUR,516931200.0,G,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583901,away,Al-Fateh,Amaar Al Dohaim,amaar-al-dohaim,A. A. Dohaim,D,24,175.0,13,M,803055,EUR,746755200.0,D,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583901,away,Al-Fateh,Qasim Lajami,qasim-al-oujami,Q. Lajami,D,87,178.0,103,M,818668,EUR,830390400.0,D,87,87,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583901,away,Al-Fateh,Hassan Al Salis,hassan-al-salis,H. A. Salis,M,9,181.0,9,M,1066589,EUR,962755200.0,F,99,99,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Hassan Al Salis,,,,,,,,,,
10583901,away,Al-Fateh,Hussain Al Moqahwi,al-moqahwi-hussain,H. A. Moqahwi,M,,173.0,17,,792391,EUR,575164800.0,M,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583901,away,Al-Fateh,Hassan Al-Mohammed,hassan-al-mohammed,H. Al-Mohammed,M,15,177.0,11,M,1127771,EUR,902016000.0,M,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Hassan Al-Mohammed,,,,,,,,,,
