match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalClearance,stat_penaltyConceded,stat_wasFouled,player_sofascoreId,captain,stat_keyPass,stat_totalCross,stat_challengeLost,stat_shotOffTarget,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,stat_blockedScoringAttempt,stat_hitWoodwork,stat_bigChanceMissed,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_outfielderBlock,stat_penaltyWon,stat_errorLeadToAShot
12513658,away,Gil Vicente,Zé Carlos,Zé,Carlos,ze-carlos,Z. Carlos,D,2,177,69,M,1001662,EUR,901843200,D,2,2,False,32.0,20.0,7.0,0.0,14.0,21.0,12.0,8.0,,90.0,64.0,6.8,20.0,0.0036551,0,,,6.0,,,,6.0,,1.0,1.0,,,2.0,4.0,4.0,2.0,,,,5.0,,1.0,,True,,1.0,,,,,1.0,,,,,,,,,,,
12513658,away,Gil Vicente,Marvin Elimbi,Marvin,Elimbi,marvin-elimbi,M. Elimbi,D,4,186,83,M,1114164,EUR,1045699200,D,4,4,False,11.0,7.0,5.0,0.0,5.0,5.0,6.0,,,66.0,29.0,7.2,5.0,0.00046722,0,,1.0,2.0,,,1.0,3.0,,,,,,1.0,2.0,,1.0,1.0,,,7.0,,1.0,,,,,,,,,,,,,,,,,,3.0,,
12513658,away,Gil Vicente,Jonathan Buatu,,,jonathan-buatu-mananga,J. Buatu,D,39,187,415,M,800348,EUR,749088000,D,39,39,False,6.0,5.0,1.0,0.0,4.0,4.0,2.0,1.0,,90.0,25.0,7.0,1.0,0.00022401,0,,,1.0,,,2.0,2.0,,,,,,,2.0,2.0,,2.0,,,14.0,,,,,,,,,,,,,,,,,,,,2.0,,
12513658,away,Gil Vicente,Jonathan Mutombo,Jonathan,Mutombo,jonathan-mutombo-mawesi,J. Mutombo,D,45,190,54,M,1004444,EUR,1030406400,D,45,45,False,19.0,14.0,3.0,0.0,8.0,10.0,9.0,5.0,,90.0,44.0,7.5,12.0,0.00216433,0,,1.0,6.0,,2.0,5.0,10.0,1.0,4.0,1.0,,,1.0,5.0,4.0,2.0,1.0,,,4.0,,2.0,,,,,,,,,,,,,,,,,,,1.0,
12513658,away,Gil Vicente,Mohamed Bamba,Mohamed,Bamba,mohamed-bamba,M. Bamba,M,8,188,181,M,1537180,EUR,1097193600,M,8,8,False,30.0,25.0,4.0,0.0,20.0,23.0,7.0,4.0,,90.0,47.0,6.8,5.0,0.00178917,0,,1.0,5.0,1.0,1.0,1.0,3.0,,1.0,1.0,,,2.0,1.0,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,
12513658,away,Gil Vicente,Facundo Cáseres,,,facundo-caseres,F. Cáseres,M,5,178,226,M,989837,EUR,991008000,M,5,5,False,30.0,27.0,1.0,0.0,16.0,18.0,12.0,4.0,,90.0,40.0,6.6,3.0,0.00550057,0,,,11.0,,,2.0,1.0,,,,,,3.0,1.0,1.0,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,
12513658,away,Gil Vicente,Félix Correia,,,felix-correia,F. Correia,M,27,178,1349,M,934498,EUR,980121600,M,71,71,False,25.0,16.0,3.0,0.0,13.0,16.0,11.0,6.0,,89.0,42.0,7.1,15.0,0.00656692,1,,2.0,3.0,,,2.0,6.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,1.0,,0.7884,0.9852,1.0,,4.0,,,,2.0,,,,,1.0,,,,,,,,,,,
12513658,away,Gil Vicente,Santi García,,,santi-garcia,S. García,M,95,184,131,M,1084746,EUR,999043200,M,19,19,False,20.0,14.0,,0.0,9.0,14.0,6.0,3.0,,66.0,29.0,6.1,9.0,0.00649734,0,,,5.0,4.0,2.0,7.0,2.0,2.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0
12513658,away,Gil Vicente,Joao Marques,,,marques-joao,J. Marques,M,11,179,304,M,1087321,EUR,1013558400,M,33,33,False,17.0,9.0,1.0,0.0,6.0,9.0,8.0,4.0,,76.0,26.0,6.2,13.0,0.00112349,0,,,3.0,,,6.0,2.0,,4.0,,,,,2.0,2.0,1.0,1.0,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,
12513658,away,Gil Vicente,Pablo Felipe,Pablo Felipe Pereira de Jesus,,pablo-felipe,P. Felipe,F,19,184,2627,M,1101174,EUR,1073001600,F,90,90,False,10.0,7.0,,0.0,2.0,3.0,7.0,3.0,,66.0,30.0,6.7,10.0,0.00098587,0,,,5.0,2.0,4.0,9.0,10.0,3.0,2.0,1.0,,,1.0,2.0,1.0,3.0,3.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
12513658,away,Gil Vicente,João Teixeira,,,joao-teixeira,J. Teixeira,M,97,178,78,M,138899,EUR,760492800,M,18,18,True,3.0,2.0,1.0,0.0,,1.0,2.0,,,24.0,10.0,6.3,3.0,0.00060569,0,,,2.0,,,3.0,2.0,,3.0,2.0,,,1.0,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
12513658,away,Gil Vicente,Jorge Aguirre,,,jorge-aguirre,J. Aguirre,F,9,183,221,M,1085371,EUR,946944000,F,9,9,True,10.0,5.0,,0.0,5.0,6.0,4.0,6.0,,24.0,16.0,6.3,8.0,8.69e-05,0,,,,1.0,,3.0,,2.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12513658,away,Gil Vicente,Jordi Mboula,,,jordi-mboula,J. Mboula,F,2,182,263,M,826003,EUR,921542400,F,77,77,True,8.0,4.0,,0.0,3.0,5.0,4.0,1.0,,24.0,16.0,6.7,6.0,0.00077345,0,,,1.0,1.0,2.0,4.0,5.0,,3.0,2.0,,,,,,,1.0,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,
12513658,away,Gil Vicente,Diogo Pereira,Diogo Miguel,Pereira Costa,diogo-costa,D. Pereira,M,28,189,29,M,2046131,EUR,1052006400,M,28,28,True,1.0,,1.0,0.0,,,1.0,,,14.0,4.0,6.5,1.0,,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
12513658,away,Gil Vicente,Sergio Bermejo,Sergio,Bermejo,sergio-bermejo,S. Bermejo,M,17,170,42,M,949449,EUR,871776000,F,22,22,True,,,,0.0,,,,,,8.0,,6.3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513658,away,Gil Vicente,Brian Araújo,,,brian-araujo,B. Araújo,G,99,188,43,M,990450,EUR,956966400,G,99,99,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513658,away,Gil Vicente,Kazu,,,kazu,Kazu,D,88,175,102,M,1047648,EUR,953337600,D,88,88,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513658,away,Gil Vicente,Tidjany Touré,,,tidjany-toure,T. Touré,F,7,184,147,M,1445615,EUR,1026691200,F,7,7,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
