match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_wonTackle,stat_wasFouled,player_sofascoreId,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_keyPass,captain,stat_shotOffTarget,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_totalOffside,stat_bigChanceCreated,stat_goalAssist,stat_bigChanceMissed,stat_goals
10388259,away,VfL Wolfsburg,Patrick Wimmer,patrick-wimmer,P. Wimmer,M,39,182,1034,M,987504,EUR,991180800,M,39,39,False,18.0,13.0,2.0,2.0,5.0,5.0,10.0,20.0,,4.0,,,,,58.0,35.0,7.0,12.0,0.0641,0.0,0.102047,1,,2.0,,6.0,4.0,2.0,1.0,,3.0,1.0,,2.0,,,3.0,,1.0,,,7.0,2.0,2.0,,,,,,,,,
10388259,away,VfL Wolfsburg,Yannick Gerhardt,yannick-gerhardt,Y. Gerhardt,M,31,184,166,M,169255,EUR,763516800,M,31,31,False,34.0,27.0,4.0,1.0,6.0,10.0,21.0,25.0,1.0,1.0,,,,,90.0,45.0,6.8,10.0,0.0,0.0,0.04057,0,,,2.0,3.0,3.0,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,1.0,,
10388259,away,VfL Wolfsburg,Jakub Kamiński,jakub-kaminski,J. Kamiński,M,16,178,5205,M,801263,EUR,1023235200,M,16,16,False,16.0,11.0,,,2.0,3.0,9.0,13.0,,7.0,,,,,58.0,25.0,6.2,10.0,0.145,0.2133,0.0283688,1,,2.0,,5.0,1.0,2.0,,,,2.0,,,1.0,jakub.kaminskii,,1.0,,,,,,,,,,1.0,,,,1.0,
10388259,away,VfL Wolfsburg,Omar Marmoush,omar-marmoush,O. Marmoush,F,7,183,196340,M,873554,EUR,918345600,F,33,33,False,24.0,13.0,,,7.0,11.0,6.0,13.0,,3.0,,,,,82.0,48.0,7.7,22.0,0.2256,0.6558,0.0211721,3,,2.0,3.0,8.0,11.0,8.0,6.0,,2.0,7.0,1.0,1.0,,OMarmoush,1.0,2.0,,,,,,,,1.0,,2.0,2.0,,,,1.0
10388259,away,VfL Wolfsburg,Kevin Paredes,kevin-paredes,K. Paredes,M,40,175,775,M,1016810,EUR,1052265600,M,40,40,True,5.0,3.0,1.0,,1.0,1.0,2.0,5.0,1.0,1.0,,,,,32.0,19.0,6.6,5.0,0.0265,0.0,0.00353238,1,,1.0,1.0,3.0,4.0,1.0,,1.0,1.0,,,1.0,2.0,,,1.0,,,,1.0,,,,1.0,,,,,,,
10388259,away,VfL Wolfsburg,Ridle Baku,ridle-baku,R. Baku,M,17,176,1448,M,856553,EUR,891993600,M,20,20,True,8.0,5.0,1.0,,1.0,3.0,4.0,5.0,2.0,2.0,,,,,32.0,13.0,6.9,3.0,0.0,0.0,0.0911938,0,,,1.0,,3.0,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,
10388259,away,VfL Wolfsburg,Josuha Guilavogui,josuha-guilavogui,J. Guilavogui,D,,188,210,M,45686,EUR,653702400,M,29,29,True,2.0,,,,,2.0,,,1.0,1.0,,,,,15.0,4.0,6.4,2.0,0.0,0.0,0.0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10388259,away,VfL Wolfsburg,Sebastiaan Bornauw,sebastiaan-bornauw,S. Bornauw,D,23,190,839,M,826167,EUR,922060800,D,3,3,True,2.0,1.0,1.0,,1.0,2.0,,,,1.0,,,,,9.0,6.0,6.9,1.0,0.0,0.0,3.524e-05,0,,,,1.0,,,,2.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,
10388259,away,VfL Wolfsburg,Jonas Wind,jonas-wind,J. Wind,F,23,190,2374,M,826069,EUR,918345600,F,23,23,True,6.0,3.0,,,,,4.0,7.0,1.0,,,,,,8.0,12.0,6.5,6.0,0.0,0.0,0.0410399,0,,,2.0,2.0,2.0,,,,,2.0,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,
10388259,away,VfL Wolfsburg,Pavao Pervan,pavao-pervan,P. Pervan,G,12,193,111,M,35976,EUR,563760000,G,12,12,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388259,away,VfL Wolfsburg,Nicolas Cozza,nicolas-cozza,N. Cozza,D,3,178,183,M,886286,EUR,915753600,D,8,8,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388259,away,VfL Wolfsburg,Mattias Svanberg,svanberg-mattias,M. Svanberg,M,32,185,641,M,796987,EUR,915494400,M,32,32,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388259,away,VfL Wolfsburg,Lukáš Ambros,lukas-ambros,L. Ambros,M,18,182,144,M,1142171,EUR,1086393600,M,36,36,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,Lukas Ambros,,,,,,,,,,,,,
