match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_wonContest,stat_blockedScoringAttempt,stat_wasFouled,stat_fouls,stat_unsuccessfulTouch,stat_hitWoodwork,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_clearanceOffLine
13472862,away,Sport Recife,Matheusinho,matheusinho,Matheusinho,M,98,164.0,482,M,822523,EUR,887155200,M,17,17,True,16.0,13.0,2.0,2.0,0.0,3.0,4.0,10.0,12.0,,4.0,1.0,4.0,,,,45.0,31.0,7.5,9.0,0.323075,2,,,,2.0,,1.0,4.0,1.0,2.0,,,1.0,,0.0512,0.4116,2.0,,2.0,1.0,,,,2.0,,2.0,,2.0,,,,,
13472862,away,Sport Recife,Rodrigo Atencio,atencio-rodrigo,R. Atencio,M,19,175.0,472,M,1199246,EUR,1025395200,F,20,20,True,11.0,11.0,2.0,2.0,0.0,4.0,4.0,7.0,7.0,,1.0,,,,,,21.0,16.0,6.6,2.0,0.022151,2,,Rodrigo Atencio,,1.0,,,2.0,2.0,1.0,,,,,0.1311,,,,,1.0,,,,1.0,1.0,,,1.0,,,,,
13472862,away,Sport Recife,Hyoran,hyoran,Hyoran,M,19,174.0,485,M,551348,EUR,738288000,M,19,19,True,9.0,7.0,,,0.0,1.0,1.0,6.0,8.0,,1.0,,2.0,,,,21.0,19.0,6.6,9.0,0.107541,0,,,,6.0,1.0,,2.0,,1.0,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,
13472862,away,Sport Recife,Romarinho,romarinho,Romarinho,M,11,168.0,592,M,870578,EUR,762480000,F,11,11,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,1.0,,,,8.0,7.0,8.6,,0.00011361,3,,,,,,,,,,,1.0,2.0,,0.3796,1.3473,,,,,,1.0,,,1.0,,,,,2.0,,,
13472862,away,Sport Recife,Gonçalo Paciência,goncalo-paciencia,G. Paciência,F,39,184.0,1125,M,138890,EUR,775699200,F,7,7,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,1.0,1.0,,,,,,13.0,3.0,6.5,1.0,3.066e-05,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,
13472862,away,Sport Recife,Antônio Adriano,antonio-adriano,A. Adriano,G,42,,44,M,1019685,EUR,1046995200,G,42,42,True,,,,,,,,,,,,,,,,,,,,,,0,,Antônio,Adriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472862,away,Sport Recife,Kevyson,kevyson,Kevyson,D,38,174.0,451,M,1389980,EUR,1080518400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,Kevyson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472862,away,Sport Recife,Chico,chico,Chico,D,4,188.0,327,M,877904,EUR,905731200,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472862,away,Sport Recife,João Silva,joao-silva,J. Silva,D,44,187.0,283,M,1068519,EUR,916272000,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472862,away,Sport Recife,Pedro Augusto,pedro-augusto,P. Augusto,M,28,181.0,302,M,922556,EUR,857347200,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472862,away,Sport Recife,Luiz Henrique,luiz-henrique,L. Henrique,M,61,175.0,29,,2033863,EUR,1107820800,M,61,61,True,,,,,,,,,,,,,,,,,,,,,,0,,Luiz,Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
