match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_hitWoodwork,stat_dispossessed,stat_goalAssist,stat_bigChanceCreated,stat_goodHighClaim,stat_punches,stat_bigChanceMissed,stat_clearanceOffLine,stat_lastManTackle
11068555,away,Adana Demirspor,Kévin Rodrigues,kevin-rodrigues,K. Rodrigues,D,77,169,248,M,234232,EUR,762825600,D,77,77,False,,35.0,29.0,3.0,3.0,15.0,16.0,15.0,22.0,3.0,,,90.0,66.0,6.6,13.0,5,3.0,1.0,7.0,9.0,3.0,6.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,,,,,,,,2.0,,2.0,,1.0,,,,,1.0
11068555,away,Adana Demirspor,Yusuf Sarı,yusuf-sari,Y. Sarı,M,7,168,562,M,896364,EUR,911520000,M,26,26,False,,8.0,7.0,,,3.0,4.0,5.0,5.0,1.0,,,34.0,12.0,6.4,3.0,0,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11068555,away,Adana Demirspor,Benjamin Stambouli,benjamin-stambouli,B. Stambouli,M,21,180,161,M,105951,EUR,650505600,M,90,90,False,True,45.0,35.0,9.0,6.0,18.0,21.0,17.0,24.0,4.0,,,87.0,58.0,7.4,10.0,0,,,,4.0,,2.0,2.0,2.0,1.0,1.0,,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,
11068555,away,Adana Demirspor,Badou Ndiaye,badou-ndiaye,B. Ndiaye,M,,180,427,M,228342,EUR,656985600,M,17,17,False,,33.0,27.0,2.0,,18.0,20.0,9.0,14.0,6.0,,,90.0,50.0,7.2,10.0,3,1.0,,6.0,5.0,,3.0,2.0,2.0,,,1.0,3.0,2.0,1.0,3.0,,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,
11068555,away,Adana Demirspor,Babajide David Akintola,babajide-david-akintola,D. Babajide,M,11,178,297,M,798676,EUR,821491200,M,11,11,False,,11.0,9.0,,,6.0,7.0,3.0,4.0,1.0,,,34.0,18.0,6.3,6.0,0,,,3.0,2.0,,4.0,2.0,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,
11068555,away,Adana Demirspor,Emre Akbaba,emre-akbaba,E. Akbaba,M,8,180,414,M,343527,EUR,718156800,F,20,20,False,,24.0,19.0,1.0,1.0,10.0,13.0,12.0,17.0,2.0,,,75.0,43.0,7.3,11.0,3,6.0,3.0,4.0,4.0,1.0,3.0,2.0,,1.0,1.0,1.0,1.0,1.0,3.0,,,,1.0,,2.0,,,,,1.0,,1.0,,1.0,,,1.0,,
11068555,away,Adana Demirspor,Younès Belhanda,younes-belhanda,Y. Belhanda,M,10,177,1189,M,72999,EUR,635904000,F,10,10,False,,10.0,10.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,,,22.0,13.0,3.5,2.0,1,,,2.0,,1.0,,,,,,2.0,,1.0,1.0,,,1.0,,,,,,Younès,Belhanda,,,,,,,,1.0,,
11068555,away,Adana Demirspor,Jorge Morel,jorge-morel,J. Morel,M,5,180,146,M,1175757,EUR,885427200,M,5,5,True,,23.0,20.0,5.0,2.0,11.0,14.0,9.0,10.0,3.0,,,56.0,34.0,6.5,5.0,1,1.0,,4.0,1.0,1.0,,,2.0,,,1.0,,1.0,,3.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,
11068555,away,Adana Demirspor,Cherif Ndiaye,ndiaye-cherif,C. Ndiaye,F,19,188,6602,M,868268,EUR,822355200,F,29,29,True,,24.0,19.0,2.0,2.0,5.0,5.0,14.0,19.0,2.0,,,56.0,40.0,6.5,6.0,3,,,4.0,10.0,,4.0,3.0,,,,,5.0,2.0,3.0,1.0,3.0,1.0,1.0,,,,,,,2.0,,,,,,,2.0,,
11068555,away,Adana Demirspor,Furkan Soyalp,furkan-soyalp,F. Soyalp,M,33,175,70,M,226992,EUR,802915200,M,27,27,True,,3.0,1.0,,,1.0,1.0,1.0,4.0,,,,15.0,9.0,6.1,5.0,1,2.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,
11068555,away,Adana Demirspor,Fredrik Gulbrandsen,fredrik-gulbrandsen,F. Gulbrandsen,F,8,178,352,M,51833,EUR,716083200,F,23,23,True,,3.0,2.0,,,1.0,1.0,1.0,3.0,,,,12.0,5.0,6.9,2.0,0,1.0,,2.0,1.0,,1.0,1.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,1.0,,,,,
11068555,away,Adana Demirspor,Goran Karačić,goran-karacic,G. Karačić,G,18,196,101,M,797966,EUR,840326400,G,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11068555,away,Adana Demirspor,İsmail Çokçalış,ismail-cokcalis,İ. Çokçalış,D,16,176,32,M,906050,EUR,961545600,D,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11068555,away,Adana Demirspor,Abdurrahim Dursun,abdurrahim-dursun,A. Dursun,D,77,176,46,M,883275,EUR,912470400,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11068555,away,Adana Demirspor,Jovan Manev,jovan-manev,J. Manev,D,29,185,186,M,1111781,EUR,980380800,D,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Jovan Manev,,,,,,,,,,,
11068555,away,Adana Demirspor,Gökhan Inler,gokhan-inler,G. Inler,M,,183,108,M,4252,EUR,457142400,M,88,88,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11068555,away,Adana Demirspor,Kévin Soni,kevin-soni,K. Soni,F,,183,80,M,789199,EUR,892771200,F,70,70,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
