match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_hitWoodwork,stat_lastManTackle,stat_bigChanceCreated,stat_wasFouled,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,stat_punches,stat_outfielderBlock,player_sofascoreId,stat_goals
14035922,away,KRC Genk,Mujaid Sadick,,,mujaid-sadick,M. Sadick,D,3,185.0,237,M,935309,EUR,952992000,D,3,3,False,62.0,55.0,3.0,,0.0,45.0,48.0,10.0,14.0,6.0,3.0,,,,,90.0,75.0,7.1,8.0,0.00696858,,0,,0.14,0.1,0.7,,,1.0,2.0,,,,,,,,1.0,4.0,,,3.0,2.0,,,1.0,,,,,,,1.0,,,,,,,,,
14035922,away,KRC Genk,Matte Smets,,,smets-matte,M. Smets,D,6,184.0,963,M,1392905,EUR,1073174400,D,6,6,False,77.0,72.0,7.0,4.0,0.0,61.0,62.0,11.0,15.0,10.0,4.0,,,,,90.0,95.0,7.8,6.0,0.00361243,,0,,0.14,0.27,0.62,,,1.0,2.0,,,1.0,,,,,2.0,4.0,,,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,,3.0,,
14035922,away,KRC Genk,Joris Kayembe,,,joris-kayembe-ditu,J. Kayembe,D,18,180.0,4977,M,354046,EUR,776304000,D,18,18,False,58.0,51.0,5.0,4.0,0.0,32.0,35.0,19.0,23.0,10.0,7.0,,,,,90.0,86.0,7.6,10.0,0.00843452,,0,,0.05,0.22,0.38,,1.0,2.0,5.0,3.0,,,1.0,1.0,,,1.0,7.0,1.0,,2.0,2.0,,,1.0,3.0,,,1.0,,,,,1.0,,,,,,joriskayembe23,
14035922,away,KRC Genk,Patrik Hrošovský,,,patrik-hrosovsky,P. Hrošovský,M,17,172.0,366,M,198282,EUR,703900800,M,17,17,False,50.0,43.0,6.0,3.0,0.0,26.0,29.0,17.0,21.0,,3.0,,,,,90.0,56.0,7.1,8.0,0.0428168,,0,,0.35,0.09,0.16,,1.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14035922,away,KRC Genk,Bryan Heynen,,,heynen-bryan,B. Heynen,M,8,181.0,436,M,801025,EUR,855187200,M,8,8,False,59.0,47.0,8.0,4.0,0.0,23.0,27.0,24.0,32.0,2.0,10.0,,,,,90.0,76.0,6.8,20.0,0.0632337,,0,,0.34,0.23,-0.04,,,1.0,7.0,1.0,,2.0,3.0,,,,3.0,5.0,2.0,,2.0,1.0,,,3.0,,,,3.0,True,,,2.0,,,,,,,,
14035922,away,KRC Genk,Konstantinos Karetsas,,,konstantinos-karetsas,K. Karetsas,M,20,171.0,6599,M,1468744,EUR,1195430400,M,20,20,False,39.0,34.0,4.0,2.0,1.0,15.0,16.0,19.0,23.0,,7.0,,,,,82.0,62.0,7.3,16.0,0.389465,,1,,0.38,0.33,-0.11,,7.0,,8.0,6.0,1.0,,1.0,,0.0301,-0.4,,7.0,3.0,,2.0,1.0,,2.0,3.0,4.0,,,3.0,,,,1.0,1.0,,,,,,,
14035922,away,KRC Genk,Daan Heymans,,,heymans-daan,D. Heymans,M,38,186.0,544,M,845344,EUR,929404800,M,38,38,False,35.0,26.0,,,0.0,13.0,14.0,13.0,21.0,4.0,2.0,,,,,82.0,52.0,6.4,14.0,0.0367128,,2,,-0.21,0.01,0.25,,,1.0,5.0,,1.0,,,,0.1138,-0.47,3.0,5.0,,,1.0,,,,4.0,,1.0,0.0195,,,,,,1.0,,1.0,,,,,
14035922,away,KRC Genk,Yira Collins Sor,,,yira-collins-sor,Y. C. Sor,F,14,174.0,386,M,985162,EUR,964396800,M,14,14,False,24.0,20.0,2.0,1.0,0.0,7.0,9.0,13.0,15.0,1.0,1.0,,,,,72.0,32.0,6.8,6.0,0.0344066,,1,,-0.17,0.33,-0.01,,,,2.0,2.0,,,2.0,1.0,0.0671,-0.46,,3.0,1.0,,1.0,1.0,,,,2.0,1.0,0.114,,,,,,,2.0,1.0,,,,,
14035922,away,KRC Genk,Hyun-gyu Oh,,,hyun-gyu-oh,H. Oh,F,9,185.0,4405,M,1010634,EUR,987033600,F,9,9,False,14.0,11.0,,,0.0,6.0,7.0,5.0,7.0,,6.0,,,,,72.0,32.0,7.8,10.0,0.0201377,,3,,-0.51,0.35,0.2,,1.0,1.0,3.0,2.0,1.0,,4.0,,0.6125,0.53,,5.0,1.0,,1.0,,,,1.0,2.0,2.0,0.683,,,,,,2.0,,1.0,,,2.0,,1.0
14035922,away,KRC Genk,Yaimar Medina,Yaimar Medina,,yaimar-medina,Y. Medina,D,19,178.0,1171,M,1106546,EUR,1099612800,D,19,19,True,3.0,,2.0,,0.0,,1.0,,2.0,,2.0,,,,,18.0,8.0,6.6,6.0,,,0,,-0.02,-0.15,0.15,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
14035922,away,KRC Genk,Jusef Erabi,,,jusef-erabi,J. Erabi,F,99,183.0,639,M,1106649,EUR,1055030400,F,99,99,True,5.0,4.0,,,0.0,2.0,3.0,2.0,2.0,,2.0,,,,,18.0,9.0,6.6,3.0,0.0003887,,0,,-0.01,-0.3,0.13,,,1.0,3.0,1.0,,,,,,,1.0,2.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,
14035922,away,KRC Genk,Noah Adedeji-Sternberg,Noah Adedeji-Sternberg,,noah-adedeji-sternberg,N. Adedeji-Sternberg,M,32,182.0,619,M,1512197,EUR,1119139200,F,32,32,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,8.0,3.0,6.4,1.0,0.00061363,,0,,-0.03,-0.35,0.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035922,away,KRC Genk,Nikolas Sattlberger,,,sattlberger-nikolas,N. Sattlberger,M,24,191.0,235,M,1086072,EUR,1074384000,M,24,24,True,5.0,,1.0,,0.0,,1.0,,4.0,,,,,,,8.0,5.0,6.3,5.0,,,0,,-0.18,0.01,-0.02,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035922,away,KRC Genk,Josue Ndenge Kongolo,,,josue-ndenge-kongolo,J. N. Kongolo,D,44,184.0,312,M,1396029,EUR,1144886400,D,44,44,True,1.0,,,,0.0,,,,1.0,1.0,,,,,,1.0,3.0,,1.0,2.36e-06,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035922,away,KRC Genk,Tobias Okiki Lawal,,,tobias-okiki-lawal,T. O. Lawal,G,26,195.0,270,M,990025,EUR,960336000,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035922,away,KRC Genk,Adrian Palacios,,,palacios-adrian,A. Palacios,D,34,186.0,281,M,1393681,EUR,1086566400,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035922,away,KRC Genk,Jarne Steuckers,,,steuckers-jarne,J. Steuckers,M,7,179.0,987,M,1099462,EUR,1012780800,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035922,away,KRC Genk,Robin Mirisola,,,robin-mirisola,R. Mirisola,F,29,182.0,303,M,1405446,EUR,1165536000,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
