match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_blockedScoringAttempt,stat_outfielderBlock,stat_accurateCross,stat_bigChanceCreated,stat_penaltyConceded,stat_fouls,stat_keyPass,stat_wonContest,player_firstName,player_lastName,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goodHighClaim,stat_penaltyMiss,stat_lastManTackle,stat_totalOffside
11407513,away,Monza,Jean-Daniel Akpa Akpro,jean-daniel-akpa-akpro,J. A. Akpro,M,11,180,386,M,164511,EUR,718761600,M,8,8,False,26.0,21.0,3.0,2.0,12.0,15.0,9.0,11.0,3.0,,,,,63.0,34.0,6.7,0.0117129,0,,,,,1.0,,6.0,2.0,1.0,,2.0,,,2.0,,,6.0,,,,1.0,1.0,,,1.0,,,,3.0,,1.0,,,,,,,,
11407513,away,Monza,Matteo Pessina,matteo-pessina,M. Pessina,M,32,183,659,M,350210,EUR,861580800,M,32,32,False,31.0,25.0,3.0,1.0,20.0,23.0,5.0,9.0,5.0,,,,,90.0,48.0,6.6,0.00471747,1,,,True,1.0,,,1.0,4.0,1.0,,,,1.0,2.0,2.0,3.0,10.0,0.7884,0.9921,1.0,2.0,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,
11407513,away,Monza,Patrick Ciurria,patrick-ciurria,P. Ciurria,F,26,178,222,M,346676,EUR,792288000,M,84,84,False,28.0,18.0,1.0,,15.0,20.0,5.0,10.0,4.0,,,,,90.0,58.0,7.2,0.0713165,0,,,,2.0,,3.0,6.0,12.0,1.0,1.0,1.0,,,1.0,1.0,2.0,12.0,,,,5.0,6.0,3.0,,,2.0,,,5.0,1.0,1.0,,,,,,,,
11407513,away,Monza,Valentín Carboni,valentin-carboni,V. Carboni,M,21,185,7112,M,1153083,EUR,1109980800,F,21,21,False,19.0,16.0,,,9.0,10.0,7.0,9.0,1.0,,,,,57.0,23.0,6.6,0.0085108,1,,valencarboni,,,,1.0,3.0,1.0,,,1.0,,1.0,,1.0,,5.0,0.1696,0.1867,,1.0,,,,,,,,2.0,,,,,,,,,,
11407513,away,Monza,Dany Mota,dany-mota,D. Mota,F,47,180,827,M,838907,EUR,894067200,F,47,47,False,26.0,20.0,,,11.0,13.0,9.0,13.0,2.0,,,,,90.0,33.0,6.7,0.209445,0,,,,,3.0,2.0,6.0,3.0,,1.0,,,,,,1.0,7.0,,,,3.0,,,,,,,,2.0,,,,,,,,,,
11407513,away,Monza,Lorenzo Colombo,lorenzo-colombo,L. Colombo,F,29,183,2440,M,930191,EUR,1015545600,F,9,9,False,11.0,6.0,1.0,,3.0,4.0,3.0,7.0,1.0,,,,,76.0,19.0,6.4,0.00984906,0,,,,,5.0,,9.0,1.0,,2.0,1.0,,,,,,8.0,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,
11407513,away,Monza,Samuele Birindelli,samuele-birindelli,S. Birindelli,M,19,175,231,M,856729,EUR,932342400,D,19,19,True,7.0,3.0,3.0,1.0,3.0,6.0,1.0,2.0,3.0,,,,,45.0,22.0,7.1,0.0210253,1,,,,1.0,,,2.0,3.0,,1.0,,,1.0,1.0,,,5.0,0.0928,0.0286,,1.0,3.0,2.0,,,1.0,,,1.0,1.0,,,,,,,,1.0,1.0
11407513,away,Monza,Andrea Colpani,colpani-andrea,A. Colpani,M,28,186,944,M,928122,EUR,926380800,M,28,28,True,8.0,7.0,,,2.0,2.0,5.0,6.0,,,,,,33.0,16.0,6.6,0.00674851,1,,,,,1.0,,2.0,1.0,,,,,,,2.0,,3.0,0.1963,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,1.0
11407513,away,Monza,Warren Bondo,warren-bondo,W. Bondo,M,38,177,2004,M,1000366,EUR,1063584000,M,38,38,True,5.0,5.0,,,2.0,2.0,3.0,3.0,,,,,,27.0,10.0,6.4,0.00060032,1,,,,,,1.0,2.0,1.0,,,1.0,,,,,,1.0,0.0265,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,
11407513,away,Monza,Giorgio Cittadini,giorgio-cittadini,G. Cittadini,D,2,184,117,M,1001847,EUR,1019088000,D,46,46,True,6.0,5.0,1.0,1.0,3.0,4.0,2.0,2.0,1.0,,,,,14.0,10.0,6.8,0.00259873,0,,,,,,,1.0,2.0,,,,,,,1.0,1.0,2.0,,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,
11407513,away,Monza,José Machín,jose-machin,J. Machín,M,28,184,178,M,792308,EUR,839980800,M,7,7,True,5.0,4.0,,,,,4.0,6.0,,,,,,14.0,12.0,6.8,0.0122515,1,,,,1.0,,,1.0,1.0,1.0,,,1.0,,,,,3.0,0.035,,,2.0,1.0,1.0,,,,,,,1.0,,,,,,,,,
11407513,away,Monza,Eugenio Lamanna,eugenio-lamanna,E. Lamanna,G,,187,30,M,41472,EUR,618451200,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407513,away,Monza,Stefano Gori,stefano-gori,S. Gori,G,66,185,240,M,364716,EUR,826329600,G,66,66,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407513,away,Monza,Alessandro Sorrentino,alessandro-sorrentino,A. Sorrentino,G,22,190,65,M,991416,EUR,1017792000,G,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407513,away,Monza,Giulio Donati,giulio-donati,G. Donati,D,2,178,48,M,103156,EUR,634176000,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407513,away,Monza,Georgios Kyriakopoulos,georgios-kyriakopoulos,G. Kyriakopoulos,M,77,186,878,M,377302,EUR,823478400,D,77,77,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407513,away,Monza,Franco Carboni,carboni-franco,F. Carboni,M,29,190,965,M,1086199,EUR,1049414400,D,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407513,away,Monza,Samuele Vignato,samuele-vignato,S. Vignato,F,19,170,526,M,1119364,EUR,1077580800,F,80,80,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Samuele Vignato,,,,,,,
11407513,away,Monza,Mirko Marić,mirko-maric,M. Marić,F,9,188,399,M,190933,EUR,800582400,F,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
