match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_keyPass,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_accurateCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoalsOnTarget,player_firstName,stat_unsuccessfulTouch,stat_totalOffside,player_lastName,stat_hitWoodwork,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
13473402,away,Mirassol,Lucas Ramon,lucas-ramon,L. Ramon,D,19,178,617,M,797225,EUR,762998400,D,19,19,False,,26.0,15.0,3.0,0.0,8.0,9.0,17.0,4.0,7.0,1.0,4.0,,,,,,90.0,51.0,6.6,21.0,0.00817581,1,,,7.0,4.0,1.0,5.0,3.0,,1.0,1.0,1.0,,1.0,1.0,0.0344,,,,,1.0,,,2.0,,,1.0,,,,,,
13473402,away,Mirassol,João Victor,joao-victor,J. Victor,D,34,188,233,M,863297,EUR,873158400,D,34,34,False,,45.0,41.0,4.0,0.0,29.0,32.0,13.0,,2.0,4.0,4.0,,,,,,90.0,58.0,7.1,5.0,0.00312135,0,,2.0,12.0,,2.0,3.0,,,,,,2.0,3.0,2.0,,,,2.0,1.0,,,,,,,1.0,,,,,,
13473402,away,Mirassol,Jemmes,ribeiro-da-silva-jemmes-bruno,Jemmes,D,3,187,583,M,1527129,EUR,955238400,D,3,3,False,,58.0,48.0,9.0,0.0,38.0,41.0,17.0,,6.0,3.0,6.0,,,,,,90.0,75.0,7.3,12.0,0.00257771,1,,5.0,10.0,,2.0,3.0,,,3.0,2.0,,1.0,2.0,,0.039,,,3.0,2.0,,,1.0,1.0,0.0944,Jemmes Ribeiro,1.0,,,,,,
13473402,away,Mirassol,Reinaldo,reinaldo,Reinaldo,D,6,178,2574,M,243109,EUR,622944000,D,6,6,False,,54.0,42.0,7.0,0.0,17.0,23.0,31.0,,1.0,3.0,5.0,,,,,,90.0,78.0,6.8,20.0,0.113236,0,,3.0,25.0,4.0,1.0,5.0,3.0,1.0,1.0,1.0,,,,,,2.0,,,,1.0,,,,,,2.0,,,,,,
13473402,away,Mirassol,Neto Moura,neto-moura,N. Moura,M,25,176,363,M,559034,EUR,839289600,M,25,25,False,,37.0,32.0,2.0,0.0,20.0,22.0,15.0,,4.0,,5.0,,,,,,61.0,43.0,6.9,5.0,0.0150398,0,,2.0,12.0,,,5.0,4.0,,1.0,1.0,,,2.0,1.0,,1.0,,3.0,2.0,,,,,,,,,,,,,
13473402,away,Mirassol,Danielzinho,danielzinho,Danielzinho,M,94,166,1169,M,356514,EUR,783907200,M,8,8,False,True,46.0,37.0,3.0,0.0,21.0,23.0,23.0,1.0,4.0,1.0,5.0,,,,,,90.0,63.0,6.7,16.0,0.0135597,0,,1.0,16.0,3.0,1.0,4.0,1.0,,1.0,,,,,1.0,,,,3.0,2.0,,,,,,,3.0,,,,,,
13473402,away,Mirassol,Gabriel,gabriel,Gabriel,M,27,178,805,M,243459,EUR,631584000,M,27,27,False,,29.0,26.0,1.0,0.0,12.0,13.0,16.0,2.0,4.0,,1.0,,,,,,61.0,35.0,7.2,4.0,0.0760155,2,,,14.0,1.0,,,,,,,,,1.0,,0.0639,2.0,,1.0,1.0,,2.0,,1.0,,,,,,,,,
13473402,away,Mirassol,Fabrício Daniel,fabricio-daniel,Fabrício Daniel,F,70,181,209,M,1128767,EUR,859075200,F,70,70,False,,15.0,11.0,1.0,0.0,4.0,5.0,10.0,1.0,4.0,,2.0,,,,,,71.0,26.0,6.9,8.0,0.0250373,1,,1.0,7.0,,3.0,6.0,,2.0,2.0,2.0,,,,2.0,0.0155,,,,,,1.0,,1.0,,,2.0,,,,,,
13473402,away,Mirassol,Cristian Renato,cristian-renato,C. Renato,F,17,189,259,M,1148306,EUR,950832000,F,17,17,False,,17.0,10.0,2.0,0.0,3.0,3.0,14.0,5.0,7.0,1.0,1.0,,,,,,75.0,26.0,6.7,11.0,0.0174599,0,,1.0,7.0,,1.0,6.0,1.0,1.0,3.0,1.0,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,
13473402,away,Mirassol,Edson Carioca,edson-carioca,E. Carioca,F,95,180,201,M,1048612,EUR,896918400,F,95,95,False,,24.0,20.0,,0.0,4.0,6.0,18.0,,7.0,,5.0,,,,,,71.0,53.0,7.6,13.0,0.124447,4,,,16.0,2.0,1.0,10.0,1.0,4.0,7.0,5.0,2.0,,1.0,2.0,0.176,3.0,,2.0,2.0,1.0,1.0,1.0,,0.2266,,2.0,,,,,,
13473402,away,Mirassol,Yago Felipe,yago-felipe,Y. Felipe,M,41,174,406,M,552164,EUR,791769600,M,41,41,True,,19.0,17.0,,0.0,5.0,5.0,14.0,,1.0,1.0,1.0,,,,,,29.0,22.0,6.7,2.0,0.0211025,0,,,12.0,,1.0,2.0,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,
13473402,away,Mirassol,José Aldo,jose-aldo,J. Aldo,M,21,174,317,M,988851,EUR,901324800,M,21,21,True,,20.0,20.0,1.0,0.0,9.0,9.0,11.0,1.0,3.0,1.0,4.0,,,,,,29.0,26.0,7.0,,0.028217,2,,1.0,11.0,,,2.0,1.0,,,,,,1.0,1.0,0.0892,,,2.0,2.0,,2.0,,,,,,,,,,,
13473402,away,Mirassol,Clayson,clayson,Clayson,M,29,166,372,M,811308,EUR,795571200,M,29,29,True,,13.0,10.0,,0.0,4.0,4.0,9.0,1.0,3.0,,1.0,,,,,,19.0,20.0,6.8,6.0,0.0189059,0,,,6.0,4.0,,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,
13473402,away,Mirassol,Negueba,negueba,Negueba,M,11,175,664,M,872007,EUR,944179200,F,11,11,True,,9.0,8.0,,0.0,1.0,1.0,8.0,,3.0,,2.0,,,,,,19.0,19.0,6.9,4.0,0.0127489,1,,,7.0,1.0,2.0,6.0,1.0,2.0,1.0,1.0,,,,1.0,0.0398,,,1.0,1.0,,,1.0,1.0,0.5869,,,,,,,,
13473402,away,Mirassol,Iury Castilho,iury-castilho,I. Castilho,F,77,185,294,M,795020,EUR,810345600,F,77,77,True,,5.0,4.0,,0.0,2.0,3.0,2.0,,,,,,,,,,15.0,6.0,6.4,2.0,0.00929347,0,,,2.0,,,2.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
13473402,away,Mirassol,Alex Muralha,alex-muralha,A. Muralha,G,23,188,332,M,340113,EUR,626659200,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Alex,,,Santana,,,,
13473402,away,Mirassol,Gabriel,gabriel,Gabriel,D,44,185,190,M,1465498,EUR,1066435200,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473402,away,Mirassol,Daniel Borges,daniel-borges,D. Borges,D,20,174,183,M,794874,EUR,732844800,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473402,away,Mirassol,Luiz Filipe,luiz-filipe,Luiz Filipe,M,17,174,141,M,1090716,EUR,991008000,M,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Luiz Filipe,,,,,,,
13473402,away,Mirassol,Chico,chico,Chico,M,10,174,731,M,880132,EUR,674352000,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473402,away,Mirassol,Matheus Bianqui,matheus-bianqui,M. Bianqui,M,17,187,122,M,981746,EUR,886204800,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473402,away,Mirassol,Roni,roni,Roni,M,70,174,491,M,1046440,EUR,924134400,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Roni,,,,,,,
