match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_sofascoreId,captain,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wasFouled,stat_accurateCross,stat_dispossessed,stat_wonTackle,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_shotOffTarget,stat_totalOffside,stat_errorLeadToAGoal,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11004309,away,Lazio,Adam Marušić,adam-marusic,A. Marušić,D,77,185,1140,M,267619,EUR,719280000,D,77,77,False,76.0,67.0,4.0,1.0,22.0,25.0,45.0,53.0,5.0,,,90.0,96.0,6.8,14.0,1,,,2.0,2.0,3.0,4.0,,,5.0,,1.0,1.0,,,,1.0,,,,1.0,1.0,,1.0,,2.0,,,,,1.0,,,,,,
11004309,away,Lazio,Matías Vecino,matias-vecino,M. Vecino,M,15,187,1428,M,158615,EUR,682992000,M,5,5,False,36.0,31.0,1.0,1.0,12.0,13.0,19.0,23.0,2.0,,,59.0,40.0,6.5,5.0,0,,,,1.0,3.0,2.0,,,1.0,,1.0,,,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,
11004309,away,Lazio,Danilo Cataldi,danilo-cataldi,D. Cataldi,M,32,180,964,M,317301,EUR,776131200,M,32,32,False,60.0,55.0,9.0,7.0,17.0,20.0,38.0,40.0,3.0,,,74.0,78.0,7.5,7.0,2,,,,,,5.0,,,2.0,,,,2.0,,,,,1.0,,3.0,2.0,,,1.0,2.0,,,,1.0,,,,,,,
11004309,away,Lazio,Luis Alberto,luis-alberto,L. Alberto,M,32,182,1859,M,111416,EUR,717638400,M,10,10,False,80.0,72.0,3.0,2.0,19.0,24.0,53.0,58.0,4.0,,,74.0,91.0,6.7,11.0,2,,,2.0,,4.0,2.0,,,1.0,,,3.0,,,,,1.0,,,2.0,,,,1.0,,,,,2.0,,,,,,,
11004309,away,Lazio,Felipe Anderson,felipe-anderson,F. Anderson,M,7,175,6076,M,152276,EUR,734832000,F,7,7,False,44.0,37.0,1.0,1.0,10.0,10.0,27.0,35.0,2.0,,,90.0,57.0,7.3,10.0,2,F_Andersoon,,1.0,,2.0,5.0,2.0,2.0,,1.0,,1.0,2.0,,,1.0,,,,2.0,1.0,,,,2.0,,,,,2.0,,,,,,
11004309,away,Lazio,Ciro Immobile,ciro-immobile,C. Immobile,F,36,185,14969,M,45923,EUR,635472000,F,17,17,False,8.0,4.0,,,1.0,1.0,3.0,7.0,2.0,,,45.0,14.0,6.7,6.0,1,ciroimmobile17,True,,1.0,,3.0,,,1.0,,,,1.0,,,,,,,,2.0,,,,2.0,,,,,1.0,,,,,,
11004309,away,Lazio,Mattia Zaccagni,mattia-zaccagni,M. Zaccagni,M,10,176,4726,M,293581,EUR,803260800,F,20,20,False,44.0,39.0,,,7.0,8.0,32.0,39.0,3.0,,,90.0,61.0,7.4,9.0,1,,,3.0,,3.0,8.0,2.0,2.0,,,,1.0,3.0,,,2.0,,,,2.0,4.0,,,1.0,,,,,,1.0,,,,,,
11004309,away,Lazio,Pedro,pedro,Pedro,F,9,167,5291,M,35428,EUR,554428800,F,9,9,True,28.0,24.0,1.0,1.0,4.0,5.0,20.0,26.0,2.0,,,45.0,36.0,6.6,9.0,0,Pedro,,3.0,,5.0,1.0,,,,,,1.0,,,,1.0,2.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,
11004309,away,Lazio,Sergej Milinković-Savić,sergej-milinkovic-savic,S. Milinković-Savić,M,22,191,13384,M,331447,EUR,793843200,M,21,21,True,18.0,14.0,1.0,,6.0,6.0,8.0,12.0,,,,31.0,24.0,6.7,5.0,0,sms,,,2.0,2.0,4.0,,,,,2.0,1.0,,,,2.0,,,,,2.0,,,,1.0,,,,,,,,,,,
11004309,away,Lazio,Marcos Antônio,marcos-antonio,M. Antônio,M,8,166,3050,M,905453,EUR,960854400,M,6,6,True,22.0,19.0,,,4.0,7.0,15.0,15.0,2.0,,,16.0,27.0,6.6,4.0,1,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,1.0,,,,,,,
11004309,away,Lazio,Toma Bašić,toma-basic,T. Bašić,M,26,189,1426,M,798002,EUR,848880000,M,88,88,True,13.0,10.0,2.0,,,,10.0,13.0,,,,16.0,15.0,6.5,3.0,1,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
11004309,away,Lazio,Nicolò Casale,nicolo-casale,N. Casale,D,16,191,431,M,862697,EUR,887414400,D,15,15,True,18.0,17.0,1.0,1.0,12.0,13.0,5.0,5.0,3.0,,,12.0,19.0,6.6,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11004309,away,Lazio,Ivan Provedel,ivan-provedel,I. Provedel,G,94,194,1836,M,308182,EUR,763862400,G,94,94,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11004309,away,Lazio,Marius Adamonis,adamonis-marius,M. Adamonis,G,31,188,120,M,795811,EUR,863481600,G,31,31,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11004309,away,Lazio,Luca Pellegrini,luca-pellegrini,L. Pellegrini,D,3,178,1353,M,826186,EUR,920764800,D,3,3,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11004309,away,Lazio,Elseid Hysaj,elseid-hysaj,E. Hysaj,D,23,182,1317,M,136322,EUR,760147200,D,23,23,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11004309,away,Lazio,Ştefan Radu,stefan-radu,Ş. Radu,D,,183,207,,13592,EUR,530323200,D,26,26,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11004309,away,Lazio,Mario Gila Fuentes,mario-gila-fuentes,M. Gila,D,34,183,1786,M,965828,EUR,967507200,D,34,34,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11004309,away,Lazio,Marco Bertini,marco-bertini,M. Bertini,M,27,185,44,M,1009691,EUR,1028678400,M,50,50,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11004309,away,Lazio,Luka Romero,luka-romero,L. Romero,F,18,169,4737,M,1032022,EUR,1100736000,M,18,18,True,,,,,,,,,,,,,,,,0,lukaromero10,,,,,,,,,,,,,Luka Romero,,,,,,,,,,,,,,,,,,,,,,
11004309,away,Lazio,Matteo Cancellieri,matteo-cancellieri,M. Cancellieri,F,22,185,1425,M,1017649,EUR,1013472000,F,11,11,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
