match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialWon,stat_outfielderBlock,captain,stat_totalCross,stat_accurateCross,stat_keyPass,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_goalAssist,stat_blockedScoringAttempt,player_sofascoreId,stat_lastManTackle,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal,stat_ownGoals,stat_totalOffside
10388402,away,Borussia M'gladbach,Christoph Kramer,christoph-kramer,C. Kramer,M,,191,168,M,110967,EUR,666921600,M,6,6,False,36.0,30.0,,,13.0,16.0,17.0,20.0,7.0,2.0,3.0,,,83.0,47.0,5.8,10.0,0.2221,0.0,0.0727487,2,,1.0,1.0,1.0,,,,1.0,,,,,,1.0,,4.0,1.0,,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,1.0
10388402,away,Borussia M'gladbach,Lars Stindl,lars-stindl,L. Stindl,M,,180,394,M,23996,EUR,588556800,M,13,13,False,37.0,30.0,,,17.0,20.0,13.0,18.0,5.0,,5.0,,,77.0,50.0,6.9,13.0,0.4037,0.6649,0.852885,3,,1.0,2.0,,,,,3.0,,,True,1.0,,2.0,2.0,,,2.0,1.0,,3.0,,,2.0,3.0,,,1.0,,,,,,,,1.0
10388402,away,Borussia M'gladbach,Marcus Thuram,marcus-thuram,M. Thuram,F,9,192,25626,M,791702,EUR,870825600,F,10,10,False,26.0,14.0,2.0,,6.0,8.0,8.0,19.0,8.0,1.0,3.0,,,90.0,48.0,6.9,21.0,1.3393,0.9775,0.0150402,3,,1.0,7.0,1.0,,1.0,,2.0,,,,1.0,,,2.0,10.0,6.0,,1.0,1.0,2.0,,1.0,,,,,,,m_thuram,,,,,,1.0
10388402,away,Borussia M'gladbach,Stefan Lainer,stefan-lainer,S. Lainer,D,22,176,447,M,113920,EUR,714873600,D,18,18,True,3.0,3.0,,,1.0,1.0,2.0,2.0,1.0,,,,,13.0,5.0,6.3,1.0,0.0,0.0,0.0033099,0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10388402,away,Borussia M'gladbach,Patrick Herrmann,patrick-herrmann,P. Herrmann,F,,179,113,M,103289,EUR,666316800,F,7,7,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,1.0,,,13.0,5.0,6.8,1.0,0.1257,0.2152,0.00047898,2,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
10388402,away,Borussia M'gladbach,Nathan N'Goumou,nathan-ngoumou,N. Ngoumou,M,19,182,657,M,962409,EUR,952992000,M,19,19,True,,,,,,,1.0,1.0,2.0,1.0,,,,8.0,4.0,6.6,2.0,0.0,0.0,0.148312,0,,,1.0,,,1.0,,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
10388402,away,Borussia M'gladbach,Luca Netz,netz-luca,L. Netz,D,25,180,641,M,979144,EUR,1052956800,D,20,20,True,1.0,1.0,,,,,1.0,1.0,,,,,,2.0,1.0,,,0.0,0.0,0.00010893,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388402,away,Borussia M'gladbach,Rocco Reitz,rocco-reitz,R. Reitz,M,27,175,1025,M,1048650,EUR,1022630400,M,27,27,True,2.0,2.0,,,2.0,2.0,,,,,,,,2.0,2.0,,,0.0,0.0,0.0001177,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388402,away,Borussia M'gladbach,Tobias Sippel,tobias-sippel,T. Sippel,G,21,180,101,M,8772,EUR,574992000,G,21,21,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388402,away,Borussia M'gladbach,Tony Jantschke,tony-jantschke,T. Jantschke,D,,177,28,M,33901,EUR,639446400,D,24,24,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388402,away,Borussia M'gladbach,Alassane Pléa,alassane-plea,A. Pléa,M,14,180,1816,M,192308,EUR,731721600,F,14,14,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388402,away,Borussia M'gladbach,Conor Noß,conor-noss,C. Noß,M,14,181,102,M,990249,EUR,978307200,F,34,34,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
