match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_shotOffTarget,stat_outfielderBlock,stat_accurateCross,stat_wonTackle,stat_unsuccessfulTouch,stat_totalContest,stat_wonContest,stat_goals,stat_totalOffside,captain,stat_challengeLost,stat_goalAssist,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_errorLeadToAShot,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal
11369287,away,Granada,Gonzalo Villar,gonzalo-villar,G. Villar,M,12,181,1019,M,,914765,EUR,890611200,M,24,24,True,28.0,22.0,,,11.0,13.0,16.0,1.0,2.0,,,,32.0,32.0,7.1,7.0,0.0,0.0,0.419162,0,,11.0,1.0,,,1.0,1.0,,1.0,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,
11369287,away,Granada,Ricard Sánchez,ricard-sanchez,R. Sánchez,D,2,175,157,M,,986726,EUR,951177600,D,12,12,True,6.0,4.0,2.0,1.0,2.0,3.0,4.0,1.0,4.0,,,,16.0,18.0,6.4,6.0,0.0,0.0,0.0004006,0,,2.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,
11369287,away,Granada,Antonio Puertas,antonio-puertas,A. Puertas,M,7,183,210,M,,316406,EUR,698630400,M,10,10,True,6.0,6.0,,,1.0,1.0,5.0,1.0,2.0,,,,16.0,15.0,6.3,3.0,0.0,0.0,0.00223823,0,,5.0,,,,4.0,2.0,3.0,,,,2.0,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,
11369287,away,Granada,Bryan Zaragoza,bryan-zaragoza,B. Zaragoza,F,97,165,5285,M,bryanzaragoza,1084730,EUR,999993600,M,26,26,True,6.0,4.0,,,1.0,1.0,6.0,,1.0,,,,9.0,16.0,6.4,7.0,0.0,0.0,0.00138078,0,,3.0,1.0,,,4.0,4.0,1.0,,,,1.0,1.0,,,,,,,,1.0,,5.0,2.0,,,,,,,,,,,,
11369287,away,Granada,Njegoš Petrović,njegos-petrovic,N. Petrović,M,18,185,282,M,,844179,EUR,932256000,M,18,18,True,6.0,5.0,1.0,,1.0,1.0,5.0,,,,,,8.0,7.0,6.4,1.0,0.0,0.0,0.00328159,0,,4.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11369287,away,Granada,Adri López,adri-lopez,A. López,G,,185,10,M,,894438,EUR,915840000,G,31,31,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369287,away,Granada,Raúl Fernández,raul-fernandez,R. Fernández,G,13,196,94,M,,31828,EUR,574214400,G,1,1,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369287,away,Granada,Wilson Manafá,wilson-manafa,W. Manafá,D,13,177,205,M,,344205,EUR,774921600,D,3,3,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369287,away,Granada,Víctor Díaz,victor-diaz,V. Díaz,D,,183,35,M,,141655,EUR,582076800,D,16,16,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369287,away,Granada,Adrià Bosch,adria-miquel-bosch-sanchis,A. M. B. Sanchis,D,4,190,10,M,,1004239,EUR,992044800,D,32,32,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369287,away,Granada,Famara Diédhiou,famara-diedhiou,F. Diédhiou,F,18,189,721,M,,293115,EUR,704764800,F,19,19,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369287,away,Granada,Alberto Perea,alberto-perea,A. Perea,F,,174,48,M,,52125,EUR,661564800,F,22,22,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
