match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_aerialLost,stat_totalTackle,stat_ownGoals,stat_unsuccessfulTouch,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,stat_totalOffside,stat_goalAssist,stat_wonTackle,stat_bigChanceMissed,stat_goals,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented,stat_errorLeadToAGoal
11408449,away,Vizela,Matías Lacava,matias-lacava,M. Lacava,F,36,167,825,M,,1016029,EUR,1034208000,M,17,17,False,10.0,6.0,,,2.0,4.0,4.0,6.0,,4.0,,,49.0,18.0,5.2,7.0,0.00123776,0,,,,,10.0,4.0,5.0,,1.0,,,,,3.0,3.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,
11408449,away,Vizela,Samuel Essende,samuel-essende,S. Essende,F,9,192,6433,M,essende.s,855808,EUR,885513600,F,99,99,False,11.0,6.0,,,4.0,5.0,3.0,9.0,1.0,2.0,,,79.0,29.0,6.8,15.0,0.0179885,1,,,3.0,1.0,9.0,7.0,1.0,1.0,1.0,1.0,,1.0,,3.0,3.0,0.0479,,,,4.0,,,6.0,3.0,,,1.0,,,,,,,,,
11408449,away,Vizela,Sava Petrov,sava-petrov,S. Petrov,F,9,191,73,M,,869693,EUR,898128000,F,9,9,False,9.0,5.0,,,2.0,2.0,3.0,7.0,1.0,,,,52.0,15.0,6.6,7.0,0.00034063,0,,,,,1.0,4.0,,,1.0,,,,,1.0,2.0,,,,,,,,2.0,3.0,,1.0,,,,,,,,,,
11408449,away,Vizela,Matheus Pereira,matheus-pereira,M. Pereira,M,3,172,198,M,,1016898,EUR,977356800,D,6,6,True,11.0,6.0,2.0,,2.0,6.0,5.0,7.0,1.0,3.0,,,38.0,31.0,6.3,12.0,0.0361206,0,,,2.0,1.0,2.0,4.0,,1.0,1.0,1.0,,,2.0,3.0,1.0,,,1.0,,1.0,,,3.0,,,,,,,,,,,,,
11408449,away,Vizela,Aleksandar Busnić,aleksandar-busnic,A. Busnić,M,22,191,34,M,,905761,EUR,881193600,M,22,22,True,6.0,5.0,,,5.0,5.0,,1.0,3.0,,,,29.0,11.0,6.4,1.0,7.838e-05,0,,,,,1.0,2.0,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,
11408449,away,Vizela,Hugo Oliveira,oliveira-hugo,H. Oliveira,D,2,174,21,M,,1093052,EUR,1013299200,D,2,2,True,10.0,8.0,1.0,,7.0,8.0,1.0,2.0,,,,,11.0,14.0,6.2,3.0,0.00027407,0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
11408449,away,Vizela,Alberto Soro,soro-alberto,A. Soro,M,29,173,203,M,,944049,EUR,920937600,M,29,29,True,8.0,8.0,,,6.0,6.0,2.0,2.0,,2.0,,,11.0,10.0,6.3,1.0,0.00029233,0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408449,away,Vizela,Diogo Nascimento,diogo-nascimento,D. Nascimento,M,8,166,875,M,,997022,EUR,1036195200,M,90,90,True,11.0,10.0,,,8.0,9.0,2.0,2.0,,,,,11.0,13.0,6.5,1.0,0.00054025,0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11408449,away,Vizela,Nikola Bursać,nikola-bursac,N. Bursać,G,73,191,22,M,,1022222,EUR,1000166400,G,73,73,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408449,away,Vizela,Anderson,anderson,Anderson,D,3,185,60,M,,922629,EUR,794102400,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408449,away,Vizela,Domingos Quina,domingos-quina,D. Quina,M,8,173,417,M,,842582,EUR,942883200,M,10,10,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408449,away,Vizela,Pedro Ortiz,ortiz-pedro,P. Ortiz,M,24,184,91,M,,964981,EUR,966643200,M,34,34,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
