match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_totalShots,player_firstName,player_lastName,player_sofascoreId,stat_goalAssist,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_possessionLostCtrl,stat_keyPass,captain,stat_totalTackle,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_wonTackle,stat_totalOffside,stat_challengeLost,stat_goals,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock
10438138,away,Vitória SC,Anderson Silva,anderson-silva,A. Silva,F,33,186,530,M,892272,EUR,880070400,F,33,33,False,8.0,7.0,,,4.0,4.0,3.0,4.0,,62.0,21.0,6.4,1,,,,,,5.0,1.0,9.0,3.0,2.0,,2.0,,6.0,,,,3.0,,2.0,,,,1.0,,,,,1.0,,,,,,,,
10438138,away,Vitória SC,Ryoya Ogawa,ryoya-ogawa,R. Ogawa,M,7,182,155,M,790973,EUR,848793600,D,25,25,True,17.0,12.0,2.0,1.0,8.0,10.0,5.0,8.0,1.0,57.0,34.0,6.2,0,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,8.0,2.0,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,
10438138,away,Vitória SC,Dani Silva,daniel-silva,D. Silva,M,80,180,228,M,974863,EUR,955411200,M,80,80,True,13.0,13.0,,,12.0,12.0,1.0,1.0,3.0,28.0,19.0,6.3,0,,,,,,1.0,,4.0,,,1.0,,,4.0,,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,
10438138,away,Vitória SC,Jota Silva,jota-silva,J. Silva,F,26,179,2828,M,1011895,EUR,933465600,F,11,11,True,9.0,6.0,,,4.0,7.0,2.0,2.0,2.0,28.0,21.0,6.4,0,,,,,,,,6.0,4.0,,,2.0,2.0,9.0,,,2.0,4.0,,1.0,,,,,,,,,,,,,,,,,
10438138,away,Vitória SC,André Silva,andre-silva,A. Silva,F,17,181,2951,M,925072,EUR,865296000,F,17,17,True,7.0,6.0,1.0,,2.0,2.0,4.0,5.0,,28.0,16.0,6.6,1,,,,,,3.0,1.0,3.0,1.0,,1.0,,,5.0,,,,,,4.0,,,,1.0,,,,,,,,,,,,,
10438138,away,Vitória SC,Bruno Gaspar,bruno-gaspar,B. Gaspar,D,76,180,173,M,252819,EUR,735350400,D,76,76,True,5.0,5.0,,,3.0,3.0,2.0,2.0,1.0,10.0,9.0,6.5,0,,,,,,,,1.0,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
10438138,away,Vitória SC,Celton Biai,celton-biai,C. Biai,G,63,188,249,M,976399,EUR,966124800,G,63,63,True,,,,,,,,,,,,,0,Celton,Biai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438138,away,Vitória SC,Mamadou Tounkara,mamadou-tounkara,M. Tounkara,D,29,192,198,M,208636,EUR,1008288000,D,83,83,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438138,away,Vitória SC,Nicolas Janvier,nicolas-janvier,N. Janvier,M,17,171,91,M,802150,EUR,902793600,F,98,98,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438138,away,Vitória SC,Rúben Lameiras,ruben-lameiras,R. Lameiras,M,22,175,78,M,793154,EUR,788054400,M,7,7,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
