match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,captain,stat_challengeLost,stat_outfielderBlock,stat_wasFouled,stat_keyPass,stat_unsuccessfulTouch,stat_totalCross,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,stat_totalOffside,stat_accurateCross,stat_wonContest,stat_onTargetScoringAttempt,player_firstName,player_lastName,stat_punches,stat_bigChanceCreated,stat_bigChanceMissed
10438169,away,Famalicão,Álex Millán,alex-millan,Á. Millán,F,23,185,80,M,1010550,EUR,941932800,F,9,9,False,8.0,5.0,,,3.0,4.0,4.0,2.0,,,,,57.0,17.0,6.9,6.0,0,2.0,2.0,2.0,2.0,6.0,,1.0,,2.0,,,,,1.0,2.0,,3.0,,,,,,,,,,,,,
10438169,away,Famalicão,Junior Kadile,kadile-junior,J. Kadile,M,11,182,126,M,999033,EUR,1039996800,F,14,14,False,1.0,,,,,,1.0,,,,,,39.0,5.0,6.1,3.0,1,,1.0,,4.0,1.0,1.0,,,1.0,,2.0,,,,,,,,,1.0,,,,,,,,,,1.0
10438169,away,Famalicão,Iván Jaime,ivan-jaime,I. Jaime,M,11,180,1015,M,951986,EUR,969926400,M,10,10,True,11.0,9.0,,,3.0,3.0,8.0,1.0,,,,,51.0,19.0,6.1,7.0,1,6.0,3.0,,8.0,,,,,,,,,,,,2.0,,,3.0,2.0,1.0,,,,,,,,1.0,
10438169,away,Famalicão,Zaydou Youssouf,zaydou-youssouf,Z. Youssef,M,33,183,570,M,862194,EUR,931651200,M,28,28,True,16.0,15.0,2.0,2.0,4.0,4.0,12.0,5.0,,,,,45.0,25.0,7.1,3.0,0,11.0,,,2.0,5.0,,1.0,,4.0,2.0,1.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,
10438169,away,Famalicão,Jhonder Cádiz,jhonder-cadiz,J. Cádiz,F,99,191,1954,M,332257,EUR,806976000,F,29,29,True,4.0,3.0,,,,,4.0,,,,,,33.0,10.0,6.7,2.0,2,3.0,3.0,4.0,5.0,4.0,2.0,1.0,,,,1.0,,,1.0,1.0,2.0,,,1.0,,,,,,,,,,,1.0
10438169,away,Famalicão,Martín Aguirregabiria,martin-aguirregabiria,M. Aguirregabiria,D,20,178,74,M,868262,EUR,831686400,D,32,32,True,1.0,,1.0,,,,1.0,1.0,,,,,10.0,3.0,6.5,1.0,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10438169,away,Famalicão,André Simões,andre-simoes,A. Simões,M,16,177,73,M,169945,EUR,629769600,M,8,8,True,5.0,4.0,,,3.0,4.0,1.0,,,,,,10.0,12.0,6.8,2.0,1,1.0,,,,1.0,1.0,2.0,2.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,
10438169,away,Famalicão,Ivan Zlobin,ivan-zlobin,I. Zlobin,G,1,191,247,M,788203,EUR,857692800,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438169,away,Famalicão,Rúben Lima,ruben-lima,R. Lima,D,,176,41,M,59772,EUR,623376000,D,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438169,away,Famalicão,Diogo Queirós,diogo-queiros,D. Queirós,M,4,185,211,M,855665,EUR,915494400,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438169,away,Famalicão,Rui Fonte,rui-fonte,R. Fonte,F,,181,71,M,44235,EUR,640828800,F,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
