match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_wasFouled,stat_expectedGoals,player_sofascoreId,stat_unsuccessfulTouch,stat_dispossessed,stat_blockedScoringAttempt,stat_interceptionWon,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget
10385594,away,Everton,James Tarkowski,james-tarkowski,J. Tarkowski,D,6,185,2558,M,145188,EUR,722131200,D,2,2,False,38.0,27.0,10.0,2.0,20.0,21.0,7.0,17.0,5.0,7.0,5.0,4.0,,,,,,,90.0,48.0,7.1,11.0,0.00218998,0,,,,,,,2.0,2.0,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,1.0,
10385594,away,Everton,Vitaliy Mykolenko,vitaliy-mykolenko,V. Mykolenko,D,16,180,4082,M,876643,EUR,927936000,D,19,19,False,35.0,26.0,2.0,2.0,14.0,18.0,12.0,19.0,3.0,7.0,1.0,9.0,,,,,,,90.0,61.0,7.4,14.0,0.00589548,0,,,,,2.0,,1.0,2.0,,1.0,,,3.0,3.0,,,,2.0,,mikola_16,1.0,,,3.0,,,
10385594,away,Everton,James Garner,james-garner,J. Garner,M,37,182,3008,M,927361,EUR,984441600,M,37,37,False,20.0,15.0,3.0,1.0,7.0,8.0,8.0,13.0,3.0,6.0,1.0,8.0,,,,,,,90.0,34.0,6.7,9.0,0.00348847,0,,,,,1.0,,1.0,4.0,3.0,1.0,1.0,,1.0,1.0,,,,1.0,,,2.0,,,2.0,,,
10385594,away,Everton,Idrissa Gueye,idrissa-gueye,I. Gueye,M,27,174,21481,M,106337,EUR,622771200,M,27,27,False,42.0,34.0,2.0,,22.0,23.0,12.0,19.0,2.0,8.0,2.0,9.0,,,,,,,90.0,63.0,7.2,11.0,0.00858142,1,,,,,,,,3.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,,1.0,1.0,0.02,iganagueye,2.0,,,1.0,,,
10385594,away,Everton,Demarai Gray,demarai-gray,D. Gray,M,10,184,1780,M,355152,EUR,835920000,M,11,11,False,9.0,4.0,1.0,,2.0,3.0,2.0,8.0,2.0,11.0,1.0,3.0,,,,,,,82.0,32.0,6.5,13.0,0.00400364,0,,,,,2.0,,4.0,11.0,1.0,5.0,2.0,,2.0,,2.0,,,5.0,,,2.0,1.0,,,,1.0,
10385594,away,Everton,Alex Iwobi,alex-iwobi,A. Iwobi,M,17,183,8263,M,352770,EUR,831081600,M,17,17,False,30.0,24.0,4.0,1.0,7.0,8.0,17.0,24.0,,1.0,,6.0,,,,,,,90.0,46.0,6.7,15.0,0.224357,2,,,,,2.0,,2.0,7.0,1.0,2.0,,1.0,,,,4.0,1.0,1.0,0.0406,alexanderiwobi,2.0,2.0,,,1.0,,0.3474
10385594,away,Everton,Dwight McNeil,dwight-mcneil,D. McNeil,M,7,183,1973,M,935543,EUR,943228800,M,7,7,False,17.0,14.0,3.0,2.0,5.0,5.0,9.0,18.0,,2.0,1.0,6.0,,,,,,,90.0,40.0,6.8,15.0,0.0543146,4,,Dwight,McNeil,,6.0,,,6.0,,6.0,2.0,1.0,,,1.0,1.0,,,0.1463,,,1.0,2.0,,2.0,,0.1063
10385594,away,Everton,Dominic Calvert-Lewin,dominic-calvert-lewin,D. Calvert-Lewin,F,9,187,5857,M,372344,EUR,858470400,F,9,9,False,12.0,8.0,,,,,8.0,12.0,6.0,7.0,2.0,,,,,,,,89.0,24.0,7.1,6.0,0.00936826,3,,,,,,,9.0,14.0,,1.0,1.0,,,,5.0,,1.0,,0.1856,CalvertLewin14,2.0,,,1.0,2.0,1.0,0.5879
10385594,away,Everton,Ben Godfrey,ben-godfrey,B. Godfrey,D,14,183,614,M,754698,EUR,884822400,D,22,22,True,3.0,1.0,1.0,,1.0,1.0,,2.0,,,1.0,,,,,,,,8.0,9.0,6.4,3.0,0.00537939,0,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,1.0,,,,,,
10385594,away,Everton,Neal Maupay,neal-maupay,N. Maupay,F,17,171,2370,M,268903,EUR,839980800,F,20,20,True,2.0,,,,,,,2.0,,,,,,,,,,,1.0,2.0,,2.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385594,away,Everton,Andy Lonergan,andy-lonergan,A. Lonergan,G,,192,87,M,10343,EUR,435369600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385594,away,Everton,Asmir Begović,asmir-begovic,A. Begović,G,31,198,823,M,13918,EUR,551145600,G,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385594,away,Everton,Nathan Patterson,patterson-nathan,N. Patterson,D,2,189,661,M,1020141,EUR,1003190400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Nathan,Patterson,,,,,,,,,,,,,,,,,,,,,,,,
10385594,away,Everton,Conor Coady,conor-coady,C. Coady,D,15,184,629,M,98449,EUR,730598400,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385594,away,Everton,Yerry Mina,yerry-mina,Y. Mina,D,26,195,5988,M,360396,EUR,780278400,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,yerrymina,,,,,,,
10385594,away,Everton,Tom Davies,tom-davies,T. Davies,M,22,179,349,M,795058,EUR,899164800,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385594,away,Everton,Ellis Simms,ellis-simms,E. Simms,F,9,190,906,M,991614,EUR,978652800,F,50,50,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
