match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_interceptionWon,stat_wasFouled,stat_fouls,captain,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_unsuccessfulTouch,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalOffside,stat_accurateCross,stat_goals,stat_bigChanceCreated,stat_totalKeeperSweeper,stat_blockedScoringAttempt,stat_errorLeadToAShot,player_sofascoreId
14065102,away,FC Augsburg,Robin Fellhauer,robin-fellhauer,R. Fellhauer,M,19,185,123,M,860461,EUR,885340800,M,19,19,False,14.0,12.0,,,0.0,7.0,9.0,5.0,5.0,2.0,4.0,3.0,3.0,,,,,59.0,25.0,6.7,5.0,0.0873308,,0,,0.06,0.04,-0.09,,,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,
14065102,away,FC Augsburg,Marius Wolf,marius-wolf,M. Wolf,M,27,187,537,M,254119,EUR,801532800,F,27,27,False,13.0,11.0,1.0,,0.0,3.0,3.0,8.0,10.0,,1.0,2.0,4.0,,,,,68.0,29.0,6.4,9.0,0.155053,,0,,0.12,-0.23,-0.08,,,,2.0,,1.0,1.0,,,,,,,,,1.0,,,,2.0,,3.0,1.0,,,,,,,,,1.0,
14065102,away,FC Augsburg,Fabian Rieder,fabian-rieder,F. Rieder,M,32,181,1560,M,929620,EUR,1013817600,M,32,32,False,28.0,16.0,5.0,1.0,1.0,4.0,5.0,12.0,23.0,2.0,10.0,,5.0,,,,,90.0,56.0,7.3,24.0,0.311694,,2,,0.33,0.24,-0.13,,,,7.0,,8.0,,4.0,2.0,,1.0,1.0,1.0,,,3.0,,0.2797,0.5465,2.0,0.09,1.0,,6.0,1.0,,1.0,,1.0,,,,
14065102,away,FC Augsburg,Alexis Claude-Maurice,alexis-claude-maurice,A. Claude-Maurice,F,20,174,897,M,822877,EUR,897091200,F,20,20,False,19.0,14.0,2.0,,0.0,8.0,8.0,6.0,11.0,1.0,3.0,,4.0,,,,,59.0,26.0,6.7,8.0,0.136249,,1,,-0.13,0.33,-0.03,,,,2.0,,2.0,,1.0,,,1.0,1.0,,,,,,0.0213,,1.0,-0.17,1.0,,2.0,1.0,,1.0,,,,,,
14065102,away,FC Augsburg,Samuel Essende,samuel-essende,S. Essende,F,9,192,6430,M,855808,EUR,885513600,F,9,9,False,15.0,11.0,,,0.0,5.0,5.0,6.0,10.0,4.0,9.0,1.0,4.0,,,,,90.0,32.0,6.3,12.0,0.00571829,,0,,-0.12,0.1,-0.07,,,,,4.0,13.0,,2.0,6.0,,,,,,,1.0,1.0,,,,,5.0,3.0,2.0,2.0,2.0,,,,,,,essende.s
14065102,away,FC Augsburg,Noahkai Banks,noahkai-banks,N. Banks,D,40,193,620,M,1597260,EUR,1164931200,D,40,40,True,24.0,22.0,,,0.0,12.0,12.0,10.0,12.0,2.0,5.0,4.0,2.0,,,,,31.0,35.0,7.2,3.0,0.00851857,,1,,0.09,0.01,0.27,,Noahkai,Banks,,,2.0,1.0,1.0,1.0,,,,,,,2.0,1.0,0.0303,,,-0.02,,,1.0,,,,,,,1.0,,
14065102,away,FC Augsburg,Mert Kömür,mert-komur,M. Kömür,M,36,183,897,M,1390682,EUR,1121558400,M,36,36,True,9.0,8.0,,,0.0,2.0,2.0,6.0,7.0,,3.0,1.0,2.0,,,,,31.0,21.0,6.6,7.0,0.0296301,,1,,-0.06,-0.03,0.16,,,,2.0,2.0,4.0,,1.0,,,,1.0,,,,1.0,1.0,0.0338,,1.0,-0.14,1.0,1.0,2.0,1.0,,,,,,,,
14065102,away,FC Augsburg,Dimitrios Giannoulis,dimitrios-giannoulis,D. Giannoulis,M,13,178,1037,M,354878,EUR,813888000,D,13,13,True,14.0,12.0,2.0,1.0,0.0,5.0,5.0,7.0,9.0,,,1.0,4.0,,,,,31.0,25.0,6.8,4.0,0.0993001,,0,,0.25,0.11,0.17,,,,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,
14065102,away,FC Augsburg,Phillip Tietz,tietz-phillip,P. Tietz,F,20,190,467,M,822340,EUR,868406400,F,21,21,True,11.0,6.0,1.0,,0.0,2.0,3.0,4.0,8.0,,,,,,,,,22.0,16.0,7.1,9.0,0.015483,,1,,-0.15,-0.01,-0.03,,,,,,2.0,,,1.0,,,,1.0,,,,,0.3583,0.4007,1.0,0.51,3.0,,1.0,,,,1.0,,,,,
14065102,away,FC Augsburg,Elvis Rexhbeçaj,elvis-rexhbecaj,E. Rexhbeçaj,M,8,178,483,M,842188,EUR,878342400,M,8,8,True,14.0,11.0,4.0,2.0,0.0,6.0,6.0,5.0,8.0,,,,,,,,,17.0,18.0,6.7,5.0,0.00622787,,0,,0.14,0.03,-0.01,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,
14065102,away,FC Augsburg,Nediljko Labrović,nediljko-labrovic,N. Labrović,G,22,196,1320,M,947986,EUR,939513600,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065102,away,FC Augsburg,Ismael Gharbi,gharbi-ismael,I. Gharbi,M,11,173,7571,M,1113488,EUR,1081555200,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065102,away,FC Augsburg,Arne Maier,arne-maier,A. Maier,M,10,183,359,M,836706,EUR,915753600,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065102,away,FC Augsburg,Elias Saad,elias-saad,E. Saad,F,24,185,4301,M,1130946,EUR,946252800,F,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Elias Saad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
