match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,player_firstName,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialWon,stat_shotOffTarget,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,captain,stat_blockedScoringAttempt,stat_outfielderBlock,stat_keyPass,player_lastName,stat_accurateCross,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside,stat_bigChanceCreated,stat_goals,stat_challengeLost,stat_saves,stat_keeperSaveValue,stat_goalsPrevented,stat_goalkeeperValueNormalized
14572993,away,Breidablik Kópavogur,Aron Bjarnason,aron-bjarnason,A. Bjarnason,M,11,173.0,19,M,239060,EUR,813628800,M,11,11,True,6.0,6.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,,,27.0,13.0,6.6,,0.00963987,3,0.05,0.05,-0.04,,,,,,2.0,,2.0,,,,,,,3.0,,,0.3162,-0.28,,,,,,,2.0,,,1.0,,,,,,,,
14572993,away,Breidablik Kópavogur,Kristinn Steindorsson,kristinn-steindorsson,K. Steindorsson,M,10,177.0,22,M,64386,EUR,641347200,F,10,10,True,11.0,11.0,,,0.0,4.0,4.0,7.0,7.0,2.0,,21.0,14.0,6.4,1.0,0.00579681,0,0.01,-0.32,-0.01,,,,,3.0,1.0,,1.0,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,
14572993,away,Breidablik Kópavogur,Gabriel Snaer,gabriel-snaer,G. Snaer,D,29,,14,M,1524000,EUR,1167782400,M,29,29,True,9.0,6.0,3.0,2.0,0.0,,,6.0,9.0,1.0,,11.0,10.0,6.6,4.0,0.00437921,0,0.01,0.02,0.0,Gabriel Snaer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572993,away,Breidablik Kópavogur,Brynjar Atli Bragason,brynjar-atli-bragason,B. A. Bragason,G,,187.0,3,M,1029106,EUR,954547200,G,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572993,away,Breidablik Kópavogur,Gylfi Berg Snaehólm,gylfi-berg-snaeholm,G. B. Snaehólm,G,33,,8,M,1979986,EUR,1221955200,G,33,33,True,,,,,,,,,,,,,,,,,0,,,,Gylfi Berg Snaehólm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572993,away,Breidablik Kópavogur,Andri Yeoman,andri-yeoman,A. Yeoman,D,30,175.0,4,M,67227,EUR,703555200,M,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572993,away,Breidablik Kópavogur,Damir Muminović,damir-muminovic,D. Muminović,D,44,186.0,26,M,73624,EUR,642556800,D,44,44,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572993,away,Breidablik Kópavogur,Kristofer Ingi Kristinsson,kristofer-ingi-kristinsson,K. I. Kristinsson,F,23,190.0,30,M,858273,EUR,923443200,F,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572993,away,Breidablik Kópavogur,Tobias Thomsen,tobias-thomsen,T. Thomsen,F,77,182.0,161,M,150140,EUR,719452800,F,77,77,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572993,away,Breidablik Kópavogur,Gudmundur Magnusson,gudmundur-magnusson,G. Magnusson,F,99,179.0,27,M,64548,EUR,676512000,F,99,99,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
