match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_keyPass,player_firstName,player_lastName,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalOffside,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_goals,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_penaltyWon,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_penaltyConceded
10438342,away,Chaves,Bernardo Sousa,bernardo-sousa,B. Sousa,F,77,178,72,M,1087371,EUR,954115200,M,73,73,False,23.0,17.0,2.0,,3.0,7.0,15.0,22.0,,2.0,1.0,4.0,2.0,,,,71.0,37.0,6.6,12.0,1,,6.0,,3.0,1.0,,,,,,1.0,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,
10438342,away,Chaves,João Mendes,joao-mendes,J. Mendes,M,10,183,228,M,857376,EUR,782697600,M,8,8,False,37.0,32.0,12.0,11.0,10.0,11.0,23.0,29.0,,9.0,,5.0,4.0,,,,90.0,67.0,7.1,17.0,2,,3.0,,8.0,3.0,2.0,1.0,,1.0,5.0,1.0,,,1.0,3.0,1.0,2.0,,1.0,2.0,3.0,,,,,,,,,,,
10438342,away,Chaves,Juninho Vieira,juninho-vieira,Juninho,F,23,179,17759,M,833236,EUR,848534400,M,20,20,False,8.0,5.0,,,2.0,2.0,3.0,6.0,1.0,4.0,,2.0,1.0,,,,70.0,22.0,6.7,7.0,2,,,,3.0,2.0,1.0,,,4.0,3.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,,,,,,,juninhovieira_21,1.0
10438342,away,Chaves,Héctor Hernández,hector-hernandez,H. Hernández,F,23,180,2876,M,352448,EUR,811036800,F,23,23,False,14.0,10.0,,,3.0,3.0,7.0,11.0,,3.0,2.0,1.0,3.0,,,,90.0,34.0,6.5,12.0,4,,,2.0,6.0,,,2.0,,,5.0,,,,2.0,,,,,,1.0,3.0,,,,,1.0,1.0,,,,,
10438342,away,Chaves,Jonny Arriba,jonny-arriba,J. Arriba,M,19,176,24,M,1171544,EUR,1004572800,M,28,28,True,9.0,7.0,,,2.0,2.0,5.0,8.0,,1.0,,,1.0,,,,20.0,12.0,6.7,3.0,0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10438342,away,Chaves,Patrick Fernandes,patrick-fernandes,P. Fernandes,F,9,190,178,M,940055,EUR,755654400,F,9,9,True,5.0,2.0,,,,,2.0,5.0,2.0,2.0,,1.0,,,,,19.0,8.0,6.8,4.0,2,,,1.0,1.0,,,,,,1.0,,Patrick,Fernandes,2.0,,,,,,,,,,,,,,,,,,
10438342,away,Chaves,Jô Batista,jo-batista,Batista,F,90,192,162,M,947921,EUR,799286400,F,95,95,True,2.0,2.0,,,,,2.0,2.0,1.0,1.0,,,,,,,9.0,2.0,6.6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438342,away,Chaves,Helder Morim,morim-helder,H. Morim,M,70,181,29,M,1119672,EUR,989798400,M,70,70,True,1.0,,,,,1.0,,,,2.0,,,1.0,,,,1.0,5.0,,1.0,0,,,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,
10438342,away,Chaves,Rodrigo Nascimento,rodrigo-nascimento,R. Nascimento,G,31,198,55,M,1128775,EUR,822614400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Rodrigo Nascimento,,,,,,,,,,,,,,,,,,,,
10438342,away,Chaves,Sandro Cruz,cruz-sandro,S. Cruz,D,57,182,281,M,982146,EUR,989625600,D,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438342,away,Chaves,Carlos Ponck,carlos-ponck,C. Ponck,D,26,183,62,M,584116,EUR,789955200,D,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438342,away,Chaves,Habib Sylla,habib-sylla,H. Sylla,D,52,178,24,M,1386615,EUR,918777600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Habib Sylla,,,,,,,,,,,,,,,,,,,,
10438342,away,Chaves,João Queirós,joao-queiros,J. Queirós,D,4,190,59,M,869032,EUR,893203200,D,44,44,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
