match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,captain,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_wasFouled,stat_expectedGoals,stat_dispossessed,stat_outfielderBlock,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_errorLeadToAGoal,stat_errorLeadToAShot
12499310,away,Monza,Daniel Maldini,,,daniel-maldini,D. Maldini,F,27,187,4629,M,970928,EUR,1002758400,F,14,14,False,30.0,28.0,2.0,2.0,0.0,12.0,12.0,20.0,1.0,7.0,1.0,3.0,,,,90.0,49.0,7.1,8.0,0.0136805,3,,dani.malda,,16.0,2.0,2.0,2.0,2.0,,,2.0,1.0,,,,1.0,1.0,4.0,0.1665,1.0,,,,2.0,,,,,,
12499310,away,Monza,Milan Đurić,,,milan-duric,M. Đurić,F,9,199,819,M,76132,EUR,643334400,F,11,11,False,12.0,7.0,,,0.0,4.0,6.0,6.0,3.0,4.0,,,,,,90.0,17.0,6.8,6.0,0.00107794,1,,,,3.0,,3.0,,,,,1.0,1.0,,3.0,,,1.0,1.0,0.1028,,,,,,,1.0,,0.8068,,
12499310,away,Monza,Danilo D'Ambrosio,,,danilo-dambrosio,D. D'Ambrosio,D,,180,548,M,107936,EUR,589766400,D,33,33,True,5.0,4.0,,,0.0,3.0,4.0,1.0,,,,1.0,,,,8.0,6.0,6.5,1.0,0.00021825,0,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
12499310,away,Monza,Gianluca Caprari,,,gianluca-caprari,G. Caprari,F,24,170,457,M,148458,EUR,743990400,F,10,10,True,2.0,2.0,,,0.0,,,2.0,,,,,,,,8.0,4.0,6.4,1.0,0.00164986,0,,,,2.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,
12499310,away,Monza,Kevin Martins,,,kevin-martins,K. Martins,M,70,180,196,M,1547260,EUR,1107129600,F,55,55,True,5.0,5.0,,,0.0,2.0,2.0,3.0,1.0,1.0,,,,,,8.0,6.0,6.6,1.0,0.00125469,0,,,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12499310,away,Monza,Andrea Mazza,Andrea Mazza,,andrea-mazza,A. Mazza,G,22,190,80,M,1109940,EUR,1072915200,G,69,69,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499310,away,Monza,Semuel Pizzignacco,,,semuel-pizzignacco,S. Pizzignacco,G,1,185,177,M,923820,EUR,999302400,G,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499310,away,Monza,Luca Caldirola,,,luca-caldirola,L. Caldirola,D,33,189,134,M,100565,EUR,665366400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499310,away,Monza,Nicolò Postiglione,,,nicolo-postiglione,N. Postiglione,D,4,190,49,M,1137349,EUR,1113609600,D,52,52,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499310,away,Monza,Mattia Valoti,,,mattia-valoti,M. Valoti,M,5,181,99,M,139397,EUR,747273600,M,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499310,away,Monza,Alessandro Berretta,,,alessandro-berretta,A. Berretta,M,5,186,57,M,1462314,EUR,1136073600,M,54,54,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499310,away,Monza,Samuele Birindelli,,,samuele-birindelli,S. Birindelli,M,19,175,231,M,856729,EUR,932342400,D,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499310,away,Monza,Omari Forson,,,forson-omari,O. Forson,F,11,179,1036,M,1153434,EUR,1090281600,F,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499310,away,Monza,Mirko Marić,,,mirko-maric,M. Marić,F,9,188,399,M,190933,EUR,800582400,F,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
