match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_errorLeadToAShot,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_totalContest,stat_fouls,stat_wonTackle,stat_penaltyConceded,stat_wasFouled,stat_goalAssist,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_expectedGoals,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_penaltyWon,stat_expectedGoalsOnTarget,player_sofascoreId,stat_goals,stat_outfielderBlock,stat_hitWoodwork
11352366,away,Wolverhampton,Santiago Bueno,santiago-bueno,S. Bueno,D,4,189,1175,M,846308,EUR,910569600,D,4,4,False,55.0,46.0,5.0,,41.0,43.0,5.0,12.0,7.0,5.0,,,,,,,90.0,72.0,6.6,9.0,0.00123464,0,,,1.0,4.0,4.0,1.0,,,2.0,,,,,2.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,2.0,
11352366,away,Wolverhampton,Max Kilman,max-kilman,M. Kilman,D,3,192,1250,M,894474,EUR,864345600,D,23,23,False,72.0,57.0,9.0,2.0,47.0,53.0,10.0,19.0,7.0,6.0,,,,,,,90.0,85.0,6.4,16.0,0.00645773,1,,,2.0,3.0,3.0,,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,0.014,True,,1.0,,0.0227,,,,
11352366,away,Wolverhampton,Toti Gomes,toti-gomes,T. Gomes,D,24,187,1047,M,973418,EUR,916444800,D,24,24,False,60.0,43.0,6.0,1.0,34.0,42.0,9.0,18.0,1.0,6.0,,,,,,,90.0,73.0,6.2,18.0,0.00181859,0,,,2.0,2.0,5.0,,,,1.0,,,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,
11352366,away,Wolverhampton,Nélson Semedo,nelson-semedo,N. Semedo,M,27,177,7696,M,252821,EUR,753408000,M,22,22,False,36.0,22.0,7.0,,12.0,19.0,10.0,17.0,4.0,6.0,2.0,,,,,,90.0,55.0,5.9,19.0,0.00444238,1,,,,4.0,1.0,,1.0,1.0,,,,,,,1.0,2.0,,1.0,1.0,,,,,,,0.0294,,,1.0,,0.0958,nelsonsemedo50,,1.0,
11352366,away,Wolverhampton,Jean-Ricner Bellegarde,jean-ricner-bellegarde,J.-R. Bellegarde,M,27,170,28999,M,845273,EUR,898905600,M,27,27,False,16.0,12.0,,,6.0,8.0,7.0,9.0,,2.0,,,,,,,62.0,25.0,7.2,7.0,0.153207,0,,1.0,,3.0,3.0,,2.0,1.0,1.0,,2.0,,,,3.0,,1.0,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,
11352366,away,Wolverhampton,Mario Lemina,mario-lemina,M. Lemina,M,99,184,8756,M,307284,EUR,746841600,M,5,5,False,38.0,29.0,3.0,,19.0,19.0,10.0,21.0,,6.0,1.0,,,,,,90.0,49.0,6.6,15.0,0.190026,2,,2.0,,7.0,3.0,,1.0,,3.0,,1.0,,,1.0,2.0,3.0,2.0,,,,,,,,,0.1009,,1.0,1.0,,0.0447,,,,
11352366,away,Wolverhampton,João Gomes,joao-gomes,J. Gomes,M,8,176,14959,M,1015267,EUR,981936000,M,8,8,False,48.0,39.0,7.0,2.0,26.0,26.0,14.0,24.0,,5.0,1.0,,,,,,90.0,66.0,6.6,13.0,0.142004,0,,2.0,,6.0,6.0,1.0,1.0,1.0,2.0,,2.0,,,,2.0,3.0,1.0,1.0,3.0,,1.0,1.0,,,,,,,,,,joaogomes.01,,,
11352366,away,Wolverhampton,Rayan Aït-Nouri,rayan-ait-nouri,R. A. Nouri,M,21,179,44710,M,931278,EUR,991785600,M,3,3,False,6.0,4.0,1.0,,1.0,1.0,3.0,5.0,,,,,,,,,19.0,9.0,6.2,4.0,0.0004091,0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,r_aitnouri,,,
11352366,away,Wolverhampton,Hee-Chan Hwang,hee-chan-hwang,H. Hwang,F,11,177,6362,M,786186,EUR,822614400,F,11,11,False,16.0,11.0,1.0,,5.0,6.0,6.0,11.0,,7.0,,,,,,,90.0,30.0,7.6,7.0,0.00836603,3,,1.0,,5.0,3.0,1.0,,1.0,,,,,,3.0,1.0,,,,3.0,,,,,,1.0,0.9354,,2.0,1.0,1.0,0.9288,Hwangso,1.0,,1.0
11352366,away,Wolverhampton,Matheus Cunha,matheus-cunha,M. Cunha,F,10,184,69408,M,886363,EUR,927763200,F,12,12,False,20.0,19.0,2.0,1.0,12.0,12.0,7.0,8.0,1.0,2.0,3.0,,,,,,83.0,36.0,7.2,8.0,0.00943342,2,,,,6.0,3.0,1.0,2.0,,,,1.0,,,1.0,1.0,1.0,,,3.0,,,,,,,0.2076,,1.0,1.0,,0.6736,Cunha,1.0,,
11352366,away,Wolverhampton,Matt Doherty,matt-doherty,M. Doherty,D,2,182,1449,M,143047,EUR,695520000,D,2,2,True,28.0,19.0,3.0,2.0,15.0,17.0,4.0,11.0,1.0,4.0,3.0,,,,,,71.0,40.0,6.6,13.0,0.10978,1,,,,3.0,2.0,,1.0,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,1.0,,,,0.0645,,,1.0,,0.0283,,,,
11352366,away,Wolverhampton,Saša Kalajdžić,sasa-kalajdzic,S. Kalajdžić,F,10,200,1158,M,870038,EUR,868233600,F,18,18,True,4.0,2.0,,,,,2.0,4.0,,,1.0,,,,,,28.0,7.0,6.6,3.0,0.00509731,0,,,1.0,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,0.0157,,,,,,,,,
11352366,away,Wolverhampton,Tommy Doyle,tommy-doyle,T. Doyle,M,7,172,746,M,932628,EUR,1003276800,M,20,20,True,6.0,3.0,3.0,1.0,1.0,1.0,2.0,5.0,,,,,,,,,19.0,6.0,6.4,3.0,0.0125897,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352366,away,Wolverhampton,Daniel Bentley,daniel-bentley,D. Bentley,G,25,188,242,M,101367,EUR,742521600,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352366,away,Wolverhampton,Jonny Otto,jonny-otto,J. Otto,D,17,175,572,M,235648,EUR,762652800,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352366,away,Wolverhampton,Hugo Bueno,hugo-bueno,H. Bueno,D,3,180,695,M,1013928,EUR,1032307200,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352366,away,Wolverhampton,Pablo Sarabia,pablo-sarabia,P. Sarabia,M,7,176,2486,M,138573,EUR,705542400,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352366,away,Wolverhampton,Boubacar Traoré,boubacar-traore,B. Traoré,M,8,183,1011,M,982613,EUR,998265600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352366,away,Wolverhampton,Fábio Silva,fabio-silva,F. Silva,F,21,185,5306,M,954076,EUR,1027036800,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fabio.silva,,,
