match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,player_sofascoreId,captain,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_accurateCross,stat_challengeLost,stat_wonContest,stat_keyPass,stat_blockedScoringAttempt,stat_shotOffTarget,stat_bigChanceMissed,stat_hitWoodwork,stat_bigChanceCreated,stat_penaltyConceded,stat_savedShotsFromInsideTheBox,stat_penaltyWon,stat_totalOffside
14771930,away,Al-Najma SC,Rakan Al-Tulayhi,Rakan Al-Tulayhi,,rakan-al-tulayhi,R. Al-Tulayhi,M,23,173.0,75,,1862895,EUR,1037750400.0,M,23,23,False,30.0,26.0,4.0,4.0,0.0,11.0,12.0,15.0,18.0,,3.0,,,,,,64.0,44.0,6.4,10.0,0.0199034,81.169116199257,11.0,20.79,16.695,,1,,-0.03,0.06,-0.01,,2.0,2.0,,5.0,2.0,2.0,,,1.0,1.0,3.0,2.0,0.0327,,,,-0.15,,,,1.0,,,,,1.0,,,1.0,,,,,,,
14771930,away,Al-Najma SC,Vitor Vargas,,,vitor-vargas,V. Vargas,D,2,182.0,49,M,1473258,EUR,1078704000.0,M,2,2,False,25.0,21.0,7.0,4.0,0.0,8.0,9.0,13.0,16.0,2.0,4.0,,,,,,90.0,48.0,6.3,14.0,0.0297622,100.90378565255,8.0,45.885,21.525,,0,,0.15,0.02,-0.09,,1.0,2.0,1.0,7.0,1.0,2.0,,,,,1.0,1.0,,,21.615143048335,1.0,,,,3.0,,2.0,,,,,,,,,,,,,,
14771930,away,Al-Najma SC,Bilal Boutobba,,,bilal-boutobba,B. Boutobba,M,98,172.0,465,M,769163,EUR,904348800.0,F,98,98,False,39.0,32.0,2.0,2.0,0.0,13.0,15.0,19.0,24.0,,3.0,,,,,,90.0,62.0,7.2,15.0,0.0446767,205.47198638976,22.0,79.905,19.11,,5,,-0.29,0.29,-0.05,,3.0,1.0,,6.0,6.0,1.0,2.0,1.0,3.0,1.0,1.0,,0.8987,0.9847,85.678920557131,5.0,0.28,,,3.0,,1.0,3.0,,1.0,,1.0,2.0,1.0,,,,,,1.0,
14771930,away,Al-Najma SC,Romell Quioto,,,romell-quioto,R. Quioto,F,66,180.0,785,M,238974,EUR,681696000.0,F,9,9,False,15.0,9.0,5.0,3.0,0.0,3.0,3.0,6.0,12.0,1.0,3.0,,,,,,82.0,25.0,6.7,10.0,0.0173754,51.602851114694,5.0,30.66,19.215,,1,,-0.04,0.17,0.16,,,3.0,4.0,5.0,5.0,1.0,,,,,2.0,1.0,0.2274,,35.551663055818,2.0,-0.51,,,1.0,,,2.0,,,,,,1.0,1.0,,,,,,1.0
14771930,away,Al-Najma SC,Ali Jasim,Ali Jasim Elaibi,,elaibi-ali-jasim,A. Jasim,M,14,182.0,8482,M,1066729,EUR,1074556800.0,F,14,14,True,14.0,12.0,,,0.0,3.0,4.0,9.0,10.0,,1.0,,,,,,26.0,17.0,6.2,3.0,0.00607389,49.119789604303,5.0,7.14,13.545,,1,,-0.77,0.22,-0.01,,,1.0,1.0,1.0,1.0,,,,,,,,0.0572,,,,0.02,ali_jasim.7,,,,,,,,,1.0,,1.0,,,,,,,
14771930,away,Al-Najma SC,Abdullah Al-Hawsawi,Abdullah Al-Hawsawi,,abdullah-al-hawsawi,A. Al-Hawsawi,D,24,176.0,23,M,1127819,EUR,823132800.0,D,24,24,True,13.0,11.0,,,0.0,5.0,7.0,6.0,6.0,,4.0,,,,,,19.0,27.0,6.4,5.0,0.0601029,77.627211170171,10.0,51.975,15.75,,0,,-0.03,0.28,-0.15,,1.0,,,2.0,1.0,2.0,,,,,1.0,1.0,,,17.155247010754,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,
14771930,away,Al-Najma SC,Faisal Al Mutairi,Faisal Al Mutairi,,faisal-al-mutairi,F. A. Mutairi,M,18,168.0,13,M,1549100,EUR,832723200.0,F,10,10,True,5.0,3.0,,,0.0,1.0,1.0,2.0,4.0,,,,,,,,8.0,11.0,6.7,4.0,0.00058814,16.068269068695,3.0,6.51,7.455,,0,,-0.03,-0.03,-0.01,,1.0,,,,3.0,1.0,,,1.0,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,1.0
14771930,away,Al-Najma SC,Hisham Al-Dubais,,,al-dubais-hisham,H. Al-Dubais,F,77,175.0,35,M,1653046,EUR,1001462400.0,F,77,77,True,5.0,3.0,,,0.0,1.0,2.0,2.0,3.0,,,,,,,,8.0,8.0,6.6,2.0,0.00276025,,,,,,0,,0.03,,-0.01,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
14771930,away,Al-Najma SC,Khalid Al Muqiatyb,,,khalid-al-muqiatyb,K. A. Muqiatyb,G,22,191.0,11,M,818747,EUR,707529600.0,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771930,away,Al-Najma SC,Nawaf Al-Hawsawi,Nawaf Al-Hawsawi,,nawaf-al-hawsawi,N. Al-Hawsawi,D,50,170.0,18,M,1048000,EUR,975801600.0,D,50,50,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771930,away,Al-Najma SC,Abdulwahid Al-Nakhli,Abdulwahid Al-Nakhli,,abdulwahid-al-nakhli,A. Al-Nakhli,M,22,,13,M,1579847,EUR,867715200.0,M,55,55,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771930,away,Al-Najma SC,Abdulaziz Al Harabi,Abdulaziz Al Harabi,,abdulaziz-al-harabi,A. A. Harabi,M,18,176.0,18,M,1127117,EUR,864777600.0,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771930,away,Al-Najma SC,Ammar Al Najjar,,,ammar-al-najjar,A. A. Najjar,F,90,166.0,17,M,869269,EUR,856742400.0,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
