match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_interceptionWon,stat_wasFouled,captain,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotOffTarget,stat_blockedScoringAttempt,stat_goals,player_sofascoreId,stat_dispossessed,stat_totalOffside,stat_bigChanceMissed,stat_bigChanceCreated,stat_errorLeadToAShot,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_accurateCross
12499826,home,VfL Wolfsburg,Kevin Behrens,kevin-behrens,K. Behrens,F,91,184,493,M,164171,EUR,665539200,F,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499826,away,1. FC Union Berlin,Frederik Rønnow,frederik-ronnow,F. Rønnow,G,1,188,637,M,137692,EUR,712886400,G,1,1,False,23.0,20.0,6.0,3.0,0.0,18.0,19.0,2.0,4.0,,5.0,3.0,4.0,,90.0,35.0,7.0,4.0,0.00047285,0,-0.2928,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,,
12499826,away,1. FC Union Berlin,Danilho Doekhi,danilho-doekhi,D. Doekhi,D,5,187,772,M,830803,EUR,899164800,D,5,5,False,40.0,30.0,4.0,1.0,0.0,23.0,28.0,7.0,12.0,4.0,3.0,,,,90.0,52.0,6.8,11.0,0.00436525,0,,,,,,3.0,6.0,,1.0,1.0,,,,3.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,
12499826,away,1. FC Union Berlin,Kevin Vogt,kevin-vogt,K. Vogt,D,7,194,163,M,48660,EUR,685584000,D,2,2,False,75.0,68.0,8.0,6.0,0.0,50.0,52.0,18.0,23.0,5.0,6.0,,,,90.0,84.0,7.0,7.0,0.0426318,0,,,,,1.0,2.0,2.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,
12499826,away,1. FC Union Berlin,Diogo Leite,leite-diogo,D. Leite,D,4,188,993,M,855663,EUR,917049600,D,4,4,False,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,,,,,9.0,4.0,6.5,1.0,0.00036468,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499826,away,1. FC Union Berlin,Christopher Trimmel,christopher-trimmel,C. Trimmel,M,28,189,354,M,48557,EUR,541123200,M,28,28,False,33.0,22.0,8.0,3.0,0.0,11.0,14.0,16.0,30.0,6.0,6.0,,,,90.0,60.0,7.3,22.0,0.284328,0,,,,11.0,1.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,,2.0,,,True,,,,5.0,,,,,,,,,,,,,,5.0
12499826,away,1. FC Union Berlin,Aljoscha Kemlein,aljoscha-kemlein,A. Kemlein,M,6,185,331,M,1198074,EUR,1091404800,M,36,36,False,51.0,44.0,3.0,,0.0,23.0,24.0,21.0,28.0,2.0,6.0,,,,90.0,71.0,7.2,11.0,0.061409,4,,Aljoscha Kemlein,,1.0,2.0,6.0,6.0,2.0,,,3.0,,2.0,2.0,2.0,1.0,1.0,,1.0,0.1951,0.2409,,3.0,,,,,1.0,,,,,,,,
12499826,away,1. FC Union Berlin,Rani Khedira,rani-khedira,R. Khedira,M,8,188,962,M,149479,EUR,759628800,M,8,8,False,21.0,18.0,1.0,,0.0,16.0,18.0,2.0,3.0,,2.0,,,,82.0,32.0,6.6,6.0,0.00994885,1,,,,,,1.0,1.0,1.0,,,1.0,,3.0,,,2.0,,,,0.0276,,,1.0,,,,,,,,,,,,,
12499826,away,1. FC Union Berlin,Robert Skov,robert-skov,R. Skov,M,24,183,755,M,327863,EUR,832550400,M,24,24,False,11.0,7.0,1.0,,0.0,5.0,7.0,3.0,5.0,,,,,,45.0,21.0,6.8,5.0,0.129868,0,,,,1.0,,,,,,,,,1.0,,,2.0,,,,,,1.0,,,,,,,,,,,,,,1.0
12499826,away,1. FC Union Berlin,Janik Haberer,janik-haberer,J. Haberer,M,19,187,178,M,168985,EUR,765244800,F,19,19,False,22.0,16.0,2.0,1.0,0.0,12.0,15.0,4.0,9.0,1.0,5.0,,,,70.0,34.0,6.5,9.0,0.00547129,0,,,,2.0,1.0,6.0,2.0,1.0,,,2.0,,,3.0,,,,,,,,,,,,,1.0,,,,,,,,,
12499826,away,1. FC Union Berlin,Yorbe Vertessen,yorbe-vertessen,Y. Vertessen,F,11,176,940,M,909958,EUR,978912000,F,7,7,False,6.0,2.0,1.0,,0.0,1.0,3.0,1.0,3.0,,1.0,,,,45.0,17.0,6.7,8.0,9.663e-05,0,,,,,,2.0,5.0,,4.0,3.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,
12499826,away,1. FC Union Berlin,Jordan Siebatcheu,jordan-siebatcheu,J. Siebatcheu,F,29,190,661,M,788786,EUR,830476800,F,17,17,False,21.0,16.0,,,0.0,9.0,10.0,7.0,11.0,4.0,2.0,,,,90.0,43.0,7.1,10.0,0.0583448,3,,,,,2.0,10.0,9.0,1.0,4.0,2.0,1.0,,2.0,4.0,3.0,1.0,3.0,,1.0,0.1683,0.6593,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,
12499826,away,1. FC Union Berlin,Leopold Querfeld,querfeld-leopold,L. Querfeld,D,14,190,1226,M,1086547,EUR,1071878400,D,14,14,True,43.0,39.0,7.0,5.0,0.0,24.0,26.0,15.0,17.0,4.0,2.0,,,,81.0,55.0,7.0,4.0,0.0216496,0,,,,,3.0,4.0,7.0,,,,2.0,1.0,,1.0,4.0,,1.0,,,,,,,,,,,,,,,,,,,
12499826,away,1. FC Union Berlin,Tom Rothe,rothe-tom,T. Rothe,M,15,192,809,M,1210666,EUR,1099008000,D,15,15,True,20.0,16.0,2.0,1.0,0.0,9.0,11.0,7.0,9.0,,5.0,,,,45.0,38.0,7.0,6.0,0.081013,2,,,,,3.0,6.0,3.0,1.0,1.0,1.0,,,,,1.0,,1.0,,1.0,0.0858,0.0624,1.0,1.0,,,,2.0,,,,,,,,,
12499826,away,1. FC Union Berlin,Benedict Hollerbach,benedict-hollerbach,B. Hollerbach,F,17,181,519,M,975800,EUR,990057600,F,16,16,True,17.0,13.0,2.0,1.0,0.0,2.0,5.0,11.0,14.0,,2.0,,,,45.0,35.0,6.4,15.0,0.0621525,0,,,,2.0,,5.0,4.0,,7.0,3.0,,,3.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,
12499826,away,1. FC Union Berlin,Woo-Yeong Jeong,woo-yeong-jeong,W. Jeong,M,11,179,1574,M,927405,EUR,937785600,M,11,11,True,17.0,14.0,,,0.0,2.0,2.0,12.0,17.0,,1.0,,,,20.0,21.0,6.6,5.0,0.0223921,0,,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12499826,away,1. FC Union Berlin,László Bénes,laszlo-benes,L. Bénes,M,8,181,800,M,354558,EUR,873763200,M,20,20,True,6.0,5.0,,,0.0,2.0,2.0,3.0,6.0,,,,,,8.0,11.0,6.7,3.0,0.00610623,1,,,,2.0,1.0,2.0,,,,,,,,1.0,,,,,1.0,0.0315,0.0932,,,,,,,,,,,,,,,
12499826,away,1. FC Union Berlin,Alexander Schwolow,alexander-schwolow,A. Schwolow,G,25,189,159,M,134778,EUR,707443200,G,37,37,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499826,away,1. FC Union Berlin,Josip Juranović,josip-juranovic,J. Juranović,D,18,173,3077,M,791642,EUR,808531200,D,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499826,away,1. FC Union Berlin,Tim Skarke,tim-skarke,T. Skarke,M,21,179,194,M,800252,EUR,842054400,M,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499826,away,1. FC Union Berlin,András Schäfer,andras-schafer,A. Schäfer,M,13,179,2407,M,877302,EUR,923961600,M,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
