match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_outfielderBlock,stat_fouls,stat_challengeLost,stat_shotOffTarget,stat_expectedGoals,player_sofascoreId,captain,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside,stat_bigChanceCreated,stat_goals
12421113,away,Oud-Heverlee Leuven,Birger Verstraete,,,birger-verstraete,B. Verstraete,M,4,171.0,119,M,192268,EUR,766454400,M,4,4,False,25.0,21.0,2.0,,0.0,10.0,11.0,11.0,18.0,6.0,1.0,,,,90.0,45.0,7.1,9.0,0.00968351,0,,4.0,,2.0,3.0,7.0,1.0,,,2.0,3.0,1.0,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,
12421113,away,Oud-Heverlee Leuven,Siebe Schrijvers,,,siebe-schrijvers,S. Schrijvers,M,8,178.0,212,M,190413,EUR,837648000,M,8,8,False,20.0,16.0,1.0,,0.0,9.0,10.0,7.0,13.0,1.0,4.0,,,,80.0,34.0,6.9,11.0,0.2879,0,,3.0,1.0,,4.0,3.0,1.0,3.0,1.0,,2.0,2.0,1.0,,1.0,2.0,,,,,,True,,,,,,,,,,
12421113,away,Oud-Heverlee Leuven,William Balikwisha,,,william-balikwisha,W. Balikwisha,M,21,174.0,684,M,943881,EUR,926467200,M,21,21,False,8.0,7.0,2.0,1.0,1.0,1.0,1.0,6.0,9.0,,5.0,,,,62.0,27.0,7.3,10.0,0.00472174,0,,2.0,,,5.0,4.0,4.0,1.0,1.0,2.0,3.0,2.0,3.0,,2.0,,1.0,,,,,,,,,,,,,,1.0,
12421113,away,Oud-Heverlee Leuven,Ezechiel Banzuzi,Ezechiel Banzuzi,,ezechiel-banzuzi,E. Banzuzi,M,6,191.0,1087,M,1155383,EUR,1108512000,M,6,6,False,23.0,16.0,,,1.0,8.0,11.0,8.0,12.0,4.0,3.0,,,,90.0,47.0,7.7,13.0,0.0354459,3,,,1.0,4.0,7.0,9.0,3.0,3.0,1.0,,2.0,2.0,1.0,2.0,1.0,3.0,1.0,,,0.3099,,,2.0,1.0,0.0951,,,,,,1.0,
12421113,away,Oud-Heverlee Leuven,Stefan Mitrović,,,stefan-mitrovic,S. Mitrović,F,75,181.0,893,M,1019892,EUR,1029369600,M,23,23,False,8.0,5.0,1.0,,0.0,2.0,2.0,3.0,7.0,1.0,,,,,62.0,24.0,5.9,13.0,0.00093815,0,,1.0,2.0,,10.0,,2.0,2.0,,,,,5.0,,,,3.0,1.0,,,,,,,,,,,,,,
12421113,away,Oud-Heverlee Leuven,Chukwubuikem Ikwuemesi,,,ikwuemesi-chukwubuikem,C. Ikwuemesi,F,19,195.0,417,M,1143547,EUR,996969600,F,19,19,False,11.0,6.0,,,0.0,3.0,4.0,3.0,7.0,,2.0,,,,87.0,35.0,8.2,16.0,0.00202675,3,,,4.0,,10.0,4.0,2.0,2.0,1.0,1.0,,,7.0,3.0,,,3.0,,,0.4862,,,2.0,1.0,1.3849,,,,,,,2.0
12421113,away,Oud-Heverlee Leuven,Takahiro Akimoto,,,takahiro-akimoto,T. Akimoto,D,30,170.0,293,M,1028340,EUR,886204800,D,30,30,True,7.0,6.0,,,0.0,3.0,4.0,3.0,3.0,1.0,1.0,,,,28.0,16.0,6.7,3.0,0.00257129,0,,,,2.0,2.0,5.0,,,,,3.0,1.0,,,,,,2.0,,,,,,,,,,,,,,
12421113,away,Oud-Heverlee Leuven,Konan N'Dri,,,ndri-konan,K. N'Dri,F,11,174.0,435,M,978327,EUR,972604800,F,11,11,True,4.0,2.0,,,0.0,,,2.0,5.0,,2.0,,,,28.0,10.0,6.3,8.0,0.0235132,0,,1.0,,,4.0,,1.0,2.0,,,,,2.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,
12421113,away,Oud-Heverlee Leuven,Takuma Ominami,,,takuma-ominami,T. Ominami,D,5,184.0,257,M,832976,EUR,881971200,D,5,5,True,1.0,,1.0,,0.0,,,,1.0,,,,,,10.0,2.0,6.5,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421113,away,Oud-Heverlee Leuven,Wouter George,,,wouter-george,W. George,M,6,172.0,63,M,983027,EUR,1015027200,M,55,55,True,4.0,2.0,1.0,,0.0,,,2.0,4.0,,2.0,,,,10.0,12.0,6.0,6.0,0.00161961,0,,,1.0,,5.0,2.0,1.0,1.0,,,2.0,,1.0,,,,,2.0,,,,,,,,,,,,,,
12421113,away,Oud-Heverlee Leuven,Youssef Maziz,,,youssef-maziz,Y. Maziz,M,10,175.0,445,M,862821,EUR,898646400,M,10,10,True,3.0,1.0,,,0.0,,,1.0,3.0,1.0,,,,,9.0,6.0,6.7,2.0,0.00448438,1,,,,,,1.0,,,,,,,,1.0,,,,,,0.0561,,,,1.0,,,,,,,,
12421113,away,Oud-Heverlee Leuven,Théo Radelet,Théo Radelet,,theo-radelet,T. Radelet,G,95,193.0,46,M,1566318,EUR,1195084800,G,95,95,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421113,away,Oud-Heverlee Leuven,Hamza Mendyl,,,hamza-mendyl,H. Mendyl,D,37,179.0,703,M,846447,EUR,877392000,D,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421113,away,Oud-Heverlee Leuven,Mickaël Biron,,,mickael-biron,M. Biron,F,7,170.0,132,M,986817,EUR,872553600,F,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421113,away,Oud-Heverlee Leuven,Suphanat Mueanta,,,suphanat-mueanta,S. Mueanta,F,10,175.0,1109,M,927330,EUR,1028246400,F,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
