match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_fouls,captain,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_interceptionWon,player_sofascoreId,stat_accurateCross,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_penaltyWon,stat_totalOffside,stat_penaltyMiss,stat_penaltyFaced,stat_ownGoals,stat_errorLeadToAGoal,stat_penaltyConceded
12624426,away,Al-Fateh,Mourad Batna,batna-mourad,M. Batna,M,11,185.0,1192,M,880790,EUR,646444800,M,11,11,False,30.0,26.0,2.0,1.0,0.0,,,26.0,35.0,,3.0,,,,90.0,57.0,7.4,14.0,4,,,5.0,1.0,6.0,6.0,,2.0,8.0,5.0,1.0,,,1.0,3.0,,,,,,,,,2.0,1.0,2.0,2.0,1.0,,,,,,,,
12624426,away,Al-Fateh,Sofiane Bendebka,sofiane-bendebka,S. Bendebka,M,28,180.0,1218,M,845609,EUR,713318400,M,28,28,False,32.0,25.0,2.0,,0.0,12.0,13.0,13.0,20.0,1.0,5.0,,,,90.0,43.0,6.6,9.0,4,,,1.0,,1.0,4.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,2.0,,,,,,,,1.0,1.0,,2.0,2.0,,,,,,,,
12624426,away,Al-Fateh,Matías Vargas,matias-vargas,M. Vargas,M,10,168.0,1157,M,796723,EUR,863049600,M,9,9,False,30.0,25.0,3.0,2.0,1.0,5.0,7.0,21.0,27.0,1.0,4.0,,,,88.0,52.0,7.5,12.0,5,,,4.0,3.0,5.0,2.0,1.0,,,,1.0,,,1.0,2.0,1.0,1.0,,,3.0,3.0,,1.0,3.0,,1.0,1.0,2.0,,,,,,,,
12624426,away,Al-Fateh,Matheus Machado Ferreira,machado-ferreira-matheus,M. M. Ferreira,F,10,188.0,168,M,1489408,EUR,1047513600,F,99,99,False,13.0,7.0,,,0.0,2.0,2.0,5.0,11.0,,3.0,,,,82.0,27.0,6.3,13.0,2,,,,2.0,8.0,5.0,,2.0,1.0,1.0,,,,,1.0,4.0,4.0,,,4.0,,,,1.0,1.0,,,,,,,,,,,
12624426,away,Al-Fateh,Amine Sbai,sbai-amine,A. Sbai,F,7,175.0,387,M,1392829,EUR,973382400,F,7,7,True,15.0,12.0,3.0,3.0,0.0,2.0,2.0,10.0,18.0,,3.0,,,,45.0,35.0,8.0,13.0,1,,,5.0,,3.0,5.0,1.0,2.0,3.0,3.0,,1.0,1.0,1.0,2.0,,1.0,,,3.0,,,,,,,,1.0,1.0,,,,,,,
12624426,away,Al-Fateh,Ali Al Masoud,ali-al-masoud,A. A. Masoud,F,29,,6,M,1170500,EUR,1073088000,F,29,29,True,4.0,1.0,,,0.0,,,1.0,4.0,,,,,,9.0,4.0,6.6,3.0,0,Ali Al Masoud,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12624426,away,Al-Fateh,Ahmed Al-Julaydan,al-julaydan-ahmed,A. Al-Jelidan,D,32,170.0,199,M,1475443,EUR,1078704000,D,42,42,True,6.0,5.0,1.0,,0.0,,,6.0,9.0,,1.0,,,,8.0,10.0,6.7,3.0,0,,,3.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
12624426,away,Al-Fateh,Waled Al Enazi,waled-al-enazi,W. A. Enazi,G,87,191.0,13,M,818123,EUR,836611200,G,55,55,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624426,away,Al-Fateh,Hussain Qasim,hussain-qasim,H. Qasim,D,12,179.0,18,M,948595,EUR,874800000,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624426,away,Al-Fateh,Amaar Al Dohaim,amaar-al-dohaim,A. A. Dohaim,D,24,175.0,13,M,803055,EUR,746755200,D,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624426,away,Al-Fateh,Mohammed Al-Fuhaid,mohammed-al-fuhaid,M. Al-Fuhaid,M,28,171.0,10,M,818616,EUR,631843200,M,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624426,away,Al-Fateh,Othman Al-Othman,othman-al-othman,O. Al-Othman,M,88,167.0,30,M,1096521,EUR,1050364800,M,88,88,True,,,,,,,,,,,,,,,,,,,0,Othman Alothma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624426,away,Al-Fateh,Saad Al-Shurafa,saad-al-shurafa,S. Al-Shurafa,F,49,,21,M,1494819,EUR,1098489600,F,49,49,True,,,,,,,,,,,,,,,,,,,0,Saad Al-Shurafa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
