match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_dispossessed,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialWon,stat_unsuccessfulTouch,captain,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_keyPass,stat_goalAssist,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_accurateCross,stat_savedShotsFromInsideTheBox,stat_ownGoals,stat_totalOffside
11401882,away,Fortuna Sittard,Kaj Sierhuis,kaj-sierhuis,K. Sierhuis,F,9,180,498,M,855847,EUR,893635200,F,9,9,False,12.0,10.0,,,3.0,3.0,7.0,9.0,1.0,,1.0,1.0,,,,70.0,17.0,6.7,3.0,0.1194,0.0,0.0366436,1,,,,,,6.0,,,,1.0,,,1.0,,,1.0,6.0,1.0,,,,,,,,,,,,,,
11401882,away,Fortuna Sittard,Rosier Loreintz,loreintz-rosier,R. Loreintz,M,32,190,104,M,954812,EUR,903052800,M,32,32,True,20.0,20.0,3.0,3.0,15.0,15.0,5.0,6.0,1.0,,1.0,2.0,,,,33.0,26.0,6.9,2.0,0.0,0.0,0.320449,0,,,,1.0,,2.0,,,,,,,,2.0,2.0,1.0,,,,,,,1.0,,,,,,,,,
11401882,away,Fortuna Sittard,Mouhamed Belkheir,mouhamed-belkheir,M. Belkheir,F,14,185,410,M,928920,EUR,915235200,F,20,20,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,,,,,,,33.0,5.0,6.6,1.0,0.2882,0.0,0.00336225,1,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11401882,away,Fortuna Sittard,Ragnar Oratmangoen,ragnar-oratmangoen,R. Oratmangoen,M,11,181,5722,M,899651,EUR,885340800,F,34,34,True,4.0,4.0,,,1.0,1.0,3.0,3.0,2.0,1.0,,4.0,,,,20.0,9.0,6.6,1.0,0.0,0.0,0.0115502,0,,,,,,2.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,0ratmangoen,,,,,,,
11401882,away,Fortuna Sittard,Arianit Ferati,arianit-ferati,A. Ferati,M,10,168,71,M,548088,EUR,873590400,M,19,19,True,1.0,1.0,,,1.0,1.0,,,,,,,,,,1.0,2.0,,,0.046,0.08,1.259e-05,1,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11401882,away,Fortuna Sittard,Marko Lazetić,marko-lazetic,M. Lazetić,F,27,192,1043,M,997215,EUR,1074729600,F,11,11,True,1.0,1.0,,,1.0,1.0,,,,,,,,,,1.0,2.0,,,0.0,0.0,7.192e-05,0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11401882,away,Fortuna Sittard,Luuk Koopmans,luuk-koopmans,L. Koopmans,G,1,191,51,M,128992,EUR,753580800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401882,away,Fortuna Sittard,Tom Hendriks,tom-hendriks,T. Hendriks,G,22,186,30,M,967463,EUR,1021334400,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401882,away,Fortuna Sittard,Rémy Vita,remy-vita,R. Vita,D,21,170,144,M,1035696,EUR,986083200,D,61,61,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401882,away,Fortuna Sittard,Siemen Voet,siemen-voet,S. Voet,D,3,190,123,M,997344,EUR,952300800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Siemen,Voet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401882,away,Fortuna Sittard,Nathan Markelo,nathan-markelo,N. Markelo,M,24,182,73,M,920489,EUR,915667200,D,24,24,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401882,away,Fortuna Sittard,Sadik Fofana,sadik-fofana,S. Fofana,M,8,192,530,M,1130662,EUR,1053043200,M,3,3,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401882,away,Fortuna Sittard,Iman Griffith,griffith-iman,I. Griffith,F,11,170,61,M,1002670,EUR,1007251200,F,17,17,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
