match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_accurateCross,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_challengeLost,stat_blockedScoringAttempt,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,captain,player_firstName,player_lastName,stat_penaltyWon,stat_goals,stat_totalOffside,stat_penaltyFaced,stat_punches,stat_penaltyConceded,stat_outfielderBlock,stat_bigChanceCreated,stat_bigChanceMissed
11067365,away,Bahia,Luciano Juba,luciano-juba,L. Juba,D,46,176,3659,M,,1017264,EUR,935884800,M,46,46,True,12.0,9.0,2.0,,3.0,4.0,6.0,8.0,3.0,,,,,24.0,21.0,6.3,6.0,0.4368,0.3783,0.0130573,1,,,1.0,1.0,3.0,3.0,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,1.0
11067365,away,Bahia,Nicolás Acevedo,nicolas-acevedo,N. Acevedo,M,26,173,1112,M,,959620,EUR,924048000,M,26,26,True,6.0,5.0,1.0,,1.0,2.0,4.0,4.0,2.0,,,,,15.0,7.0,6.7,1.0,0.0,0.0,0.00249177,0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11067365,away,Bahia,Vítor Jacaré,vitor-jacare,Vítor Jacaré,M,99,178,394,M,,1019652,EUR,940723200,F,29,29,True,1.0,,,,,,,2.0,,,,,,15.0,6.0,6.6,3.0,0.0,0.0,0.0,0,,1.0,2.0,,3.0,2.0,,,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,
11067365,away,Bahia,Adriel,adriel,Adriel,G,1,195,392,M,,1106840,EUR,979430400,G,35,35,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,Adriel,,,,,,,,,,
11067365,away,Bahia,Cicinho,cicinho,Cicinho,D,2,168,196,M,,243271,EUR,599097600,D,40,40,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067365,away,Bahia,Raul Gustavo,raul-gustavo,Raul Gustavo,D,34,188,521,M,,1047422,EUR,924912000,D,34,34,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067365,away,Bahia,Matheus Bahia,matheus-bahia,M. Bahia,D,79,181,700,M,,1047204,EUR,934329600,D,79,79,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067365,away,Bahia,Diego Rosa,diego-rosa,D. Rosa,M,33,180,532,M,,1002415,EUR,1034380800,M,17,17,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067365,away,Bahia,Lucas Mugni,lucas-mugni,L. Mugni,M,10,184,605,M,,249881,EUR,695174400,M,19,19,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067365,away,Bahia,Vinicius Mingotti,vinicius-mingotti,Vinicius Mingotti,F,9,185,107,M,,989407,EUR,947203200,F,21,21,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
