match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,player_firstName,stat_aerialWon,stat_dispossessed,stat_outfielderBlock,stat_unsuccessfulTouch,captain,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_expectedGoals,stat_keyPass,player_lastName,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_penaltyWon,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_penaltyConceded
11369386,away,Granada,Álvaro Carreras,alvaro-carreras,Á. Carreras,D,18,186,79899,M,,1085081,EUR,1048377600,D,33,33,True,10.0,9.0,2.0,2.0,6.0,6.0,3.0,4.0,2.0,,18.0,19.0,6.7,3.0,0.00230218,0,,,2.0,3.0,,,,,,1.0,1.0,2.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,
11369386,away,Granada,Antonio Puertas,antonio-puertas,A. Puertas,M,7,183,210,M,,316406,EUR,698630400,M,10,10,True,8.0,5.0,,,3.0,3.0,2.0,5.0,1.0,,18.0,12.0,6.6,3.0,0.00255624,1,,,2.0,2.0,,,,,,,,1.0,2.0,,1.0,,,,,,,1.0,0.2876,,,,,,,,,,,
11369386,away,Granada,Sergio Ruiz Alonso,sergio-ruiz-alonso,S. R. Alonso,M,20,171,83,M,,857227,EUR,787536000,M,20,20,True,9.0,8.0,1.0,,5.0,5.0,3.0,4.0,1.0,,17.0,9.0,6.5,1.0,0.011888,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369386,away,Granada,Wilson Manafá,wilson-manafa,W. Manafá,D,13,177,205,M,,344205,EUR,774921600,D,3,3,True,6.0,4.0,1.0,,1.0,3.0,4.0,5.0,,,8.0,12.0,6.6,3.0,0.115508,0,,,2.0,2.0,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,,2.0,1.0,,,1.0,,,,,,,,,,
11369386,away,Granada,José Callejón,jose-callejon,J. Callejón,F,,178,736,M,,40965,EUR,540000000,F,9,9,True,8.0,6.0,2.0,1.0,4.0,6.0,2.0,3.0,,,8.0,12.0,6.6,3.0,0.00582051,0,,,,2.0,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
11369386,away,Granada,Adri López,adri-lopez,A. López,G,,185,10,M,,894438,EUR,915840000,G,31,31,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369386,away,Granada,Víctor Díaz,victor-diaz,V. Díaz,D,,183,35,M,,141655,EUR,582076800,D,16,16,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369386,away,Granada,Adrià Bosch,adria-miquel-bosch-sanchis,A. M. B. Sanchis,D,4,190,10,M,,1004239,EUR,992044800,D,32,32,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369386,away,Granada,Njegoš Petrović,njegos-petrovic,N. Petrović,M,18,185,282,M,,844179,EUR,932256000,M,18,18,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369386,away,Granada,Famara Diédhiou,famara-diedhiou,F. Diédhiou,F,18,189,721,M,,293115,EUR,704764800,F,19,19,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369386,away,Granada,Shon Weissman,shon-weissman,S.Weissman,F,18,174,695,M,,790817,EUR,824256000,F,17,17,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369386,away,Granada,Alberto Perea,alberto-perea,A. Perea,F,,174,48,M,,52125,EUR,661564800,F,22,22,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
