match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,player_sofascoreId,stat_dispossessed,stat_onTargetScoringAttempt,stat_fouls,captain,stat_wonContest,stat_errorLeadToAShot,stat_keyPass,player_firstName,player_lastName,stat_totalOffside,stat_blockedScoringAttempt,stat_hitWoodwork,stat_punches,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed,stat_goalAssist
10385512,home,Fulham,Carlos Vinícius,carlos-vinicius,C. Vinícius,F,95,190.0,7091,M,891920,EUR,796089600,F,30,30,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385512,away,Arsenal,Aaron Ramsdale,aaron-ramsdale,A. Ramsdale,G,32,191.0,8533,M,839410,EUR,895104000,G,1,1,False,21.0,10.0,10.0,,10.0,12.0,,9.0,8.0,,2.0,2.0,1.0,1.0,90.0,33.0,7.4,11.0,0.0,0.0,4.171e-05,0,0.1471,,,,1.0,,1.0,,,,3.0,,,,,,,ARamsdale,,,,,,1.0,,,,,,,3.0,,,,
10385512,away,Arsenal,Ben White,benjamin-white,B. White,D,4,186.0,13830,M,846036,EUR,876268800,D,4,4,False,53.0,47.0,3.0,2.0,26.0,27.0,22.0,28.0,3.0,,,,,,80.0,62.0,6.6,8.0,0.0,0.0,0.139245,0,,2.0,1.0,2.0,,5.0,2.0,2.0,,,1.0,,,,,,2.0,benwhite,1.0,,,,,,1.0,,,,,,,1.0,,,
10385512,away,Arsenal,William Saliba,william-saliba,W. Saliba,D,2,193.0,43258,M,941168,EUR,985392000,D,12,12,False,71.0,64.0,6.0,1.0,55.0,55.0,9.0,16.0,6.0,,,,,,90.0,90.0,7.8,8.0,0.0181,0.0,0.00223302,1,,,,3.0,,4.0,5.0,,1.0,1.0,7.0,2.0,1.0,4.0,3.0,1.0,,WSaliba4,,,1.0,,1.0,,,,,,,,,,,,
10385512,away,Arsenal,Gabriel Magalhães,gabriel-magalhaes,Gabriel,D,6,190.0,49131,M,869792,EUR,882489600,D,6,6,False,50.0,43.0,6.0,3.0,32.0,32.0,11.0,18.0,3.0,,,,,,90.0,61.0,7.8,9.0,0.2983,0.2761,0.002969,1,,,,1.0,2.0,3.0,6.0,1.0,,,2.0,1.0,,2.0,1.0,2.0,2.0,GabrielMagalhães,,1.0,1.0,,,,,,,,,,,,1.0,,
10385512,away,Arsenal,Oleksandr Zinchenko,oleksandr-zinchenko,O. Zinchenko,D,47,175.0,18055,M,287643,EUR,850608000,D,35,35,False,47.0,44.0,4.0,4.0,25.0,26.0,19.0,21.0,3.0,,,,,,72.0,57.0,6.9,6.0,0.0,0.0,0.0110191,0,,,,,1.0,,1.0,,,,1.0,,1.0,,,,,OZinchenko,,,,,,,1.0,,,,,,,,,,
10385512,away,Arsenal,Martin Ødegaard,martin-odegaard,M. Ødegaard,M,8,178.0,78911,M,547410,EUR,913852800,M,8,8,False,60.0,53.0,3.0,2.0,19.0,22.0,34.0,40.0,4.0,,,,,,90.0,75.0,7.7,13.0,0.4533,0.3332,0.179206,3,,2.0,,,,5.0,5.0,1.0,4.0,1.0,,,,2.0,1.0,1.0,1.0,Ødegaard,,1.0,2.0,True,2.0,,2.0,,,,1.0,,,,1.0,,
10385512,away,Arsenal,Thomas Partey,thomas-partey,T. Partey,M,16,185.0,42575,M,316148,EUR,739929600,M,5,5,False,57.0,54.0,2.0,,26.0,27.0,29.0,32.0,11.0,,,,,,90.0,74.0,7.5,5.0,0.0,0.0,0.0185627,0,,2.0,1.0,,2.0,3.0,8.0,2.0,4.0,,2.0,1.0,2.0,2.0,1.0,1.0,,TPartey5,,,1.0,,4.0,,,,,,,,,,,,
10385512,away,Arsenal,Granit Xhaka,granit-xhaka,G. Xhaka,M,34,185.0,15717,M,117777,EUR,717552000,M,34,34,False,51.0,46.0,4.0,3.0,21.0,25.0,25.0,26.0,6.0,,,,,,90.0,59.0,6.6,7.0,0.1303,0.4554,0.0573339,1,,,,3.0,1.0,6.0,3.0,3.0,1.0,,1.0,,,1.0,1.0,1.0,,Granit_Xhaka,,1.0,,,1.0,,1.0,,,,,,,,,1.0,
10385512,away,Arsenal,Bukayo Saka,bukayo-saka,B. Saka,F,7,178.0,182271,M,934235,EUR,999648000,F,7,7,False,33.0,27.0,1.0,1.0,9.0,9.0,19.0,26.0,4.0,,,,,,72.0,52.0,6.8,16.0,0.0,0.0,0.145781,0,,2.0,1.0,,1.0,8.0,6.0,1.0,2.0,,1.0,,,2.0,1.0,4.0,2.0,BSaka7,4.0,,2.0,,1.0,,1.0,,,,,,,,,,
10385512,away,Arsenal,Leandro Trossard,leandro-trossard,L. Trossard,F,19,172.0,31477,M,135666,EUR,786499200,F,19,19,False,34.0,27.0,2.0,,11.0,11.0,18.0,30.0,6.0,,,,,,77.0,52.0,8.8,14.0,0.2236,0.2353,0.492323,2,,7.0,2.0,,,3.0,2.0,,1.0,1.0,,,1.0,1.0,1.0,,,leandrotrossard,2.0,1.0,1.0,,1.0,,4.0,,,1.0,,,,2.0,,,3.0
10385512,away,Arsenal,Gabriel Martinelli,gabriel-martinelli,G. Martinelli,F,11,180.0,68888,M,922573,EUR,992822400,F,11,11,False,26.0,20.0,4.0,2.0,7.0,9.0,13.0,17.0,5.0,,,,,,77.0,37.0,7.2,9.0,1.0445,1.1962,0.109914,4,,,,3.0,1.0,5.0,4.0,,2.0,,,,,,,2.0,2.0,GabiMartinelli,,2.0,1.0,,1.0,,1.0,,,1.0,2.0,,,,1.0,1.0,
10385512,away,Arsenal,Kieran Tierney,kieran-tierney,K. Tierney,D,63,178.0,4739,M,366592,EUR,865468800,D,3,3,True,5.0,5.0,,,2.0,2.0,3.0,4.0,,,,,,,18.0,9.0,6.8,1.0,0.0,0.0,0.00197597,0,,1.0,,1.0,,1.0,2.0,,1.0,,1.0,,,1.0,1.0,,,kierantierney1,,,,,1.0,,,,,,,,,,,,
10385512,away,Arsenal,Reiss Nelson,reiss-nelson,R. Nelson,M,11,175.0,4847,M,826139,EUR,944784000,F,24,24,True,6.0,5.0,,,1.0,1.0,4.0,6.0,1.0,,,,,,18.0,14.0,6.8,4.0,0.0329,0.0,0.0492921,1,,1.0,,1.0,1.0,3.0,3.0,,1.0,,1.0,,,1.0,1.0,,,reissnelson,2.0,,,,1.0,,1.0,,,,1.0,,,,,,
10385512,away,Arsenal,Fábio Vieira,fabio-vieira,F. Vieira,M,20,170.0,6618,M,904835,EUR,959644800,M,21,21,True,8.0,8.0,,,4.0,4.0,4.0,5.0,1.0,,,,,,13.0,13.0,6.8,2.0,0.0502,0.0,0.0434995,1,,1.0,,,,1.0,1.0,,,,,,,,,,1.0,fabiodfvieira,1.0,,,,,,1.0,,,,1.0,,,1.0,,,
10385512,away,Arsenal,Gabriel Jesus,gabriel-jesus,G. Jesus,F,9,175.0,74471,M,794839,EUR,860025600,F,9,9,True,8.0,6.0,1.0,,2.0,2.0,4.0,6.0,1.0,,,,,,13.0,12.0,6.5,2.0,0.1238,0.33,0.0176599,1,,,,2.0,1.0,2.0,3.0,,1.0,,,,,1.0,1.0,,,GabrielJesus,,1.0,,,1.0,,,,,,,,,,,1.0,
10385512,away,Arsenal,Takehiro Tomiyasu,tomiyasu-takehiro,T. Tomiyasu,D,32,188.0,10753,M,804434,EUR,910224000,D,18,18,True,9.0,7.0,1.0,,5.0,7.0,2.0,2.0,,,,,,,10.0,13.0,6.9,2.0,0.0,0.0,0.00036162,0,,,,,,,3.0,,,,,,,3.0,2.0,,,tomiyasu_t,,,,,,,,,,,,,,,,,
10385512,away,Arsenal,Matt Turner,matt-turner,M. Turner,G,30,190.0,1518,M,833943,EUR,772416000,G,30,30,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385512,away,Arsenal,Rob Holding,rob-holding,R. Holding,D,6,189.0,1055,M,793228,EUR,811555200,D,16,16,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385512,away,Arsenal,Emile Smith Rowe,emile-smith-rowe,E. Smith Rowe,M,32,182.0,7311,M,867445,EUR,964742400,M,10,10,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,esr,,,,,,,,,,,,,,,,,
10385512,away,Arsenal,Jorginho,jorginho,Jorginho,M,21,180.0,32466,M,132874,EUR,693187200,M,20,20,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,jorginhofrello,,,,,,,,,,,,,,,,,
