match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_lastName,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_challengeLost,stat_outfielderBlock,stat_wonContest,stat_blockedScoringAttempt,stat_expectedGoals,stat_accurateCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,player_sofascoreId,stat_lastManTackle,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed
11408328,away,Famalicão,Mirko Topić,,mirko-topic,M. Topić,M,22,190,486,M,980797,EUR,981331200,M,8,8,False,60.0,53.0,8.0,6.0,26.0,31.0,27.0,29.0,3.0,9.0,,,,,90.0,77.0,7.6,11.0,0.0390166,1,,,,,,2.0,4.0,7.0,,3.0,3.0,3.0,2.0,2.0,,1.0,1.0,2.0,,2.0,1.0,0.0228,,,,,,,,,,,
11408328,away,Famalicão,José Luis Rodríguez,,jose-luis-rodriguez,J. L. Rodríguez,M,11,180,747,M,842253,EUR,898214400,M,7,7,False,29.0,21.0,2.0,1.0,6.0,7.0,15.0,28.0,1.0,3.0,,,,,77.0,50.0,7.8,17.0,0.142576,1,,,,6.0,,,4.0,9.0,1.0,5.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,,4.0,,0.0101,,,1.0,0.0796,,,,1.0,,,
11408328,away,Famalicão,Gustavo Sá,,gustavo-sa,G. Sá,M,20,186,1268,M,1563665,EUR,1100131200,M,20,20,False,43.0,32.0,3.0,3.0,17.0,20.0,15.0,23.0,1.0,2.0,,,,,82.0,56.0,8.1,14.0,0.647104,1,,,,,4.0,3.0,12.0,7.0,,3.0,1.0,,,2.0,2.0,7.0,4.0,1.0,,2.0,,0.1134,,,1.0,0.6244,,,,,2.0,1.0,
11408328,away,Famalicão,Chiquinho,,chiquinho,Chiquinho,M,10,179,454,M,1015826,EUR,949708800,M,10,10,False,25.0,19.0,,,8.0,8.0,14.0,22.0,1.0,4.0,,,,,90.0,55.0,7.7,16.0,0.136723,4,,,,5.0,4.0,,12.0,10.0,1.0,6.0,1.0,3.0,1.0,2.0,5.0,3.0,3.0,,,2.0,1.0,0.5,3.0,2.0,1.0,0.0928,,,,,,,1.0
11408328,away,Famalicão,Henrique Araújo,,henrique-araujo,H. Araújo,F,39,183,1642,M,998870,EUR,1011398400,F,9,9,False,17.0,12.0,1.0,1.0,6.0,8.0,6.0,9.0,,2.0,,,,,82.0,28.0,6.5,9.0,0.00426466,4,,,,,,2.0,4.0,3.0,1.0,1.0,1.0,,,2.0,1.0,2.0,,,,,2.0,0.684,,1.0,1.0,0.3646,,,,,,,1.0
11408328,away,Famalicão,Sorriso,Sorriso,sorriso,Sorriso,M,7,175,556,M,1105595,EUR,982886400,F,77,77,True,3.0,1.0,,,1.0,1.0,,2.0,,1.0,,,,,13.0,5.0,6.4,3.0,7.3e-07,0,,,,,1.0,1.0,2.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
11408328,away,Famalicão,Gustavo Assunção,,gustavo-assuncao,G. Assunção,M,12,178,266,M,981217,EUR,954374400,M,12,12,True,6.0,5.0,,,4.0,4.0,1.0,2.0,1.0,,,,,,8.0,8.0,6.6,2.0,0.00094128,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11408328,away,Famalicão,Florian Danho,Florian Danho,florian-danho,F. Danho,F,22,188,1575,M,1388727,EUR,961545600,F,21,21,True,7.0,4.0,,,1.0,2.0,3.0,5.0,,2.0,,,,,8.0,11.0,6.5,5.0,0.00290549,0,,,,,1.0,2.0,3.0,2.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
11408328,away,Famalicão,Ivan Zlobin,,ivan-zlobin,I. Zlobin,G,1,191,247,M,788203,EUR,857692800,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408328,away,Famalicão,Nathan,,nathan,Nathan,D,22,183,482,M,1016912,EUR,999648000,D,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408328,away,Famalicão,Filipe Soares,,filipe-soares,F. Soares,M,22,180,145,M,851030,EUR,927158400,M,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408328,away,Famalicão,Tom Lacoux,,tom-lacoux,T. Lacoux,M,18,175,66,M,1047931,EUR,1011916800,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408328,away,Famalicão,Otso Liimatta,,liimatta-otso,O. Liimatta,M,8,169,288,M,1123032,EUR,1089417600,M,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408328,away,Famalicão,Óscar Aranda,,oscar-aranda,Ó. Aranda,F,11,178,568,M,984626,EUR,1020038400,F,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
