match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_keyPass,stat_aerialWon,stat_lastManTackle,stat_aerialLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_fouls,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_unsuccessfulTouch,stat_challengeLost,captain,stat_goals,stat_totalOffside,stat_bigChanceMissed,player_sofascoreId
12528208,away,Göztepe,Héliton,,,heliton,Héliton,D,5,196.0,323,M,922725,EUR,816220800,D,5,5,False,25.0,21.0,9.0,6.0,0.0,13.0,13.0,8.0,12.0,1.0,3.0,,,,,,90.0,35.0,7.3,5.0,0.00699455,1,,,,5.0,1.0,,,,6.0,1.0,1.0,1.0,0.476,,,,1.0,,,4.0,,1.0,0.6659,,,,1.0,,,
12528208,away,Göztepe,Novatus Miroshi,,,novatus-miroshi,N. Miroshi,M,20,185.0,3868,M,1103597,EUR,1030924800,D,20,20,False,17.0,13.0,2.0,,0.0,10.0,11.0,3.0,6.0,,2.0,,,,,,59.0,24.0,6.4,5.0,0.00219021,0,,,,2.0,,,,,2.0,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,novatus_40
12528208,away,Göztepe,Djalma,,,djalma-silva,Djalma,M,,180.0,97,M,973933,EUR,779932800,D,66,66,False,16.0,10.0,6.0,3.0,0.0,5.0,8.0,7.0,11.0,3.0,4.0,1.0,,,,,90.0,34.0,6.8,14.0,0.157628,0,,3.0,2.0,2.0,,,,,2.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,1.0,1.0,,,,,
12528208,away,Göztepe,David Tijanič,,,david-tijanic,D. Tijanič,F,43,174.0,389,M,827369,EUR,869011200,M,43,43,False,3.0,1.0,,,0.0,1.0,2.0,,2.0,3.0,,1.0,,,,,20.0,9.0,6.6,4.0,1.084e-05,1,,1.0,,2.0,,1.0,,,,,2.0,1.0,0.034,,,,,1.0,,1.0,,,,,,,,,,
12528208,away,Göztepe,Anthony Junior Dennis,,,dennis-anthony-junior,A. J. Dennis,M,30,180.0,461,M,1484438,EUR,1087776000,M,16,16,False,34.0,28.0,1.0,1.0,0.0,12.0,13.0,16.0,21.0,6.0,10.0,1.0,,,,,90.0,54.0,7.2,11.0,0.0166931,1,,,,6.0,,3.0,1.0,,1.0,6.0,3.0,3.0,0.0401,,1.0,,,1.0,,3.0,,,,3.0,1.0,,,,,
12528208,away,Göztepe,Isaac Solet,Isaac Solet,,isaac-solet,I. Solet,M,94,184.0,178,M,1606478,EUR,992649600,M,94,94,False,19.0,15.0,3.0,2.0,0.0,4.0,4.0,11.0,17.0,5.0,3.0,1.0,,,,,79.0,35.0,6.9,10.0,0.027633,0,,2.0,,5.0,,4.0,2.0,,,,2.0,1.0,,2.0,,,1.0,,1.0,2.0,,,,2.0,,,,,,
12528208,away,Göztepe,Kubilay Kanatsızkuş,,,kubilay-kanatsizkus,K. Kanatsızkuş,F,17,190.0,94,M,828953,EUR,859507200,F,9,9,False,2.0,2.0,,,0.0,,,2.0,3.0,,1.0,,,,,,59.0,6.0,6.4,2.0,0.0172925,1,,1.0,,3.0,,,,,1.0,,,,0.2989,1.0,,,1.0,,,2.0,,1.0,0.4992,1.0,,,,,1.0,
12528208,away,Göztepe,Rômulo,Rômulo,,romulo,Rômulo,F,40,193.0,3725,M,1133743,EUR,1013126400,F,79,79,False,16.0,14.0,,,0.0,2.0,2.0,13.0,15.0,3.0,1.0,,,,,,90.0,30.0,6.1,6.0,0.0263307,3,,1.0,1.0,6.0,,1.0,,1.0,1.0,2.0,,,0.5716,1.0,3.0,,2.0,1.0,,3.0,,1.0,0.3332,3.0,,,,1.0,2.0,
12528208,away,Göztepe,Doğan Erdoğan,,,dogan-erdogan,D. Erdoğan,M,21,182.0,50,M,257407,EUR,840672000,M,21,21,True,20.0,13.0,2.0,,0.0,4.0,4.0,9.0,16.0,2.0,2.0,,,,,,70.0,27.0,6.2,9.0,0.00914358,1,,,,9.0,,2.0,,,2.0,1.0,1.0,,0.0225,,1.0,,3.0,1.0,,4.0,,,,,,,,,,
12528208,away,Göztepe,Malcom Bokele,,,malcom-bokele,M. Bokele,D,26,193.0,546,M,1122632,EUR,950313600,D,26,26,True,9.0,7.0,,,0.0,4.0,4.0,3.0,5.0,1.0,,,,,,,31.0,13.0,6.7,2.0,0.00071176,0,,,,1.0,,,,,2.0,1.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,
12528208,away,Göztepe,Juan Santos da Silva,,,juan,Juan,F,9,176.0,1031,M,1009928,EUR,1015459200,F,11,11,True,7.0,5.0,1.0,1.0,0.0,1.0,2.0,4.0,5.0,5.0,2.0,,,,,,31.0,13.0,7.0,4.0,0.375444,1,,,,5.0,1.0,1.0,,1.0,,,3.0,1.0,0.0472,1.0,2.0,,3.0,,,,1.0,,,,,,,2.0,,
12528208,away,Göztepe,Taha Altıkardeş,,,taha-altikardes,T. Altıkardeş,D,4,188.0,270,M,1101279,EUR,1061510400,D,4,4,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,2.0,1.0,,,,,,11.0,6.0,6.7,,0.00105777,0,,,,,,,,,2.0,1.0,,,,,2.0,,,,,,,,,,,,,,,
12528208,away,Göztepe,Kuryu Matsuki,Kuryu Matsuki,,kuryu-matsuki,K. Matsuki,M,27,178.0,1415,M,1154637,EUR,1051660800,M,7,7,True,4.0,4.0,1.0,1.0,0.0,,,4.0,4.0,,1.0,,,,,,11.0,7.0,6.4,2.0,0.00523939,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12528208,away,Göztepe,Ekrem Kılıçarslan,,,ekrem-kilicarslan,E. Kılıçarslan,G,17,187.0,33,M,852187,EUR,872208000,G,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528208,away,Göztepe,Ogün Bayrak,,,ogun-bayrak,O. Bayrak,M,77,175.0,45,M,903999,EUR,907977600,D,77,77,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528208,away,Göztepe,Ahmed Ildız,,,ahmed-ildiz,A. Ildız,M,66,181.0,50,M,849329,EUR,849139200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528208,away,Göztepe,İsmail Köybaşı,,,ismail-koybasi,İ. Köybaşı,M,12,177.0,93,M,43605,EUR,616032000,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528208,away,Göztepe,Nazım Sangaré,,,nazim-sangare,N. Sangaré,M,30,180.0,169,M,169425,EUR,770256000,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
