match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_outfielderBlock,stat_wonTackle,stat_fouls,stat_aerialLost,stat_bigChanceCreated,stat_clearanceOffLine,stat_keyPass,stat_totalCross,stat_totalContest,stat_wonContest,stat_dispossessed,captain,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_accurateCross,player_sofascoreId,stat_goals,stat_punches,stat_totalOffside
12450946,away,RC Lens,Hervé Koffi,herve-koffi,H. Koffi,G,12,187.0,15844,M,867299,EUR,845424000,G,16,16,False,14.0,11.0,6.0,3.0,0.0,9.0,9.0,2.0,5.0,5.0,7.0,1.0,3.0,3.0,1.0,1.0,90.0,26.0,7.2,3.0,0.0007019,0,1.5122,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,HKoffi,,2.0,
12450946,away,RC Lens,Przemysław Frankowski,przemyslaw-frankowski,P. Frankowski,D,95,176.0,5767,M,286909,EUR,797644800,D,29,29,False,66.0,58.0,2.0,,1.0,13.0,14.0,48.0,58.0,3.0,4.0,,,,,,90.0,90.0,7.8,13.0,0.365244,2,,,1.0,1.0,,,1.0,,,1.0,1.0,,0.0662,,,,1.0,1.0,1.0,,1.0,,2.0,6.0,,,,,1.0,,3.0,przemek.franek_,,,
12450946,away,RC Lens,Kevin Danso,danso-kevin,K. Danso,D,4,190.0,3440,M,794953,EUR,906163200,D,4,4,False,78.0,67.0,8.0,6.0,0.0,34.0,35.0,33.0,43.0,3.0,5.0,,,,,,90.0,90.0,7.4,13.0,0.0542514,2,,5.0,6.0,8.0,,,2.0,,1.0,2.0,2.0,1.0,0.2012,,,,1.0,1.0,5.0,2.0,,,1.0,,,,,,,,,,,,
12450946,away,RC Lens,Facundo Medina,facundo-medina,F. Medina,D,32,184.0,4462,M,860307,EUR,927849600,D,14,14,False,90.0,81.0,9.0,6.0,0.0,37.0,41.0,44.0,49.0,2.0,4.0,,,,,,90.0,101.0,6.9,13.0,0.140882,0,,6.0,5.0,6.0,,,,,,,1.0,,,,,,,,1.0,1.0,,,1.0,,3.0,,,,,,,,,,
12450946,away,RC Lens,Deiver Machado,deiver-machado,D. Machado,M,27,179.0,1117,M,822110,EUR,746928000,D,3,3,False,39.0,34.0,1.0,1.0,0.0,17.0,18.0,18.0,24.0,3.0,6.0,,,,,,90.0,71.0,8.1,11.0,0.037922,3,,3.0,5.0,11.0,2.0,,1.0,1.0,,3.0,,3.0,0.326,0.3242,,,,2.0,,1.0,,,2.0,3.0,4.0,2.0,,,1.0,,1.0,,1.0,,
12450946,away,RC Lens,Adrien Thomasson,adrien-thomasson,A. Thomasson,M,28,177.0,523,M,231946,EUR,755481600,M,28,28,False,40.0,32.0,1.0,,0.0,9.0,11.0,23.0,30.0,,5.0,,,,,,76.0,58.0,6.9,11.0,0.0401529,4,,3.0,4.0,9.0,,1.0,1.0,1.0,,5.0,1.0,1.0,0.9494,,,,1.0,3.0,2.0,1.0,,,,1.0,,,1.0,,2.0,1.0,,,,,
12450946,away,RC Lens,Andy Diouf,andy-diouf,A. Diouf,M,17,187.0,3993,M,1048889,EUR,1053129600,M,18,18,False,53.0,46.0,2.0,1.0,0.0,11.0,12.0,36.0,44.0,1.0,9.0,,,,,,90.0,73.0,7.3,15.0,0.167191,2,,2.0,7.0,8.0,1.0,,,,1.0,2.0,4.0,2.0,0.1455,,,,,,2.0,3.0,,,1.0,3.0,3.0,2.0,1.0,,2.0,,1.0,,,,
12450946,away,RC Lens,Florian Sotoca,florian-sotoca,F. Sotoca,F,7,187.0,757,M,788921,EUR,656812800,M,7,7,False,62.0,52.0,2.0,,1.0,8.0,9.0,47.0,60.0,,5.0,,,,,,90.0,85.0,7.6,22.0,0.369217,3,,1.0,6.0,2.0,,,,2.0,1.0,,1.0,,0.2914,0.8684,,,,,,,1.0,,3.0,7.0,5.0,1.0,2.0,True,1.0,,3.0,,,,
12450946,away,RC Lens,Angelo Fulgini,angelo-fulgini,A. Fulgini,M,11,183.0,483,M,787540,EUR,840499200,M,11,11,False,50.0,40.0,2.0,1.0,0.0,12.0,14.0,30.0,41.0,,4.0,,,,,,90.0,69.0,7.9,17.0,0.241662,4,,3.0,5.0,7.0,1.0,,3.0,1.0,,1.0,3.0,2.0,0.4032,0.0324,,,,1.0,2.0,1.0,,,4.0,5.0,1.0,1.0,1.0,,,,2.0,,,,
12450946,away,RC Lens,Anass Zaroury,anass-zaroury,A. Zaroury,F,9,176.0,4199,M,877036,EUR,973555200,M,21,21,False,31.0,22.0,2.0,,0.0,7.0,9.0,18.0,32.0,,3.0,,,,,,57.0,50.0,7.2,17.0,0.158896,2,,,1.0,3.0,1.0,,,1.0,,2.0,1.0,1.0,0.0683,0.0424,,,,1.0,,,,,3.0,10.0,,,,,1.0,,3.0,zaroury,,,
12450946,away,RC Lens,Goduine Koyalipou,goduine-koyalipou,G. Koyalipou,F,9,183.0,1187,M,891505,EUR,950572800,F,19,19,False,13.0,8.0,,,0.0,3.0,3.0,5.0,10.0,2.0,1.0,,,,,,68.0,24.0,7.3,9.0,0.128267,3,,,6.0,1.0,,,2.0,1.0,,,2.0,,0.3718,0.5076,,,,,,4.0,,,1.0,,3.0,1.0,,,,,,,1.0,,1.0
12450946,away,RC Lens,Hamzat Ojediran,hamzat-ojediran,H. Ojediran,M,15,177.0,292,M,1002447,EUR,1068768000,M,15,15,True,24.0,15.0,3.0,1.0,0.0,6.0,9.0,9.0,15.0,,2.0,,,,,,33.0,29.0,6.7,10.0,0.0104829,0,,2.0,3.0,5.0,1.0,,,,,3.0,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,1.0
12450946,away,RC Lens,M'Bala Nzola,mbala-nzola,M. Nzola,F,8,185.0,2430,M,788061,EUR,840326400,F,8,8,True,7.0,5.0,,,0.0,1.0,2.0,4.0,5.0,,2.0,,,,,,22.0,11.0,6.3,5.0,0.00444311,0,,,4.0,1.0,,,,,,,1.0,1.0,,,,,,,1.0,2.0,,,,,1.0,,1.0,,,,,,,,1.0
12450946,away,RC Lens,Jonathan Gradit,jonathan-gradit,J. Gradit,D,24,180.0,273,M,369650,EUR,722563200,D,24,24,True,8.0,5.0,4.0,3.0,0.0,2.0,4.0,3.0,4.0,2.0,,,,,,,14.0,11.0,6.8,3.0,0.00275103,0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,
12450946,away,RC Lens,Denis Petrić,denis-petric,D. Petrić,G,,186.0,72,M,20705,EUR,580435200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450946,away,RC Lens,Malang Sarr,malang-sarr,M. Sarr,D,20,182.0,2159,M,826203,EUR,917049600,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450946,away,RC Lens,Tom Pouilly,tom-pouilly,T. Pouilly,D,2,180.0,77,M,1387163,EUR,1055894400,M,34,34,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Tom Pouilly,,,,,,,,,,,,,,,,,,,,
12450946,away,RC Lens,Oscar Lenne,oscar-lenne,O. Lenne,D,35,,14,M,1545400,EUR,1157760000,D,35,35,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Oscar Lenne,,,,,,,,,,,,,,,,,,,,
12450946,away,RC Lens,Nampalys Mendy,nampalys-mendy,N. Mendy,M,23,168.0,5158,M,123166,EUR,709257600,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,papy.mendy,,,
12450946,away,RC Lens,Hervé Boua Dié,herve-boua-die,H. B. Dié,F,33,,25,M,1545365,EUR,1120176000,F,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Hervé Boua Dié,,,,,,,,,,,,,,,,,,,,
