match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_interceptionWon,stat_accurateCross,stat_shotOffTarget,stat_keyPass,stat_bigChanceCreated,stat_wonContest,stat_totalOffside,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,player_sofascoreId,stat_goals,stat_goalAssist
10407161,away,Club Brugge KV,Tajon Buchanan,,,tajon-buchanan,T. Buchanan,M,17,183,7471,M,973290,EUR,918432000,M,17,17,False,,21.0,19.0,,,14.0,16.0,5.0,6.0,,3.0,,,,90.0,47.0,6.5,13.0,2,1.0,,8.0,6.0,3.0,5.0,,2.0,1.0,3.0,3.0,1.0,,,1.0,1.0,,1.0,,,1.0,,,,,,,
10407161,away,Club Brugge KV,Ferran Jutglà,,,ferran-jutgla,F. Jutglà,F,9,175,3716,M,949962,EUR,917827200,F,9,9,False,,18.0,11.0,1.0,,9.0,9.0,2.0,9.0,,3.0,,,,74.0,35.0,6.9,15.0,2,,1.0,4.0,5.0,1.0,3.0,,1.0,,6.0,2.0,1.0,,,1.0,,,,1.0,,2.0,,1.0,,,,,
10407161,away,Club Brugge KV,Kamal Sowah,,,kamal-sowah,K. Sowah,M,14,179,841,M,927440,EUR,947376000,F,19,19,False,,29.0,24.0,2.0,1.0,7.0,7.0,17.0,22.0,1.0,2.0,,,,90.0,40.0,6.8,10.0,2,,,4.0,,1.0,1.0,,,,3.0,,2.0,,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,
10407161,away,Club Brugge KV,Bjorn Meijer,Bjorn Meijer,,bjorn-meijer,B. Meijer,D,14,190,686,M,1047509,EUR,1047945600,D,14,14,True,,5.0,4.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,,,,,16.0,8.0,6.7,1.0,0,,2.0,3.0,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
10407161,away,Club Brugge KV,Clinton Mata,,,clinton-mata,C. Mata,D,22,180,1320,M,152813,EUR,721094400,D,77,77,True,,5.0,3.0,2.0,,3.0,4.0,,1.0,2.0,1.0,,,,16.0,10.0,6.4,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407161,away,Club Brugge KV,Roman Yaremchuk,,,roman-yaremchuk,R. Yaremchuk,F,11,191,4167,M,829296,EUR,817430400,F,70,70,True,,4.0,2.0,,,2.0,2.0,,2.0,1.0,,,,,16.0,5.0,6.5,2.0,0,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,r.yaremchuk,,
10407161,away,Club Brugge KV,Éder Balanta,,,eder-balanta,É. Balanta,M,3,181,412,M,322529,EUR,730857600,M,3,3,True,,2.0,1.0,,,1.0,2.0,,,1.0,1.0,,,,12.0,4.0,6.5,1.0,0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10407161,away,Club Brugge KV,Senne Lammens,,,senne-lammens,S. Lammens,G,31,193,27298,M,964753,EUR,1026000000,G,91,91,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407161,away,Club Brugge KV,Cisse Sandra,,,cisse-sandra,C. Sandra,M,11,183,556,M,1004449,EUR,1071532800,M,98,98,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407161,away,Club Brugge KV,Antonio Nusa,,,nusa-antonio,A. Nusa,M,7,180,11477,M,1121923,EUR,1113696000,F,32,32,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,nusaantonio,,
