match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,player_sofascoreId,stat_aerialLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_expectedGoals,player_firstName,player_lastName,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_keyPass,stat_dispossessed,captain,stat_bigChanceMissed,stat_bigChanceCreated,stat_totalOffside,stat_hitWoodwork
12504618,away,Lazio,Adam Marušić,adam-marusic,A. Marušić,D,77,185,1131,M,267619,EUR,719280000,D,77,77,False,43.0,40.0,,,0.0,10.0,10.0,31.0,40.0,,,,1.0,,,,,,79.0,55.0,6.6,9.0,0.037344,1,,7.0,,,1.0,,,,,,,,1.0,,,0.0436,,,1.0,,,,,1.0,,,,,,
12504618,away,Lazio,Mario Gila Fuentes,mario-gila-fuentes,M. Gila,D,34,183,1766,M,965828,EUR,967507200,D,34,34,False,88.0,82.0,10.0,7.0,0.0,34.0,36.0,48.0,52.0,1.0,4.0,1.0,9.0,2.0,,,,,90.0,95.0,6.9,7.0,0.022068,0,,,4.0,,2.0,1.0,1.0,1.0,,3.0,,,,,,,,,,,,1.0,,,,,,,,
12504618,away,Lazio,Alessio Romagnoli,alessio-romagnoli,A. Romagnoli,D,13,185,1922,M,227864,EUR,789868800,D,13,13,False,67.0,64.0,6.0,5.0,0.0,38.0,39.0,26.0,28.0,3.0,4.0,1.0,7.0,,,,,,90.0,74.0,6.9,3.0,0.00929631,1,,,3.0,1.0,,1.0,,1.0,,1.0,,,,1.0,1.0,0.1049,,,,,,,,,,,,,1.0,
12504618,away,Lazio,Nuno Tavares,nuno-tavares,N. Tavares,D,17,185,4853,M,944973,EUR,948844800,D,30,30,False,46.0,41.0,1.0,1.0,0.0,11.0,12.0,33.0,43.0,,5.0,,5.0,1.0,,,,,89.0,72.0,6.9,16.0,0.116216,1,,9.0,5.0,,,1.0,,2.0,nuno_tavares71,1.0,4.0,3.0,1.0,,,0.0553,,,3.0,,,3.0,,2.0,1.0,,1.0,,,
12504618,away,Lazio,Mattéo Guendouzi,matteo-guendouzi,M. Guendouzi,M,6,185,7016,M,852404,EUR,924048000,M,8,8,False,67.0,65.0,1.0,1.0,0.0,10.0,10.0,55.0,58.0,1.0,1.0,,4.0,,,,,,90.0,73.0,7.3,3.0,0.0956845,1,,1.0,2.0,,,,,2.0,MatteoGuendouzi,,,,,,,0.0698,,,,1.0,,,0.3095,3.0,,,,,,
12504618,away,Lazio,Nicolò Rovella,nicolo-rovella,N. Rovella,M,6,179,2966,M,937324,EUR,1007424000,M,6,6,False,80.0,75.0,10.0,8.0,0.0,18.0,18.0,58.0,65.0,,2.0,,5.0,,,,,,90.0,95.0,7.5,7.0,0.231543,3,,3.0,6.0,2.0,2.0,2.0,,4.0,,,,,,1.0,,0.0774,,,1.0,2.0,,,0.0721,2.0,,,,1.0,1.0,
12504618,away,Lazio,Gustav Isaksen,gustav-isaksen,G. Isaksen,M,18,181,3333,M,976381,EUR,987638400,M,18,18,False,11.0,11.0,,,0.0,3.0,3.0,8.0,9.0,,1.0,1.0,,,,,,,45.0,20.0,6.8,4.0,0.00378374,3,,1.0,,,,,,,,,1.0,1.0,,2.0,,0.1635,,,,1.0,,3.0,0.2594,,,,,,,
12504618,away,Lazio,Fisayo Dele-Bashiru,dele-bashiru-oluwafisayo,F. Dele-Bashiru,M,7,186,3803,M,910121,EUR,981417600,M,7,7,False,18.0,17.0,,,0.0,5.0,5.0,12.0,13.0,1.0,4.0,,,,,,,,45.0,25.0,6.6,3.0,0.00764675,1,,,2.0,,,,,,,,3.0,3.0,,1.0,,0.0859,,,,,,,,1.0,2.0,,,,,
12504618,away,Lazio,Mattia Zaccagni,mattia-zaccagni,M. Zaccagni,M,10,176,4751,M,293581,EUR,803260800,M,10,10,False,40.0,36.0,3.0,3.0,0.0,6.0,6.0,30.0,36.0,,7.0,1.0,,5.0,,,,,89.0,58.0,7.1,11.0,0.0225375,0,,2.0,4.0,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,1.0,,,3.0,True,,,,
12504618,away,Lazio,Valentín Castellanos,valentin-castellanos,V. Castellanos,F,11,179,10645,M,877013,EUR,907372800,F,11,11,False,16.0,13.0,,,0.0,3.0,4.0,10.0,14.0,1.0,6.0,1.0,4.0,3.0,,,,,90.0,30.0,7.1,6.0,0.0485389,3,,2.0,6.0,,,1.0,1.0,5.0,tatycastellanos11,3.0,1.0,1.0,,1.0,,0.1419,,,,2.0,,1.0,0.1862,,,,,,,
12504618,away,Lazio,Boulaye Dia,dia-boulaye,B. Dia,F,19,180,11046,M,960080,EUR,848102400,F,19,19,True,16.0,16.0,2.0,2.0,0.0,2.0,2.0,14.0,15.0,,1.0,,,,,,,,45.0,19.0,6.9,2.0,0.0999076,0,,1.0,4.0,,,,,1.0,boulaye_dia,2.0,2.0,1.0,,,,,,,,,,,,1.0,,,,1.0,,
12504618,away,Lazio,Loum Tchaouna,loum-tchaouna,L. Tchaouna,F,17,180,1357,M,1004505,EUR,1062979200,F,20,20,True,17.0,14.0,1.0,1.0,0.0,4.0,4.0,12.0,19.0,,,1.0,2.0,,,,,,45.0,32.0,6.5,11.0,0.234076,2,,6.0,4.0,,,,,2.0,,,1.0,,1.0,1.0,,0.1286,,,2.0,,,2.0,,2.0,1.0,,1.0,,,1.0
12504618,away,Lazio,Manuel Lazzari,manuel-lazzari,M. Lazzari,D,29,173,753,M,273405,EUR,754531200,M,29,29,True,5.0,5.0,,,0.0,1.0,1.0,4.0,8.0,,1.0,,,1.0,,,,,11.0,13.0,6.7,5.0,0.0021187,0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504618,away,Lazio,Luca Pellegrini,luca-pellegrini,L. Pellegrini,D,3,178,1350,M,826186,EUR,920764800,D,3,3,True,6.0,5.0,,,0.0,3.0,3.0,2.0,4.0,,,,,,,,,,9.0,8.0,6.6,2.0,0.0007231,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504618,away,Lazio,Tijjani Noslin,tijjani-noslin,T. Noslin,F,14,177,1223,M,1069244,EUR,931305600,F,14,14,True,1.0,,,,0.0,,,,2.0,1.0,1.0,,,,,,,,9.0,2.0,6.6,2.0,,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504618,away,Lazio,Christos Mandas,christos-mandas,C. Mandas,G,35,189,1760,M,913762,EUR,1000684800,G,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504618,away,Lazio,Alessio Furlanetto,alessio-furlanetto,A. Furlanetto,G,55,191,176,M,984095,EUR,1013040000,G,55,55,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504618,away,Lazio,Elseid Hysaj,elseid-hysaj,E. Hysaj,D,23,182,1316,M,136322,EUR,760147200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504618,away,Lazio,Samuel Gigot,samuel-gigot,S. Gigot,D,2,187,808,M,339231,EUR,750384000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504618,away,Lazio,Gaetano Castrovilli,gaetano-castrovilli,G. Castrovilli,M,8,185,640,M,587628,EUR,856137600,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504618,away,Lazio,Toma Bašić,toma-basic,T. Bašić,M,26,189,1423,M,798002,EUR,848880000,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504618,away,Lazio,Pedro,pedro,Pedro,F,9,167,5026,M,35428,EUR,554428800,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Pedro,,,,,,,,,,,,,,,,,,,,,
