match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,captain,stat_totalCross,stat_blockedScoringAttempt,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_shotOffTarget,stat_errorLeadToAGoal,stat_accurateCross,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_bigChanceCreated,stat_hitWoodwork,stat_goals,stat_goalAssist,player_sofascoreId,stat_totalOffside,stat_clearanceOffLine
10437940,away,Benfica,Chiquinho,chiquinho,Chiquinho,M,22,174,1902,M,584124,EUR,806112000,M,22,22,False,20.0,16.0,1.0,,9.0,9.0,7.0,11.0,,5.0,,,,66.0,36.0,7.0,12.0,1,,,1.0,4.0,6.0,,1.0,1.0,4.0,4.0,1.0,,1.0,,,,2.0,,,1.0,1.0,,,,,,,,,,,,
10437940,away,Benfica,Petar Musa,petar-musa,P. Musa,F,9,190,2986,M,827668,EUR,888969600,F,33,33,False,10.0,7.0,,,2.0,2.0,5.0,9.0,1.0,,,,,66.0,18.0,7.9,6.0,3,,,,1.0,3.0,1.0,,,2.0,,1.0,1.0,3.0,,1.0,,,,,,2.0,,,,1.0,1.0,,1.0,1.0,,,1.0,1.0
10437940,away,Benfica,Rafa Silva,rafa-silva,R. Silva,M,27,170,16782,M,252577,EUR,737596800,F,27,27,False,19.0,18.0,,,3.0,4.0,15.0,16.0,,3.0,,,,66.0,37.0,7.0,9.0,4,,,1.0,4.0,1.0,,1.0,1.0,4.0,,,3.0,,,1.0,2.0,2.0,1.0,,,2.0,,,,,,1.0,,,,Rafa_Silva,1.0,
10437940,away,Benfica,Diogo Gonçalves,diogo-goncalves,D. Gonçalves,M,17,178,728,M,357746,EUR,855187200,M,17,17,True,17.0,15.0,,,5.0,5.0,10.0,14.0,,4.0,,,,24.0,23.0,6.6,5.0,1,,,,2.0,1.0,,,,,1.0,1.0,1.0,,,2.0,1.0,,1.0,,,,,,,,,1.0,,,,,,
10437940,away,Benfica,Henrique Araújo,henrique-araujo,H. Araújo,F,39,183,1642,M,998870,EUR,1011398400,F,39,39,True,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,24.0,4.0,6.3,1.0,1,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,1.0,
10437940,away,Benfica,David Neres,david-neres,D. Neres,F,7,175,15134,M,850993,EUR,857347200,F,7,7,True,16.0,12.0,,,2.0,2.0,11.0,15.0,,2.0,,,,24.0,21.0,7.1,7.0,0,,,,2.0,,,,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,1.0,,,,1.0,,,1.0,davidneres,,
10437940,away,Benfica,Mihailo Ristić,mihailo-ristic,M. Ristić,D,21,180,595,M,363774,EUR,815097600,D,23,23,True,8.0,8.0,,,3.0,3.0,5.0,5.0,,,,,,9.0,11.0,7.3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,
10437940,away,Benfica,Gilberto,gilberto,Gilberto,D,2,181,1500,M,261687,EUR,731462400,D,2,2,True,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,3.0,,1.0,0,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,
10437940,away,Benfica,Helton Leite,helton-leite,H. Leite,G,23,196,371,M,329081,EUR,657504000,G,77,77,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437940,away,Benfica,João Victor,joao-victor,J. Victor,D,38,187,1786,M,982998,EUR,900633600,D,38,38,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437940,away,Benfica,John Brooks,john-brooks,J. Brooks,D,25,193,352,M,132149,EUR,728179200,D,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437940,away,Benfica,Lucas Veríssimo,lucas-verissimo,L. Veríssimo,D,28,188,1027,M,826343,EUR,804643200,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
