match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_shotOffTarget,stat_unsuccessfulTouch,captain,stat_accurateCross,stat_keyPass,stat_totalContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_wonContest,player_sofascoreId,stat_totalOffside,stat_punches,stat_goals,stat_goalAssist,stat_bigChanceCreated
10388498,home,Hertha BSC,Derry Scherhant,derry-scherhant,D. Scherhant,F,7,184,373,M,1131002,EUR,1036886400,F,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10388498,away,1. FC Union Berlin,Frederik Rønnow,frederik-ronnow,F. Rønnow,G,1,188,637,M,137692,EUR,712886400,G,1,1,False,33.0,16.0,25.0,8.0,9.0,10.0,7.0,23.0,,,,,1.0,8.0,,1.0,2.0,3.0,,,90.0,40.0,7.7,17.0,0.0,0.0,0.00349622,0,0.2981,,,,,,,,,,,,,,,,,,,,,,1.0,,,
10388498,away,1. FC Union Berlin,Danilho Doekhi,danilho-doekhi,D. Doekhi,D,5,187,772,M,830803,EUR,899164800,D,5,5,False,41.0,31.0,4.0,1.0,20.0,26.0,11.0,15.0,1.0,1.0,8.0,,7.0,1.0,,,,,,,90.0,54.0,8.0,11.0,0.1278,0.3508,0.00781785,2,,,,,6.0,,,,2.0,2.0,,,1.0,,,,,2.0,,,,,,1.0,,
10388498,away,1. FC Union Berlin,Robin Knoche,robin-knoche,R. Knoche,D,31,190,148,M,130433,EUR,706492800,D,31,31,False,57.0,38.0,14.0,3.0,30.0,33.0,8.0,24.0,1.0,3.0,6.0,1.0,6.0,9.0,2.0,,,,,,90.0,75.0,6.9,24.0,0.0,0.0,0.00322612,0,,,,,1.0,,,1.0,2.0,1.0,1.0,,3.0,,,,1.0,,,1.0,,,,,,
10388498,away,1. FC Union Berlin,Diogo Leite,leite-diogo,D. Leite,D,4,188,993,M,855663,EUR,917049600,D,4,4,False,49.0,37.0,10.0,5.0,22.0,26.0,15.0,23.0,3.0,5.0,5.0,,1.0,4.0,1.0,,,,,,90.0,57.0,7.1,13.0,0.0,0.0,0.0181693,0,,,,,2.0,1.0,1.0,2.0,2.0,,1.0,,1.0,,,,,,,,,,,,,
10388498,away,1. FC Union Berlin,Christopher Trimmel,christopher-trimmel,C. Trimmel,M,28,189,354,M,48557,EUR,541123200,M,28,28,False,31.0,19.0,5.0,1.0,8.0,10.0,13.0,29.0,1.0,4.0,5.0,1.0,4.0,4.0,,,,,,,90.0,67.0,7.4,23.0,0.0,0.0,0.13144,0,,,,8.0,1.0,1.0,,3.0,3.0,3.0,1.0,,1.0,True,2.0,2.0,1.0,,,1.0,,,,,1.0,
10388498,away,1. FC Union Berlin,András Schäfer,andras-schafer,A. Schäfer,M,13,179,2407,M,877302,EUR,923961600,M,13,13,False,8.0,4.0,1.0,,2.0,4.0,2.0,5.0,2.0,3.0,2.0,,,3.0,1.0,,,,,,45.0,17.0,6.6,7.0,0.0,0.0,0.00125169,0,,,,1.0,,1.0,1.0,,1.0,,,,2.0,,,,,,,,,,,,,
10388498,away,1. FC Union Berlin,Rani Khedira,rani-khedira,R. Khedira,M,8,188,962,M,149479,EUR,759628800,M,8,8,False,41.0,35.0,2.0,,21.0,24.0,14.0,18.0,1.0,7.0,6.0,4.0,1.0,7.0,2.0,,,,,,90.0,56.0,6.5,12.0,0.0,0.0,0.00792924,0,,,,1.0,2.0,,,,2.0,1.0,2.0,,1.0,,,,,,,,,,,,,
10388498,away,1. FC Union Berlin,Janik Haberer,janik-haberer,J. Haberer,M,19,187,178,M,168985,EUR,765244800,M,19,19,False,25.0,16.0,5.0,2.0,6.0,9.0,10.0,16.0,,6.0,2.0,,2.0,6.0,,,,,,,89.0,37.0,6.2,12.0,0.0576,0.0,0.00725381,1,,,,,1.0,3.0,,1.0,1.0,,1.0,,1.0,,,,2.0,,1.0,,,,,,,
10388498,away,1. FC Union Berlin,Jérôme Roussillon,jerome-roussillon,J. Roussillon,D,21,175,187,M,146500,EUR,726278400,M,26,26,False,20.0,14.0,,,8.0,9.0,6.0,13.0,2.0,6.0,2.0,1.0,3.0,4.0,1.0,,,,,,70.0,44.0,6.3,13.0,0.0,0.0,0.0139037,0,,,,2.0,1.0,,,,,,1.0,,1.0,,,,2.0,,,,,,,,,
10388498,away,1. FC Union Berlin,Sheraldo Becker,sheraldo-becker,S. Becker,F,23,180,1505,M,352544,EUR,792288000,F,27,27,False,13.0,8.0,1.0,,1.0,2.0,7.0,12.0,1.0,5.0,3.0,1.0,,6.0,,,,,,,84.0,25.0,7.0,10.0,0.0226,0.0,0.158267,1,,,,1.0,,,,1.0,2.0,1.0,1.0,,1.0,,,1.0,3.0,,1.0,1.0,,1.0,,,1.0,1.0
10388498,away,1. FC Union Berlin,Kevin Behrens,kevin-behrens,K. Behrens,F,91,184,493,M,164171,EUR,665539200,F,17,17,False,16.0,8.0,,,5.0,5.0,3.0,11.0,9.0,13.0,7.0,3.0,1.0,4.0,2.0,,,,,,70.0,28.0,6.6,14.0,0.0,0.0,0.0324128,0,,,,,5.0,,,1.0,,,2.0,,3.0,,,1.0,,,,,,1.0,,,,
10388498,away,1. FC Union Berlin,Paul Seguin,paul-seguin,P. Seguin,M,30,186,138,M,253687,EUR,796435200,M,14,14,True,19.0,10.0,3.0,1.0,3.0,4.0,8.0,17.0,2.0,5.0,2.0,,,9.0,,,,,,,45.0,27.0,7.4,10.0,0.5885,0.5839,0.0672952,1,,,,2.0,,,,,2.0,1.0,3.0,,,,1.0,1.0,,1.0,,,,,,1.0,,
10388498,away,1. FC Union Berlin,Niko Giesselmann,niko-giesselmann,N. Giesselmann,D,,179,73,M,123915,EUR,685843200,D,23,23,True,6.0,4.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,20.0,14.0,6.7,3.0,0.1016,0.0,0.00031899,1,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
10388498,away,1. FC Union Berlin,Jordan Siebatcheu,jordan-siebatcheu,J. Siebatcheu,F,29,190,661,M,788786,EUR,830476800,F,45,45,True,2.0,1.0,1.0,,,,1.0,2.0,2.0,3.0,4.0,1.0,,,2.0,,,,,,20.0,16.0,6.7,6.0,0.1182,0.0,0.00222533,1,,,,,1.0,,,1.0,1.0,1.0,,1.0,3.0,,,1.0,,,,,,,,,,
10388498,away,1. FC Union Berlin,Sven Michel,sven-michel,S. Michel,F,11,178,166,M,246431,EUR,648000000,F,11,11,True,4.0,1.0,,,,,1.0,4.0,1.0,2.0,4.0,1.0,,,,,,,,,11.0,9.0,6.7,4.0,0.0,0.0,0.00028701,0,,,,,1.0,,,,3.0,1.0,,,,,,,,,,,,,,,,
10388498,away,1. FC Union Berlin,Genki Haraguchi,genki-haraguchi,G. Haraguchi,M,78,177,395,M,48243,EUR,673747200,M,24,24,True,3.0,3.0,,,,,3.0,3.0,,1.0,,,,,,,,,,,1.0,6.0,,2.0,0.0,0.0,0.00401203,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
10388498,away,1. FC Union Berlin,Lennart Grill,lennart-grill,L. Grill,G,22,191,99,M,836710,EUR,917222400,G,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10388498,away,1. FC Union Berlin,Paul Jaeckel,paul-jaeckel,P. Jaeckel,D,3,189,73,M,856668,EUR,901065600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10388498,away,1. FC Union Berlin,Josip Juranović,josip-juranovic,J. Juranović,D,18,173,3077,M,791642,EUR,808531200,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10388498,away,1. FC Union Berlin,Jamie Leweling,leweling-jamie,J. Leweling,M,18,184,1954,M,990201,EUR,983145600,F,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
