match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_totalCross,stat_totalContest,stat_wasFouled,captain,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_unsuccessfulTouch,stat_totalOffside,stat_wonContest,stat_errorLeadToAShot,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_keyPass,stat_accurateCross,stat_onTargetScoringAttempt,player_sofascoreId,stat_goals,stat_hitWoodwork
13543040,away,Bologna,Thijs Dallinga,thijs-dallinga,T. Dallinga,F,24,190,2369,M,905381,EUR,965260800,F,24,24,False,36.0,24.0,,,0.0,6.0,8.0,18.0,28.0,3.0,,,,,90.0,60.0,9.0,20.0,6,7.0,8.0,1.0,,,,,2.0,,,2.0,5.0,,,,3.0,,2.0,1.0,2.0,6.0,,,,1.0,,2.0,,4.0,,2.0,
13543040,away,Bologna,Emil Holm,emil-holm,E. Holm,D,2,191,1731,M,965264,EUR,958176000,D,2,2,True,13.0,11.0,1.0,,0.0,4.0,4.0,7.0,9.0,2.0,,,,,24.0,22.0,6.9,3.0,1,1.0,2.0,,,,,,,,,,,1.0,,2.0,1.0,,,,1.0,,,1.0,,,,,,,,,
13543040,away,Bologna,Giovanni Fabbian,giovanni-fabbian,G. Fabbian,M,80,186,1393,M,1067204,EUR,1042502400,M,80,80,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,3.0,,,,,15.0,8.0,6.7,1.0,0,2.0,2.0,,,,,,,,,2.0,,,,,2.0,,,,,1.0,,,,,,1.0,,,,,
13543040,away,Bologna,Nicolò Cambiaghi,cambiaghi-nicolo,N. Cambiaghi,F,28,173,1137,M,971005,EUR,977961600,F,28,28,True,9.0,9.0,,,0.0,4.0,4.0,5.0,5.0,2.0,,,,,15.0,14.0,6.7,2.0,1,2.0,1.0,,,,1.0,,1.0,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,1.0
13543040,away,Bologna,Benjamín Domínguez,benjamin-dominguez,B. Domínguez,M,30,172,3287,M,1162611,EUR,1063929600,F,30,30,True,8.0,7.0,,,0.0,,,7.0,8.0,2.0,,,,,8.0,11.0,6.9,2.0,0,1.0,2.0,,,,,,,Benjamín Domínguez,,,,,,2.0,1.0,,,,,,,1.0,,,,1.0,,,,,
13543040,away,Bologna,Michel Aebischer,michel-aebischer,M. Aebischer,M,20,182,1215,M,850891,EUR,852508800,M,20,20,True,8.0,8.0,,,0.0,6.0,6.0,2.0,2.0,,,,,,8.0,9.0,6.5,,0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
13543040,away,Bologna,Nicola Bagnolini,nicola-bagnolini,N. Bagnolini,G,1,194,128,M,1085555,EUR,1079222400,G,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13543040,away,Bologna,Federico Ravaglia,federico-ravaglia,F. Ravaglia,G,13,196,578,M,850952,EUR,942278400,G,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13543040,away,Bologna,Nicolò Casale,nicolo-casale,N. Casale,D,16,191,431,M,862697,EUR,887414400,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13543040,away,Bologna,Charalampos Lykogiannis,charalampos-lykogiannis,C. Lykogiannīs,D,22,188,699,M,98212,EUR,751248000,D,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13543040,away,Bologna,Lorenzo De Silvestri,lorenzo-de-silvestri,L. De Silvestri,D,29,185,373,M,14718,EUR,580348800,D,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13543040,away,Bologna,Martin Erlić,martin-erlic,M. Erlić,D,6,192,1965,M,789234,EUR,885600000,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13543040,away,Bologna,Nikola Moro,nikola-moro,N. Moro,M,6,182,2512,M,814882,EUR,889660800,M,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13543040,away,Bologna,Oussama El Azzouzi,oussama-el-azzouzi,O. E. Azzouzi,M,17,189,7721,M,1127191,EUR,991094400,M,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Oussama El Azzouzi,,,,,,,,,,,,,,,,,,,,,o.elazzouzi,,
13543040,away,Bologna,Tommaso Pobega,tommaso-pobega,T. Pobega,M,4,188,1344,M,928796,EUR,931996800,M,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13543040,away,Bologna,Estanis Pedrola,estanis-pedrola,E. Pedrola,F,39,185,756,M,1142256,EUR,1061683200,F,39,39,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
