match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_dispossessed,stat_wonTackle,captain,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,player_sofascoreId,stat_goals,stat_penaltyWon,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork,stat_penaltyConceded
10389892,away,Nantes,Fabien Centonze,,,fabien-centonze,F. Centonze,D,18,182,177,M,802034,EUR,821750400,D,28,28,False,24.0,17.0,2.0,,12.0,16.0,5.0,9.0,2.0,,,72.0,45.0,6.9,14.0,0.0,0.0,0.0043956,,0,,1.0,,,2.0,2.0,6.0,,,,,,,1.0,,,2.0,4.0,,1.0,3.0,,1.0,,1.0,,,,,,,,,,,,
10389892,away,Nantes,Jean-Charles Castelletto,,,jean-charles-castelletto,J.-C. Castelletto,D,21,186,1499,M,191204,EUR,791078400,D,21,21,False,35.0,24.0,6.0,2.0,16.0,20.0,8.0,15.0,5.0,,,90.0,53.0,7.1,12.0,0.0,0.0,0.00496895,,0,,,,1.0,2.0,4.0,5.0,2.0,,,,,,7.0,,2.0,2.0,2.0,,,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,
10389892,away,Nantes,Nicolas Pallois,,,nicolas-pallois,N. Pallois,D,5,190,248,M,106496,EUR,559008000,D,4,4,False,32.0,28.0,5.0,5.0,20.0,21.0,8.0,11.0,3.0,,,54.0,41.0,6.1,4.0,0.0395,0.1516,0.00233046,,1,,,,,,2.0,1.0,1.0,,,,1.0,,4.0,,,2.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,
10389892,away,Nantes,Quentin Merlin,Quentin Merlin,,quentin-merlin,Q. Merlin,M,26,173,1164,M,1102502,EUR,1021507200,D,29,29,False,40.0,32.0,10.0,6.0,21.0,23.0,13.0,24.0,8.0,,,84.0,67.0,7.0,17.0,0.0437,0.0919,0.0649467,2.0,2,,7.0,2.0,1.0,,5.0,3.0,1.0,,,,1.0,1.0,1.0,,,3.0,2.0,,,1.0,,3.0,1.0,2.0,1.0,,,,,,,,,,,
10389892,away,Nantes,Andrei Girotto,,,andrei-girotto,A. Girotto,D,3,186,273,M,794836,EUR,698284800,M,3,3,False,45.0,35.0,5.0,1.0,23.0,27.0,12.0,18.0,10.0,,,90.0,72.0,7.7,12.0,0.0425,0.0,0.0249263,,1,,,,,1.0,7.0,11.0,2.0,,,,,1.0,3.0,,1.0,5.0,10.0,,,4.0,,1.0,,1.0,4.0,,,,,,,,,,,
10389892,away,Nantes,Ludovic Blas,,,ludovic-blas,L. Blas,F,10,180,1176,M,806076,EUR,883526400,M,10,10,False,21.0,16.0,2.0,1.0,10.0,11.0,6.0,10.0,6.0,,,72.0,33.0,7.0,9.0,0.0767,0.426,0.0399985,,2,,,,2.0,,5.0,4.0,,,,,2.0,,,,,1.0,,2.0,2.0,,,2.0,2.0,2.0,1.0,,,,,,,,,,1.0,
10389892,away,Nantes,Moussa Sissoko,,,moussa-sissoko,M. Sissoko,M,17,187,1081,M,27014,EUR,619228800,M,17,17,False,31.0,22.0,2.0,2.0,10.0,11.0,12.0,21.0,7.0,,,84.0,45.0,7.1,14.0,0.1668,0.0,0.06227,1.0,3,,1.0,,1.0,5.0,4.0,9.0,,,,1.0,1.0,1.0,1.0,,,1.0,2.0,2.0,,2.0,,1.0,,3.0,2.0,,,,,,,,,,,
10389892,away,Nantes,Pedro Chirivella,,,pedro-chirivella,P. Chirivella,M,4,178,556,M,799216,EUR,864345600,M,5,5,False,50.0,40.0,4.0,2.0,23.0,23.0,17.0,28.0,4.0,,,90.0,56.0,6.5,12.0,0.0416,0.0,0.0175619,1.0,1,,1.0,,,,2.0,,1.0,,,,,1.0,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,
10389892,away,Nantes,Moses Simon,,,moses-simon,M. Simon,F,27,168,4098,M,330051,EUR,805507200,M,27,27,False,22.0,12.0,2.0,1.0,5.0,7.0,7.0,17.0,5.0,,,90.0,40.0,6.7,16.0,0.1063,0.0,0.0400639,3.0,2,,2.0,,4.0,1.0,6.0,3.0,,,,,,2.0,,,1.0,1.0,1.0,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,
10389892,away,Nantes,Mostafa Mohamed,,,mostafa-mohamed,M. Mohamed,F,31,185,32494,M,873551,EUR,880675200,F,31,31,False,10.0,5.0,1.0,,1.0,5.0,4.0,6.0,5.0,,,57.0,22.0,6.4,10.0,0.0918,0.0,0.00375118,,2,,1.0,,3.0,,8.0,1.0,,,,1.0,,1.0,1.0,,1.0,,,,2.0,,,3.0,1.0,,1.0,,mostafamohamed11,,,,,,,,,
10389892,away,Nantes,Ignatius Ganago,,,ignatius-ganago,I. Ganago,F,37,176,477,M,890329,EUR,919123200,F,14,14,True,9.0,5.0,,,3.0,3.0,2.0,7.0,1.0,,,33.0,16.0,6.2,10.0,0.0,0.0,0.00101238,,0,,1.0,,5.0,2.0,11.0,2.0,1.0,,,,,,,,,,,,3.0,,,1.0,,1.0,1.0,,,,,,,,,,,
10389892,away,Nantes,Dennis Appiah,,,dennis-appiah,D. Appiah,D,8,179,168,M,123164,EUR,708048000,D,12,12,True,7.0,4.0,,,2.0,3.0,2.0,4.0,3.0,,,18.0,20.0,5.0,8.0,0.0,0.0,0.00072528,,0,,,,,,4.0,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,1.0
10389892,away,Nantes,Samuel Moutoussamy,Samuel,Moutoussamy,moutoussamy-samuel,S. Moutoussamy,M,92,178,6604,M,892624,EUR,839808000,M,8,8,True,3.0,2.0,,,,,2.0,3.0,,,,18.0,8.0,6.5,2.0,0.0823,0.0,0.00123937,,1,,,,,,2.0,3.0,,,,,,1.0,,,,,2.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,
10389892,away,Nantes,Sébastien Corchia,,,sebastien-corchia,S. Corchia,D,14,176,100,M,47549,EUR,657417600,D,24,24,True,3.0,2.0,,,1.0,1.0,1.0,3.0,1.0,,,12.0,6.0,6.6,3.0,0.0,0.0,0.0012979,,0,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10389892,away,Nantes,Evann Guessand,,,evann-guessand,E. Guessand,F,29,185,5228,M,930245,EUR,993945600,F,7,7,True,1.0,1.0,,,,,1.0,1.0,,,,12.0,3.0,6.6,1.0,0.0,0.0,0.0239885,1.0,0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10389892,away,Nantes,Rémy Descamps,,,remy-descamps,R. Descamps,G,40,194,488,M,788180,EUR,835660800,G,16,16,True,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389892,away,Nantes,Marcus Coco,,,marcus-coco,M. Coco,D,97,180,173,M,785418,EUR,835574400,F,11,11,True,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
