match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_ownGoals,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_keyPass,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_penaltyWon,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_penaltyMiss,stat_goodHighClaim,stat_penaltySave,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_goalAssist,stat_bigChanceCreated
10385548,away,Newcastle United,Nick Pope,nick-pope,N. Pope,G,1,198,4628,M,npope29,162653,EUR,703641600,G,22,22,False,21.0,9.0,17.0,5.0,5.0,7.0,4.0,14.0,,10.0,,,4.0,5.0,90.0,38.0,7.9,13.0,0.00063804,0,1.3769,1.0,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,3.0,1.0,2.0,1.0,1.0,1.0,,,
10385548,away,Newcastle United,Kieran Trippier,kieran-trippier,K. Trippier,D,2,174,8369,M,ktrippier2,69256,EUR,653702400,D,2,2,False,66.0,53.0,11.0,5.0,21.0,24.0,35.0,52.0,2.0,8.0,,,,,90.0,94.0,7.0,22.0,0.306841,0,,6.0,,,1.0,1.0,1.0,1.0,True,3.0,1.0,,,,,2.0,2.0,,,4.0,,,10.0,3.0,,,,,,,,,,,,,,,,
10385548,away,Newcastle United,Fabian Schär,fabian-schar,F. Schär,D,5,186,3172,M,,101882,EUR,693187200,D,5,5,False,41.0,37.0,9.0,7.0,24.0,26.0,13.0,15.0,5.0,3.0,,,,,90.0,52.0,6.9,4.0,0.00343259,1,,7.0,,,,,,,,6.0,5.0,1.0,,0.0618,,1.0,6.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,
10385548,away,Newcastle United,Sven Botman,sven-botman,S. Botman,D,4,193,3377,M,,910046,EUR,947635200,D,4,4,False,35.0,28.0,5.0,1.0,20.0,23.0,8.0,12.0,5.0,7.0,,,,,90.0,54.0,6.7,7.0,0.00220461,2,,4.0,,,2.0,2.0,,1.0,,3.0,3.0,1.0,1.0,0.1905,0.1629,,8.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,
10385548,away,Newcastle United,Dan Burn,dan-burn,D. Burn,D,33,201,4473,M,,99090,EUR,705369600,D,33,33,False,37.0,33.0,3.0,2.0,14.0,17.0,19.0,21.0,4.0,2.0,,,,,90.0,47.0,6.9,5.0,0.00699233,0,,2.0,,,2.0,1.0,,,,2.0,2.0,,,,,,3.0,,2.0,,,,1.0,,,,,,,1.0,,,,,,,,,,
10385548,away,Newcastle United,Sean Longstaff,sean-longstaff,S. Longstaff,M,8,187,1652,M,,866191,EUR,878169600,M,36,36,False,22.0,19.0,,,7.0,8.0,12.0,14.0,3.0,,,2.0,,,45.0,29.0,6.2,6.0,0.0254744,2,,4.0,2.0,,,,,1.0,,,1.0,,,0.1912,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,
10385548,away,Newcastle United,Bruno Guimarães,bruno-guimaraes,B. Guimarães,M,39,182,31550,M,BrunoGuimarães,866469,EUR,879638400,M,39,39,False,56.0,48.0,8.0,6.0,17.0,18.0,31.0,38.0,8.0,8.0,,5.0,,,90.0,73.0,7.2,12.0,0.231446,1,,5.0,2.0,1.0,2.0,,1.0,1.0,,2.0,,1.0,,0.0274,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,
10385548,away,Newcastle United,Joe Willock,joe-willock,J. Willock,M,28,186,2651,M,,888550,EUR,935107200,M,28,28,False,30.0,27.0,1.0,1.0,7.0,7.0,20.0,23.0,4.0,4.0,,1.0,,,88.0,36.0,6.8,4.0,0.0671705,0,,1.0,,,2.0,,1.0,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
10385548,away,Newcastle United,Jacob Murphy,jacob-murphy,J. Murphy,F,23,176,3564,M,,372336,EUR,793584000,F,23,23,False,21.0,19.0,1.0,1.0,5.0,5.0,14.0,17.0,,4.0,,,,,45.0,25.0,6.5,5.0,0.00868508,0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10385548,away,Newcastle United,Alexander Isak,alexander-isak,A. Isak,F,9,193,100485,M,AlexIsak,823941,EUR,937872000,F,14,14,False,18.0,14.0,,,2.0,2.0,12.0,16.0,4.0,2.0,,,,,87.0,32.0,6.6,12.0,0.0286527,2,,9.0,1.0,1.0,1.0,,5.0,3.0,,1.0,2.0,,2.0,0.3581,0.4952,2.0,1.0,,,,,,,,3.0,,,1.0,1.0,,,,,,,,,1.0,,
10385548,away,Newcastle United,Joelinton,joelinton,Joelinton,M,7,186,10098,M,joelinton34,560128,EUR,839980800,F,7,7,False,42.0,36.0,2.0,2.0,14.0,14.0,22.0,29.0,11.0,8.0,,1.0,,,90.0,58.0,7.6,8.0,0.0192518,0,,8.0,4.0,3.0,4.0,3.0,,4.0,,2.0,3.0,,,,,1.0,4.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,
10385548,away,Newcastle United,Callum Wilson,callum-wilson,C. Wilson,F,9,180,3241,M,,113956,EUR,699148800,F,9,9,True,10.0,5.0,1.0,,1.0,2.0,4.0,8.0,2.0,4.0,,1.0,,,45.0,22.0,6.9,11.0,0.231334,1,,8.0,5.0,1.0,,,2.0,2.0,,3.0,,1.0,,0.3233,,,,,,3.0,,,,,,,,,,,,,,,,,,,1.0,1.0
10385548,away,Newcastle United,Anthony Gordon,gordon-anthony,A. Gordon,F,10,183,15696,M,AGordon,914902,EUR,982972800,F,8,8,True,12.0,12.0,,,3.0,3.0,9.0,10.0,3.0,2.0,,,,,44.0,18.0,6.5,2.0,0.0270024,0,,5.0,1.0,,3.0,3.0,,2.0,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
10385548,away,Newcastle United,Jamaal Lascelles,jamaal-lascelles,J. Lascelles,D,24,188,1036,M,,153444,EUR,752976000,D,6,6,True,,,,,,,,,,,,,,,8.0,,6.5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385548,away,Newcastle United,Elliot Anderson,elliot-anderson,E. Anderson,M,8,179,7705,M,,994546,EUR,1036540800,M,32,32,True,2.0,1.0,,,1.0,1.0,,1.0,4.0,,,,,,8.0,8.0,7.2,2.0,4.012e-05,1,,,,,2.0,,1.0,,,,2.0,,1.0,0.1598,0.3358,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10385548,away,Newcastle United,Matt Ritchie,matt-ritchie,M. Ritchie,M,30,173,303,M,,42699,EUR,621388800,M,11,11,True,,,,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385548,away,Newcastle United,Martin Dúbravka,martin-dubravka,M. Dúbravka,G,1,190,3081,M,,42209,EUR,600825600,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385548,away,Newcastle United,Javier Manquillo,javier-manquillo,J. Manquillo,D,2,180,210,M,,210082,EUR,768096000,D,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385548,away,Newcastle United,Matt Targett,matt-targett,M. Targett,D,3,183,816,M,,368134,EUR,811382400,D,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385548,away,Newcastle United,Paul Dummett,paul-dummett,P. Dummett,D,,183,154,M,,185995,EUR,685843200,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
