match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,stat_aerialWon,stat_totalContest,stat_totalOffside,captain,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,player_sofascoreId,stat_wonContest,stat_hitWoodwork,stat_goals,stat_bigChanceMissed
14429533,home,Al-Taawoun,Ahmed Bahusayn,ahmed-bahusayn,A. Bahusayn,M,29,170.0,41,M,1113791,EUR,981676800,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Ahmed Bahusayn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429533,home,Al-Taawoun,Turki Sheafan,sheafan-turki,T. Sheafan,M,,178.0,11,M,1923541,EUR,1112745600,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429533,away,Al-Nassr,Nawaf Al-Aqidi,nawaf-al-aqidi,N. Al-Aqidi,G,1,188.0,1512,M,1014518,EUR,957916800,G,1,1,False,23.0,19.0,9.0,5.0,1.0,17.0,18.0,2.0,5.0,,6.0,1.0,,1.0,,90.0,28.0,7.2,4.0,0.0417272,-0.0008,0,0.0284,0.26,0.01,0.16,-0.01,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,
14429533,away,Al-Nassr,Nawaf Boushal,nawaf-boushal,N. Boushal,D,12,178.0,1391,M,986400,EUR,937440000,D,12,12,False,52.0,42.0,1.0,,0.0,17.0,21.0,25.0,31.0,3.0,4.0,,,,,90.0,79.0,7.1,17.0,0.0227138,,0,,-0.17,0.26,0.2,,,,3.0,7.0,,1.0,1.0,,1.0,,,7.0,6.0,3.0,,2.0,,,,,1.0,,,,,,,,,,,,,
14429533,away,Al-Nassr,Mohamed Simakan,mohamed-simakan,M. Simakan,D,3,187.0,5883,M,945063,EUR,957312000,D,3,3,False,44.0,41.0,3.0,2.0,0.0,27.0,28.0,14.0,16.0,2.0,8.0,,,,,90.0,49.0,7.3,3.0,0.00636504,,0,,0.1,0.11,0.22,,,,1.0,5.0,,,,3.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,
14429533,away,Al-Nassr,Iñigo Martínez,inigo-martinez,I. Martínez,D,26,181.0,62014,M,173883,EUR,674438400,D,26,26,False,66.0,64.0,7.0,6.0,0.0,32.0,32.0,32.0,34.0,3.0,4.0,,,,,90.0,74.0,7.9,2.0,0.0288434,,0,,0.39,0.21,0.44,,,,1.0,2.0,,,1.0,1.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,IñigoMartínez,,,,
14429533,away,Al-Nassr,Ayman Yahya,ayman-ahmed,A. Yahya,M,23,168.0,1412,M,1130539,EUR,989798400,D,23,23,False,35.0,30.0,1.0,1.0,0.0,13.0,13.0,17.0,22.0,,2.0,,,,,75.0,50.0,7.1,8.0,0.0188558,,1,,-0.01,0.11,0.14,,,,1.0,6.0,,,2.0,2.0,,,,2.0,1.0,1.0,,1.0,,2.0,1.0,,2.0,,,0.0154,-0.09,1.0,,,,,2.0,,,
14429533,away,Al-Nassr,Marcelo Brozović,marcelo-brozovic,M. Brozović,M,11,181.0,13081,M,108800,EUR,721872000,M,11,11,False,62.0,57.0,4.0,3.0,0.0,26.0,26.0,31.0,36.0,,,,,,,89.0,76.0,6.9,12.0,0.0799735,,0,,0.25,0.01,0.2,,,,2.0,1.0,,2.0,,,1.0,,,1.0,1.0,1.0,,,,,,,4.0,1.0,,,,,,,1.0,marcelo_brozovic,,,,
14429533,away,Al-Nassr,Ângelo,angelo,Ângelo,M,20,182.0,9961,M,1086455,EUR,1103587200,M,20,20,False,50.0,47.0,1.0,1.0,1.0,16.0,16.0,31.0,34.0,,5.0,,,,,75.0,58.0,7.2,5.0,0.126491,,1,,0.01,0.41,0.15,,Ângelo,,3.0,4.0,,1.0,1.0,1.0,4.0,,,1.0,,,,2.0,,2.0,,,1.0,,,0.034,-0.1,1.0,,,,angelogabriel,2.0,1.0,,
14429533,away,Al-Nassr,Kingsley Coman,kingsley-coman,K. Coman,M,21,178.0,32898,M,280441,EUR,834624000,M,21,21,False,50.0,42.0,1.0,1.0,0.0,8.0,9.0,34.0,41.0,,7.0,,,,,90.0,68.0,7.6,19.0,0.118496,,4,,-0.43,0.56,-0.01,,,,4.0,2.0,,2.0,,,2.0,1.0,,,,2.0,,,,3.0,,,5.0,,,0.2653,0.48,1.0,3.0,0.1614,,KingComan,2.0,,1.0,
14429533,away,Al-Nassr,João Félix,joao-felix,J. Félix,F,79,181.0,126099,M,851671,EUR,942192000,M,79,79,False,30.0,23.0,2.0,,0.0,3.0,4.0,20.0,26.0,,2.0,,,,,89.0,46.0,10.0,14.0,0.380897,,5,,-0.03,0.29,0.14,,,,5.0,4.0,,1.0,,2.0,3.0,3.0,,1.0,,3.0,,1.0,,2.0,,,2.0,,,1.0984,1.0,1.0,4.0,1.7544,,JFélix,1.0,,3.0,
14429533,away,Al-Nassr,Sadio Mané,sadio-mane,S. Mané,M,10,175.0,169227,M,217704,EUR,702864000,M,10,10,False,29.0,24.0,1.0,,1.0,5.0,5.0,19.0,24.0,,6.0,,,,,90.0,44.0,7.2,8.0,0.0473884,,2,,-0.01,0.14,0.15,,,,1.0,8.0,,,,2.0,2.0,,,1.0,1.0,1.0,,,1.0,5.0,,,1.0,,1.0,0.199,-0.49,,1.0,0.2597,,SadioMané,4.0,,,
14429533,away,Al-Nassr,Cristiano Ronaldo,cristiano-ronaldo,C. Ronaldo,F,7,187.0,2307715,M,750,EUR,476409600,F,7,7,False,19.0,16.0,1.0,,0.0,5.0,5.0,11.0,14.0,,,,,,,90.0,33.0,6.9,6.0,0.0708684,,8,,-0.18,0.54,-0.02,,,,1.0,2.0,,1.0,,,3.0,,,,,2.0,,,,2.0,,True,,,3.0,1.361,0.06,3.0,2.0,1.2766,,CR7,2.0,1.0,1.0,1.0
14429533,away,Al-Nassr,Sultan Al-Ghannam,sultan-al-ghannam,S. Al-Ghannam,D,2,173.0,1607,M,830126,EUR,768182400,D,2,2,True,11.0,11.0,,,0.0,8.0,8.0,3.0,3.0,,1.0,,,,,15.0,17.0,6.8,1.0,0.0365557,,0,,0.1,0.11,0.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,
14429533,away,Al-Nassr,Abdullah Al-Khaibari,abdullah-alkhaibari,A. Al-Khaibari,M,17,178.0,1250,M,867179,EUR,840153600,M,17,17,True,18.0,18.0,,,0.0,15.0,15.0,3.0,3.0,,1.0,,,,,15.0,19.0,6.6,,0.0100036,,0,,0.03,0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429533,away,Al-Nassr,Ali Al-Hassan,ali-al-hassan,A. Al-Hassan,M,19,183.0,1000,M,925947,EUR,857433600,M,19,19,True,2.0,2.0,,,0.0,2.0,2.0,,,,,,,,,1.0,2.0,,,9.39e-06,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429533,away,Al-Nassr,Abdulrahman Ghareeb,abdulrahman-ghareeb,A. Ghareeb,F,29,164.0,2201,M,1014447,EUR,859766400,F,29,29,True,3.0,2.0,,,0.0,,,2.0,3.0,,,,,,,1.0,6.0,,2.0,0.0004556,,0,,,,,,,,1.0,2.0,,,,,,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,1.0,,,
14429533,away,Al-Nassr,Raghed Al-Najjar,raghid-najjar,R. Al-Najjar,G,36,188.0,830,M,925920,EUR,843177600,G,36,36,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429533,away,Al-Nassr,Nader Al Sharari,nader-abdullah-al-sharari,N. A. Sharari,D,4,184.0,534,M,923040,EUR,831513600,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429533,away,Al-Nassr,Salem Alnajdi,alnajdi-salem,S. Alnajdi,D,83,178.0,1037,M,1475427,EUR,1043625600,D,83,83,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429533,away,Al-Nassr,Meshari Fahad Al-Nemer,meshari-fahad-al-nemer,M. F. Al-Nemer,F,75,180.0,439,M,1474690,EUR,1060041600,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429533,away,Al-Nassr,Mohammed Khalil Marran,mohammed-khalil-marran,M. K. Marran,F,16,180.0,1521,M,1115775,EUR,982195200,F,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
