match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_bigChanceCreated,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,captain,stat_interceptionWon,stat_duelLost,stat_fouls,stat_aerialLost,stat_challengeLost,stat_totalContest,player_firstName,player_lastName,stat_wonContest,stat_shotOffTarget,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,player_sofascoreId,stat_dispossessed,stat_blockedScoringAttempt,stat_bigChanceMissed
10438056,away,Boavista,Reggie Cannon,reggie-cannon,R. Cannon,D,180,224,M,864226,EUR,897523200,D,2,2,False,40.0,37.0,1.0,,18.0,20.0,19.0,21.0,,3.0,,,,,45.0,48.0,6.4,4.0,0,4,,1.0,,,,1.0,,,,,,,2.0,3.0,2.0,1.0,,,,,,,,,,,,,
10438056,away,Boavista,Vincent Sasso,vincent-sasso,V. Sasso,D,190,44,M,74071,EUR,666662400,D,23,23,False,74.0,68.0,3.0,1.0,41.0,43.0,27.0,31.0,5.0,5.0,1.0,,,,90.0,86.0,7.6,6.0,1,23,,,,4.0,,10.0,,,,,,,,2.0,1.0,1.0,,,,,,,,1.0,1.0,,,,
10438056,away,Boavista,Rodrigo Abascal,rodrigo-abascal,R. Abascal,D,190,156,M,846416,EUR,758505600,D,26,26,False,101.0,87.0,20.0,9.0,36.0,40.0,52.0,63.0,5.0,8.0,,,,,90.0,112.0,7.7,17.0,0,26,1.0,2.0,1.0,2.0,1.0,2.0,,3.0,2.0,,3.0,,,1.0,,,1.0,,,,,,,,,,,,
10438056,away,Boavista,Pedro Malheiro,pedro-malheiro,P. Malheiro,D,179,415,M,1131249,EUR,980035200,M,79,79,False,60.0,56.0,7.0,6.0,26.0,28.0,32.0,35.0,3.0,9.0,,,,,90.0,79.0,7.0,9.0,1,79,,3.0,2.0,1.0,,1.0,,1.0,1.0,,1.0,,1.0,4.0,2.0,,,3.0,,,1.0,,,,,,,1.0,
10438056,away,Boavista,Sebastián Pérez,sebastian-perez,S. Pérez,M,176,396,M,158597,EUR,733363200,M,24,24,False,83.0,75.0,13.0,10.0,21.0,23.0,54.0,60.0,2.0,6.0,1.0,,,,89.0,89.0,6.9,9.0,1,42,,,,1.0,,,,,,1.0,,True,2.0,5.0,1.0,1.0,3.0,,,,,,,1.0,,,,,
10438056,away,Boavista,Gaius Makouta,makouta-gaius,G. Makouta,M,180,299,M,847013,EUR,869788800,M,42,42,False,46.0,34.0,6.0,4.0,10.0,14.0,25.0,34.0,7.0,5.0,1.0,,,,90.0,61.0,6.9,17.0,1,42,,2.0,1.0,4.0,,1.0,,1.0,1.0,3.0,,,2.0,7.0,2.0,2.0,2.0,1.0,,,1.0,,,,,,1.0,1.0,
10438056,away,Boavista,Bruno Onyemaechi,bruno-onyemaechi,B. Onyemaechi,D,182,5807,M,1134441,EUR,923097600,M,70,70,False,55.0,47.0,3.0,1.0,16.0,21.0,33.0,39.0,5.0,3.0,,,,,90.0,79.0,7.2,18.0,0,70,,5.0,2.0,3.0,1.0,1.0,,2.0,2.0,7.0,2.0,,2.0,3.0,,2.0,1.0,,,,,,,,,,,,
10438056,away,Boavista,Bruno Lourenço,bruno-lourenco,B. Lourenço,M,179,99,M,984810,EUR,886377600,F,8,8,False,26.0,20.0,3.0,2.0,3.0,5.0,17.0,22.0,2.0,,,,,,69.0,34.0,6.8,10.0,1,8,,1.0,,1.0,,,,,,3.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,
10438056,away,Boavista,Kenji Gorré,kenji-gorre,K. Gorré,M,177,223,M,796142,EUR,780796800,F,7,7,False,15.0,12.0,1.0,,2.0,3.0,10.0,15.0,2.0,3.0,1.0,,,,45.0,31.0,6.2,14.0,0,11,,3.0,,,,,,,,2.0,1.0,,,5.0,1.0,,,4.0,,,1.0,,,,,,1.0,,
10438056,away,Boavista,Róbert Boženík,robert-bozenik,R. Boženík,F,188,1028,M,912033,EUR,942883200,F,9,9,False,13.0,12.0,1.0,,5.0,5.0,7.0,8.0,1.0,4.0,,,,,80.0,23.0,6.6,5.0,3,11,,,,,,,,,,1.0,,,,10.0,3.0,3.0,1.0,2.0,,,1.0,2.0,1.0,1.0,,,2.0,,1.0
10438056,away,Boavista,Salvador Agra,salvador-agra,S. Agra,M,166,97,M,587416,EUR,689817600,F,21,21,True,24.0,19.0,2.0,1.0,4.0,5.0,16.0,24.0,1.0,2.0,,,,,45.0,34.0,6.7,11.0,0,11,,5.0,1.0,,,,,,,1.0,1.0,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,
10438056,away,Boavista,Martim Tavares,tavares-martim,M. Tavares,F,183,92,M,1136423,EUR,1068422400,F,59,59,True,8.0,7.0,1.0,1.0,1.0,1.0,6.0,8.0,6.0,1.0,6.0,,,,45.0,22.0,7.4,5.0,2,79,,1.0,,,,1.0,,,,1.0,,,,6.0,2.0,3.0,,,,,,1.0,1.0,1.0,1.0,,2.0,,
10438056,away,Boavista,Masaki Watai,masaki-watai,M. Watai,M,168,73,M,926641,EUR,932256000,M,13,13,True,7.0,6.0,,,,,6.0,8.0,,1.0,,,,,21.0,11.0,6.4,2.0,0,11,,1.0,,,,1.0,,,,,,,,2.0,1.0,,1.0,,,,,,1.0,,,,,,
10438056,away,Boavista,Ibrahima Camará,ibrahima-camara,I. Camará,M,190,520,M,976145,EUR,917222400,M,6,6,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,1.0,,,,,10.0,4.0,6.5,1.0,0,2,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,
10438056,away,Boavista,Ricardo Mangas,mangas-ricardo,R. Mangas,D,179,1156,M,878496,EUR,890179200,D,19,19,True,3.0,1.0,1.0,,,1.0,1.0,2.0,1.0,1.0,,,,,11.0,4.0,6.5,2.0,0,91,,,,1.0,,1.0,,,,,,,,,,,,,Ricardo,Mangas,,,,,,,,,
10438056,away,Boavista,Rafael Bracali,rafael-bracali,R. Bracali,G,182,29,,44676,EUR,357868800,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438056,away,Boavista,Filipe Ferreira,filipe-ferreira,F. Ferreira,D,178,34,M,143584,EUR,654393600,D,20,20,True,,,,,,,,,,,,,,,,,,,0,20,,,,,,,,,,,,,,,,,,,Filipe,Ferreira,,,,,,,,,
10438056,away,Boavista,Robson,robson,Robson,D,196,63,M,1067643,EUR,958867200,D,4,4,True,,,,,,,,,,,,,,,,,,,0,3,,,,,,,,,,,,,,,,,,,Robson,,,,,,,,,,
10438056,away,Boavista,Luís Santos,luis-santos,L. Santos,M,176,37,M,1035183,EUR,948326400,F,77,77,True,,,,,,,,,,,,,,,,,,,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
