match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_bigChanceCreated,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_totalContest,stat_shotOffTarget,stat_errorLeadToAShot,stat_wonContest,stat_hitWoodwork,stat_totalOffside,captain,stat_bigChanceMissed,stat_goals,stat_clearanceOffLine
12504374,away,Genoa,Johan Vásquez,johan-vasquez,J. Vásquez,D,22,185,4788,M,889785,EUR,909014400,D,22,22,False,45.0,36.0,8.0,2.0,0.0,31.0,33.0,5.0,12.0,5.0,,3.0,,,,,90.0,64.0,7.0,11.0,0.00518243,,1,,,2.0,4.0,3.0,1.0,,,5.0,2.0,0.033,,,1.0,,,,,,2.0,,,,1.0,,,,,,,,
12504374,away,Genoa,Aarón Martín,aaron-martin,A. Martín,D,3,180,1144,M,797286,EUR,861667200,D,3,3,False,30.0,21.0,4.0,,0.0,12.0,15.0,10.0,23.0,5.0,,5.0,1.0,,,,90.0,57.0,6.8,21.0,0.0199269,1.0,0,,,6.0,2.0,8.0,,,,5.0,,,,,2.0,1.0,2.0,8.0,1.0,,1.0,,,,,,,,,,,,
12504374,away,Genoa,Patrizio Masini,patrizio-masini,P. Masini,M,73,182,291,M,970998,EUR,980553600,M,73,73,False,26.0,25.0,1.0,,0.0,17.0,17.0,8.0,10.0,4.0,,4.0,,,,,80.0,41.0,7.0,2.0,0.00529452,,2,,,4.0,,8.0,1.0,,1.0,5.0,,0.0492,,2.0,3.0,1.0,3.0,1.0,,,,,,1.0,1.0,,1.0,,,,,,
12504374,away,Genoa,Morten Frendrup,morten-frendrup,M. Frendrup,M,32,178,1679,M,918440,EUR,986601600,M,32,32,False,33.0,26.0,3.0,1.0,0.0,17.0,20.0,9.0,13.0,3.0,,10.0,1.0,,,,90.0,50.0,7.1,9.0,0.0064029,1.0,1,,,2.0,1.0,7.0,1.0,,,3.0,3.0,0.0358,,3.0,,,3.0,,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,
12504374,away,Genoa,Alessandro Zanoli,zanoli-alessandro,A. Zanoli,M,59,186,923,M,922928,EUR,970531200,M,59,59,False,13.0,12.0,3.0,3.0,0.0,5.0,5.0,8.0,13.0,1.0,,4.0,,,,,66.0,24.0,6.8,7.0,0.0433615,1.0,0,,,1.0,1.0,2.0,,,,4.0,,,,,,,,5.0,1.0,1.0,,,,,,,,,,,,,
12504374,away,Genoa,Fabio Miretti,fabio-miretti,F. Miretti,M,21,179,3225,M,1010223,EUR,1059868800,M,23,23,False,25.0,22.0,1.0,,0.0,13.0,14.0,10.0,13.0,2.0,,2.0,1.0,,,,72.0,41.0,6.8,10.0,0.0316634,1.0,2,,,1.0,,3.0,,,2.0,1.0,,0.3142,,,,,1.0,2.0,1.0,1.0,5.0,,,1.0,,,1.0,,,,,,
12504374,away,Genoa,Jeff Ekhator,jeff-ekhator,J. Ekhator,F,21,188,605,M,1613917,EUR,1163203200,M,21,21,False,12.0,10.0,,,0.0,6.0,7.0,4.0,6.0,4.0,,4.0,1.0,,,,66.0,21.0,7.0,5.0,0.138667,1.0,1,,,6.0,1.0,8.0,,,,,,0.1302,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,
12504374,away,Genoa,Andrea Pinamonti,andrea-pinamonti,A. Pinamonti,F,99,185,2688,M,826198,EUR,927072000,F,19,19,False,7.0,5.0,1.0,,0.0,3.0,4.0,3.0,4.0,4.0,,2.0,1.0,,,,66.0,17.0,6.6,5.0,0.125757,1.0,0,,,2.0,2.0,4.0,,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,2.0,,,1.0,,,,,,
12504374,away,Genoa,Caleb Ekuban,caleb-ekuban,C. Ekuban,F,18,182,842,M,309156,EUR,764380800,F,18,18,True,5.0,5.0,1.0,1.0,0.0,3.0,3.0,2.0,2.0,1.0,,,,,,,24.0,7.0,6.3,,0.00130812,,1,,,1.0,1.0,2.0,,1.0,,,,0.2391,0.2674,,,,1.0,,,,,,,,,,,,,,1.0,,
12504374,away,Genoa,Junior Messias,junior-messias,J. Messias,F,10,179,1230,M,888219,EUR,674092800,F,10,10,True,11.0,6.0,2.0,1.0,0.0,2.0,3.0,4.0,9.0,2.0,,1.0,,,,,24.0,16.0,6.5,7.0,0.0451579,,1,,,3.0,2.0,4.0,,,1.0,,,0.0181,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,
12504374,away,Genoa,Maxwel Cornet,maxwel-cornet,M. Cornet,F,70,179,1971,M,280439,EUR,843782400,F,70,70,True,7.0,4.0,,,0.0,1.0,1.0,3.0,6.0,1.0,1.0,,,,,,24.0,10.0,6.9,5.0,0.457561,2.0,0,,,1.0,,1.0,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,
12504374,away,Genoa,Jean Onana,jean-onana,J. Onana,M,14,189,1410,M,978301,EUR,947289600,M,5,5,True,8.0,7.0,,,0.0,1.0,1.0,6.0,7.0,2.0,,4.0,,,,,18.0,15.0,6.7,2.0,0.00627451,,1,,,2.0,1.0,2.0,,,1.0,1.0,1.0,0.0164,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,
12504374,away,Genoa,Lorenzo Venturino,lorenzo-venturino,L. Venturino,M,20,184,769,M,1618563,EUR,1150934400,F,76,76,True,4.0,1.0,,,0.0,1.0,3.0,1.0,3.0,3.0,,2.0,1.0,,,,10.0,13.0,6.4,7.0,0.00759083,1.0,1,,,,1.0,1.0,,1.0,,,,0.2734,0.2571,,1.0,,1.0,2.0,1.0,,3.0,,,,,,,,,,1.0,,
12504374,away,Genoa,Benjamin Siegrist,benjamin-siegrist,B. Siegrist,G,31,194,176,M,137773,EUR,696816000,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504374,away,Genoa,Daniele Sommariva,daniele-sommariva,D. Sommariva,G,39,186,152,M,595572,EUR,869184000,G,39,39,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504374,away,Genoa,Brooke Norton-Cuffy,brooke-norton-cuffy,B. Norton-Cuffy,D,15,181,1189,M,1087514,EUR,1073865600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504374,away,Genoa,Alan Matturro,matturro-alan,A. Matturro,D,3,189,1328,M,1177401,EUR,1097452800,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504374,away,Genoa,Sebastian Otoa,otoa-sebastian,S. Otoa,D,34,198,372,M,1404639,EUR,1084406400,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504374,away,Genoa,Koni De Winter,de-winter-koni,K. De Winter,D,5,191,3255,M,1001828,EUR,1023840000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504374,away,Genoa,Lior Kasa,lior-kasa,L. Kasa,M,15,185,247,M,1605340,EUR,1114905600,M,53,53,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Lior Kasa,,,,,,,,,,,
12504374,away,Genoa,Ruslan Malinovskyi,ruslan-malinovskyi,R. Malinovskyi,M,17,181,4666,M,195850,EUR,736473600,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,malinovskyi18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
