match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_blockedScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_challengeLost,stat_goals,stat_penaltyWon,stat_penaltyFaced,stat_penaltyConceded,stat_totalOffside
10665981,away,Al-Taawoun,Hassan Kadesh,hassan-kadesh,H. Kadesh,D,15,179.0,398,M,847235,EUR,712627200,D,14,14,False,57.0,53.0,2.0,1.0,40.0,42.0,13.0,15.0,4.0,8.0,,,,,90.0,69.0,6.4,4.0,0,,,,6.0,8.0,4.0,,1.0,1.0,,,2.0,,,,1.0,1.0,,,3.0,,1.0,,,,,1.0,,,,1.0,
10665981,away,Al-Taawoun,Saad Yaslam Balobaid,saad-yaslam-balobaid,S. Y. Balobaid,D,31,168.0,155,M,1066588,EUR,948931200,D,31,31,False,29.0,26.0,3.0,2.0,16.0,17.0,10.0,12.0,3.0,3.0,,,,,90.0,69.0,6.8,15.0,1,,,,1.0,7.0,7.0,1.0,3.0,,,,,4.0,2.0,3.0,2.0,,Saad Yaslam Balobaid,,,,,3.0,,,1.0,,,,,,
10665981,away,Al-Taawoun,Ashraf El Mahdioui,ashraf-el-mahdioui,A. E. Mahdioui,M,18,183.0,1641,M,788348,EUR,832896000,M,18,18,False,82.0,76.0,6.0,3.0,34.0,35.0,42.0,47.0,3.0,12.0,,,,,90.0,99.0,7.1,7.0,1,,,,,6.0,6.0,1.0,,,,1.0,2.0,5.0,3.0,,4.0,,,,1.0,,1.0,,,,,1.0,,,,,
10665981,away,Al-Taawoun,Fahad Ayed Al-Rashidi,al-rashidi-fahad-ayed,F. A. Al-Rashidi,F,97,175.0,231,M,974517,EUR,863740800,M,7,7,False,12.0,10.0,2.0,1.0,4.0,4.0,6.0,9.0,,4.0,,,,,59.0,23.0,6.2,6.0,1,,1.0,,,4.0,,1.0,,,,,2.0,,,,2.0,,,,,,,2.0,,1.0,1.0,1.0,,,,,
10665981,away,Al-Taawoun,Álvaro Medrán,alvaro-medran,Á. Medrán,M,10,176.0,321,M,537018,EUR,763689600,M,10,10,False,62.0,54.0,6.0,3.0,22.0,24.0,34.0,44.0,1.0,11.0,,,,,90.0,85.0,7.0,20.0,0,,6.0,2.0,,6.0,2.0,3.0,2.0,1.0,1.0,,2.0,1.0,1.0,,1.0,4.0,,,,,,3.0,,,,1.0,,,,,
10665981,away,Al-Taawoun,Alejandro Romero,kaku,Kaku,M,10,171.0,1012,M,788936,EUR,789782400,M,17,17,False,33.0,24.0,1.0,1.0,4.0,5.0,22.0,36.0,,8.0,,,,,89.0,62.0,7.8,23.0,3,1.0,8.0,2.0,,7.0,2.0,4.0,1.0,,,,,1.0,1.0,1.0,2.0,4.0,,,,2.0,,3.0,,,1.0,,1.0,,,,
10665981,away,Al-Taawoun,Hassan Al-Amri,hassan-al-amri,H. Al-Amri,M,7,172.0,19,M,818733,EUR,766886400,M,77,77,False,28.0,20.0,3.0,1.0,10.0,10.0,10.0,19.0,1.0,3.0,,,,,73.0,50.0,6.2,17.0,2,,1.0,,1.0,11.0,6.0,5.0,1.0,,,1.0,1.0,2.0,2.0,3.0,2.0,,,,1.0,,,2.0,,,1.0,2.0,,,,,
10665981,away,Al-Taawoun,Léandre Tawamba,leandre-tawamba,L. Tawamba,F,,189.0,255,M,315224,EUR,630115200,F,3,3,False,28.0,22.0,,,8.0,9.0,14.0,19.0,1.0,1.0,,,,,89.0,38.0,7.4,9.0,3,,,,3.0,6.0,3.0,1.0,,,,1.0,,,,1.0,2.0,1.0,,,2.0,,,2.0,,,2.0,,1.0,,,,2.0
10665981,away,Al-Taawoun,Sumaihan Al-Nabit,sumaihan-al-nabit,S. Al-Nabit,M,88,174.0,111,M,893167,EUR,827884800,M,8,8,True,18.0,14.0,,,5.0,6.0,10.0,14.0,,6.0,,,,,31.0,27.0,6.8,7.0,1,,2.0,1.0,,3.0,4.0,1.0,1.0,1.0,,1.0,,1.0,,2.0,2.0,1.0,,,,,,1.0,,,,,,,,,
10665981,away,Al-Taawoun,Saad Fahad Al Nasser,saad-fahad-al-nasser,S. F. A. Nasser,D,96,172.0,581,M,1118494,EUR,978912000,M,9,9,True,5.0,5.0,2.0,2.0,1.0,1.0,4.0,4.0,,1.0,,,,,17.0,11.0,7.4,2.0,0,1.0,,,,,1.0,,,,2.0,,,1.0,1.0,,1.0,2.0,,,,,,2.0,,,,,,,,,
10665981,away,Al-Taawoun,Abdullah Radif,abdullah-radif,A. H. Radif,F,21,185.0,510,M,1101759,EUR,1043107200,F,49,49,True,,,,,,,,,,,,,,,8.0,3.0,5.9,2.0,1,,,,,3.0,,2.0,,,,,,,,,1.0,,Abdullah Radif,,,,,,,1.0,1.0,,,,,,
10665981,away,Al-Taawoun,Turki Al Mutairi,turki-al-mutairi,T. Al-Mutairi,F,9,,12,M,1019325,EUR,991267200,F,99,99,True,2.0,2.0,,,2.0,2.0,,,,1.0,,,,,8.0,3.0,6.4,,0,,,,,2.0,,,,,,,,,,,2.0,,Turki,Al Mutairi,,,,,,,,,,,,,
10665981,away,Al-Taawoun,Raghed Al-Najjar,raghid-najjar,R. Al-Najjar,G,36,188.0,830,M,925920,EUR,843177600,G,36,36,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665981,away,Al-Taawoun,Ziyad Al-Sahafi,ziyad-al-sahafi,Z. Al-Sahafi,D,21,182.0,36,M,831259,EUR,782352000,D,44,44,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665981,away,Al-Taawoun,Tariq Mohammed,tariq-mohammed,T. Mohammed,M,6,170.0,26,M,871619,EUR,810345600,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665981,away,Al-Taawoun,Abdulrahman Almughais,abdulrahman-almughais,A. Almughais,M,,165.0,5,M,1445509,EUR,1038528000,M,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Abdulrahman Almughais,,,,,,,,,,,,,,
10665981,away,Al-Taawoun,Yacouba Dembele,yacouba-dembele,Y. Dembele,F,,166.0,5,M,1134107,EUR,981504000,M,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Yacouba Dembele,,,,,,,,,,,,,,
