match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_shotOffTarget,stat_wasFouled,stat_dispossessed,player_sofascoreId,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_keyPass,stat_totalOffside,stat_goals,stat_savedShotsFromInsideTheBox,stat_punches,stat_outfielderBlock
10913517,away,Al-Fateh,Ayman Al-Khulaif,ayman-al-khulaif,A. Al-Khulaif,F,166.0,26,M,872594,EUR,864259200.0,M,7,7,False,,13.0,10.0,1.0,1.0,4.0,4.0,6.0,10.0,,,,,,66.0,26.0,6.6,9.0,0,,,7,1.0,,,,4.0,5.0,1.0,1.0,1.0,,2.0,1.0,3.0,2.0,,,,2.0,1.0,,,,,,,,,,
10913517,away,Al-Fateh,Firas Al-Buraikan,firas-al-buraikan,F. Al-Buraikan,F,181.0,1082,M,893307,EUR,958262400.0,F,9,9,False,,17.0,11.0,,,4.0,5.0,7.0,12.0,,1.0,,,,90.0,27.0,6.5,11.0,2,,,9,,,2.0,2.0,7.0,3.0,2.0,1.0,,,1.0,1.0,2.0,,,,2.0,,2.0,,,,,1.0,,,,,
10913517,away,Al-Fateh,Masheal Al Hamdan,masheal-al-hamdan,M. A. Hamdan,D,,1,M,1170504,EUR,,D,34,34,True,,3.0,1.0,,,,1.0,2.0,3.0,4.0,,,,,24.0,12.0,6.7,2.0,0,Masheal Al Hamdan,,34,1.0,1.0,,,3.0,1.0,3.0,,,,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,
10913517,away,Al-Fateh,Khalid Al-Ghannam,khalid-al-ghannam,K. Al-Ghannam,M,171.0,713,M,976538,EUR,973641600.0,M,19,19,True,,5.0,3.0,,,1.0,1.0,2.0,4.0,,1.0,,,,24.0,14.0,7.6,3.0,2,,,17,,,,,2.0,6.0,1.0,7.0,6.0,,,,,,1.0,,1.0,,,,,,,,,1.0,,,
10913517,away,Al-Fateh,Hussain Al Moqahwi,al-moqahwi-hussain,H. A. Moqahwi,M,173.0,17,,792391,EUR,575164800.0,M,8,8,True,,2.0,2.0,,,1.0,1.0,1.0,1.0,2.0,,,,,12.0,5.0,6.1,1.0,0,,,,,,,,3.0,,2.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,
10913517,away,Al-Fateh,Nouh Al-Mousa,nouh-al-mousa,N. Al-Mousa,M,175.0,17,M,818614,EUR,667267200.0,M,16,16,True,,1.0,1.0,,,1.0,1.0,,,,,,,,11.0,1.0,6.4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913517,away,Al-Fateh,Mustafa Malaika,mustafa-malaika,M. Malaika,G,184.0,41,M,818855,EUR,516931200.0,G,26,26,True,,,,,,,,,,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913517,away,Al-Fateh,Qasim Lajami,qasim-al-oujami,Q. Lajami,D,178.0,103,M,818668,EUR,830390400.0,D,87,87,True,,,,,,,,,,,,,,,,,,,0,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913517,away,Al-Fateh,Othman Al-Othman,othman-al-othman,O. Al-Othman,M,167.0,30,M,1096521,EUR,1050364800.0,M,88,88,True,,,,,,,,,,,,,,,,,,,0,Othman Alothma,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913517,away,Al-Fateh,Fuad Abdullah Alshaqaq,fuad-abdullah-alshaqaq,F. A. Alshaqaq,M,,1,M,1475490,EUR,,M,75,75,True,,,,,,,,,,,,,,,,,,,0,Fuad Abdullah Alshaqaq,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913517,away,Al-Fateh,Ali Al-Jassem,ali-salah-aljassem,A. Al-Jassem,F,167.0,6,M,1096522,EUR,984441600.0,M,77,77,True,,,,,,,,,,,,,,,,,,,0,Ali Salah Aljassem,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
