match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_interceptionWon,stat_accurateCross,stat_challengeLost,stat_unsuccessfulTouch,stat_fouls,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_aerialLost,stat_totalOffside,stat_bigChanceMissed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId
11368703,away,Granada,Miguel Rubio,miguel-rubio,M. Rubio,D,15,191,184,M,934351,EUR,889574400,D,4,4,False,,44.0,37.0,1.0,1.0,31.0,36.0,6.0,8.0,1.0,8.0,5.0,,,,90.0,64.0,7.3,8.0,0.00202035,1,,,2.0,,,2.0,1.0,5.0,3.0,3.0,0.0661,,,,1.0,,,1.0,,,,,,,,,1.0,2.0,,,,,
11368703,away,Granada,Ignasi Miquel,ignasi-miquel,I. Miquel,D,5,189,102,M,144606,EUR,717638400,D,14,14,False,,37.0,28.0,6.0,2.0,23.0,27.0,5.0,10.0,,2.0,1.0,,,,90.0,46.0,6.5,11.0,0.0100234,0,,,2.0,,,4.0,,1.0,1.0,1.0,,,,,,,1.0,2.0,,,,,,,,,,1.0,,,,,
11368703,away,Granada,Carlos Neva,neva-carlos,C. Neva,D,21,174,128,M,914178,EUR,834537600,D,15,15,False,True,28.0,17.0,3.0,,9.0,15.0,9.0,14.0,1.0,4.0,3.0,,,,90.0,51.0,6.5,17.0,0.0485723,1,,1.0,3.0,1.0,1.0,1.0,,,,3.0,0.03,1.0,,,1.0,1.0,,2.0,,1.0,,,,,,,,1.0,,,,,
11368703,away,Granada,Óscar Melendo,oscar-melendo,Ó. Melendo,M,21,167,152,M,861317,EUR,872294400,M,21,21,False,,9.0,6.0,,,4.0,5.0,2.0,4.0,,4.0,3.0,,,,64.0,22.0,6.6,9.0,0.00017459,0,,,2.0,3.0,,1.0,,,,2.0,,,,,,,,4.0,,1.0,2.0,,,,,,,,,,,,
11368703,away,Granada,Martin Hongla,martin-hongla,M. Hongla,M,78,183,1195,M,856062,EUR,890006400,M,6,6,False,,9.0,5.0,,,1.0,3.0,4.0,6.0,,2.0,1.0,,,,45.0,13.0,6.6,5.0,0.00137423,0,,,1.0,,,1.0,,2.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
11368703,away,Granada,Sergio Ruiz Alonso,sergio-ruiz-alonso,S. R. Alonso,M,20,171,83,M,857227,EUR,787536000,M,20,20,False,,27.0,21.0,3.0,2.0,16.0,19.0,5.0,8.0,,5.0,6.0,,,,87.0,46.0,6.6,12.0,0.00284752,0,,,6.0,1.0,,2.0,,3.0,2.0,1.0,,,,,,,2.0,6.0,1.0,,1.0,,,,,,,3.0,,,,,
11368703,away,Granada,Gonzalo Villar,gonzalo-villar,G. Villar,M,12,181,1019,M,914765,EUR,890611200,M,24,24,False,,9.0,7.0,,,3.0,3.0,6.0,8.0,,4.0,2.0,,,,45.0,20.0,6.8,5.0,0.0529508,1,,2.0,3.0,2.0,1.0,,,1.0,,2.0,0.0215,,,,,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,
11368703,away,Granada,Lucas Boyé,lucas-boye,L. Boyé,F,15,183,1345,M,814385,EUR,825465600,F,7,7,False,,25.0,15.0,1.0,1.0,4.0,5.0,11.0,20.0,3.0,4.0,6.0,,,,90.0,48.0,6.0,24.0,0.020143,1,,,16.0,2.0,,1.0,,,,1.0,0.0182,,,,,,,2.0,2.0,10.0,,,,,,,1.0,2.0,,,,,
11368703,away,Granada,Gerard Gumbau,gerard-gumbau,G. Gumbau,M,15,187,380,M,326471,EUR,787708800,M,23,23,True,,28.0,20.0,8.0,3.0,10.0,12.0,11.0,19.0,,2.0,8.0,,,,45.0,42.0,6.9,13.0,0.135441,3,,3.0,4.0,,1.0,1.0,,2.0,2.0,,0.1075,1.0,,,1.0,1.0,1.0,2.0,4.0,,,1.0,,0.1406,,,1.0,,,,,,
11368703,away,Granada,Facundo Pellistri,facundo-pellistri,F. Pellistri,M,28,174,7659,M,989803,EUR,1008806400,M,19,19,True,,6.0,6.0,,,2.0,2.0,5.0,5.0,,2.0,2.0,,,,45.0,16.0,6.5,5.0,0.0188776,0,,1.0,4.0,2.0,,,,2.0,1.0,,,1.0,,,,1.0,,3.0,1.0,,,,,,,,,1.0,1.0,,,,facupellistri
11368703,away,Granada,Theo Corbeanu,theo-corbeanu,T. Corbeanu,M,7,190,261,M,1121430,EUR,1021593600,F,17,17,True,,6.0,6.0,,,2.0,2.0,5.0,7.0,,1.0,2.0,,,,26.0,14.0,6.5,4.0,0.0317173,1,,3.0,2.0,2.0,,,,,,,0.0363,,,,,1.0,,1.0,1.0,,1.0,,,,,,1.0,,,,,,
11368703,away,Granada,Antonio Puertas,antonio-puertas,A. Puertas,M,7,183,210,M,316406,EUR,698630400,M,10,10,True,,4.0,3.0,,,2.0,2.0,1.0,3.0,,2.0,1.0,,,,26.0,11.0,6.6,4.0,0.00119913,0,,1.0,3.0,,,,,,,2.0,,,,,,,,1.0,,1.0,,,,,,,,2.0,,,,,
11368703,away,Granada,José Callejón,jose-callejon,J. Callejón,F,,178,736,M,40965,EUR,540000000,F,9,9,True,,6.0,5.0,1.0,1.0,2.0,3.0,3.0,3.0,,1.0,,,,,9.0,8.0,6.7,1.0,0.00714467,0,,,1.0,,,,,1.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
11368703,away,Granada,Marc Martínez,marc-martinez,M. Martínez,G,1,185,33,M,232548,EUR,639187200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368703,away,Granada,Raúl Torrente,raul-torrente,R. Torrente,D,4,193,720,M,1134758,EUR,1000080000,D,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368703,away,Granada,Kamil Piątkowski,kamil-piatkowski,K. Piątkowski,D,91,191,2396,M,942335,EUR,961545600,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368703,away,Granada,Faitout Maouassa,faitout-maouassa,F. Maouassa,M,27,172,207,M,801287,EUR,899683200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368703,away,Granada,Kamil Jóźwiak,kamil-jozwiak,K. Jóźwiak,M,72,176,2028,M,814820,EUR,893203200,F,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368703,away,Granada,Myrto Uzuni,myrto-uzuni,M. Uzuni,F,10,178,1807,M,895533,EUR,801878400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368703,away,Granada,Matías Arezo,matias-arezo,M. Arezo,F,19,178,2640,M,975814,EUR,1037836800,F,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
