match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,player_sofascoreId,captain,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_expectedGoals,stat_outfielderBlock,stat_dispossessed,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_expectedGoalsOnTarget,stat_wasFouled,stat_bigChanceMissed,stat_goals,stat_penaltyWon,stat_penaltyFaced,stat_punches,stat_clearanceOffLine,stat_goalAssist,stat_penaltyConceded,stat_totalOffside
11352566,away,Nottingham Forest,Moussa Niakhaté,,,moussa-niakhate,M. Niakhaté,D,19,190,8301,M,758168,EUR,826243200,D,19,19,False,40.0,38.0,4.0,3.0,32.0,33.0,7.0,3.0,1.0,4.0,,,90.0,55.0,7.5,3.0,0.00158612,,0,,niakhate,,6.0,,,,3.0,1.0,2.0,,,2.0,1.0,,,,,6.0,,2.0,,,,,,,,,,,,1.0,,,
11352566,away,Nottingham Forest,Murillo,Murillo,,murillo,Murillo,D,5,180,9781,M,1199282,EUR,1025740800,D,40,40,False,36.0,27.0,13.0,7.0,22.0,26.0,10.0,5.0,,3.0,,,90.0,52.0,7.4,11.0,0.0095138,1.0,0,,murillosantiago40,,5.0,,,3.0,3.0,,,,,,,4.0,3.0,1.0,,7.0,,2.0,1.0,,,,,,,,,,,,1.0,,
11352566,away,Nottingham Forest,Ola Aina,,,ola-aina,O. Aina,D,34,182,4052,M,800417,EUR,844732800,D,43,43,False,19.0,15.0,1.0,,11.0,14.0,5.0,7.0,1.0,1.0,,,90.0,47.0,6.2,10.0,0.00163254,,2,,,,4.0,,,1.0,6.0,1.0,2.0,,1.0,2.0,,5.0,3.0,,1.0,3.0,0.0411,,1.0,1.0,,,,1.0,,,,,,,,1.0,
11352566,away,Nottingham Forest,Danilo,,,danilo,Danilo,M,8,177,5250,M,1064039,EUR,988502400,M,28,28,False,35.0,24.0,4.0,2.0,15.0,22.0,13.0,4.0,3.0,3.0,,,89.0,51.0,6.5,14.0,0.0052205,,0,,Danilo,,9.0,,,,3.0,3.0,1.0,,2.0,,2.0,,,,,4.0,,,1.0,,,,,1.0,,,,,,,,,
11352566,away,Nottingham Forest,Ibrahim Sangaré,,,ibrahim-sangare,I. Sangaré,M,6,191,10181,M,843754,EUR,881020800,M,6,6,False,28.0,23.0,4.0,2.0,14.0,15.0,13.0,3.0,2.0,4.0,,,70.0,36.0,6.7,5.0,0.00556741,1.0,0,,ibrahim_sangare,,9.0,,,,3.0,1.0,3.0,1.0,,1.0,,,,,,2.0,,1.0,,,,,,,,,,,,,,,
11352566,away,Nottingham Forest,Anthony Elanga,,,anthony-elanga,A. Elanga,M,20,178,10434,M,979232,EUR,1019865600,M,21,21,False,18.0,14.0,1.0,1.0,7.0,8.0,12.0,4.0,,5.0,,,89.0,42.0,8.8,10.0,0.635305,3.0,5,,anthonyelanga,,8.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,,,2.0,1.0,3.0,2.0,2.0,0.7324,,1.0,1.0,2.0,,0.5478,2.0,1.0,,,,,,2.0,,1.0
11352566,away,Nottingham Forest,Morgan Gibbs-White,,,morgan-gibbs-white,M. Gibbs-White,M,10,171,6974,M,865912,EUR,948931200,M,10,10,False,35.0,31.0,3.0,2.0,9.0,9.0,30.0,11.0,1.0,4.0,,,90.0,61.0,7.7,10.0,0.172449,4.0,3,,Morgangibbs27,True,23.0,4.0,1.0,3.0,12.0,1.0,5.0,3.0,1.0,5.0,3.0,4.0,3.0,,3.0,2.0,0.3337,,1.0,,,,,2.0,1.0,,,,,,,,
11352566,away,Nottingham Forest,Callum Hudson-Odoi,,,callum-hudson-odoi,C. Hudson-Odoi,M,7,177,9224,M,867442,EUR,973555200,M,14,14,False,14.0,13.0,,,8.0,9.0,6.0,4.0,2.0,5.0,,,79.0,24.0,6.7,6.0,0.0218503,1.0,1,,Calteck10,,5.0,1.0,,,2.0,1.0,,,1.0,,,3.0,1.0,,,,0.0684,,,,1.0,,0.306,1.0,,,,,,,,,
11352566,away,Nottingham Forest,Chris Wood,,,chris-wood,C. Wood,F,11,191,7494,M,50480,EUR,692064000,F,11,11,False,20.0,13.0,,,6.0,6.0,14.0,2.0,1.0,3.0,,,90.0,36.0,9.5,10.0,0.00984979,,3,,wodsy39,,7.0,,,,5.0,,,,3.0,1.0,2.0,2.0,2.0,,,4.0,2.2292,1.0,,,3.0,,2.1524,1.0,,3.0,,,,,,,
11352566,away,Nottingham Forest,Neco Williams,,,williams-neco,N. Williams,D,3,183,3198,M,927356,EUR,987120000,D,7,7,True,10.0,7.0,1.0,,3.0,3.0,9.0,1.0,1.0,,,,20.0,22.0,6.8,8.0,0.00133005,,0,,,,4.0,2.0,,,2.0,1.0,1.0,1.0,2.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,
11352566,away,Nottingham Forest,Ryan Yates,,,ryan-yates,R. Yates,M,22,190,881,M,846252,EUR,880070400,M,22,22,True,6.0,4.0,1.0,1.0,2.0,3.0,3.0,,,,,,20.0,11.0,6.6,2.0,0.00083957,,1,,,,2.0,,,,3.0,,,,,,1.0,,,,,,0.0545,,,1.0,,,,2.0,,,,,,,,,
11352566,away,Nottingham Forest,Nicolás Domínguez,,,nicolas-dominguez,N. Domínguez,M,16,179,3183,M,871765,EUR,898992000,M,16,16,True,7.0,5.0,1.0,,2.0,2.0,5.0,,,2.0,,,11.0,8.0,6.6,2.0,0.00017664,,0,,,,3.0,,,,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11352566,away,Nottingham Forest,Joe Worrall,,,joe-worrall,J. Worrall,D,4,193,320,M,838399,EUR,852854400,D,4,4,True,,,,,,,,,,,,,1.0,5.0,,,,,0,,,,,,,,1.0,,,,,,1.0,,,,,5.0,,,,,,,,,,,,,,,,,
11352566,away,Nottingham Forest,Cheikhou Kouyaté,,,cheikhou-kouyate,C. Kouyaté,M,8,189,2529,M,45944,EUR,630201600,M,8,8,True,,,,,,,,,,,,,1.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352566,away,Nottingham Forest,Odysseas Vlachodimos,,,odysseas-vlachodimos,O. Vlachodimos,G,1,191,2909,M,138149,EUR,767318400,G,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352566,away,Nottingham Forest,Nuno Tavares,,,nuno-tavares,N. Tavares,D,17,185,4853,M,944973,EUR,948844800,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,nuno_tavares71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352566,away,Nottingham Forest,Orel Mangala,,,orel-mangala,O. Mangala,M,5,178,1576,M,793988,EUR,890179200,M,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352566,away,Nottingham Forest,Divock Origi,,,divock-origi,D. Origi,F,,189,3653,M,190399,EUR,798163200,F,27,27,True,,,,,,,,,,,,,,,,,,,0,,divockorigi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
