match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_errorLeadToAShot,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,captain,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,player_firstName,player_lastName,stat_totalCross,stat_dispossessed,stat_bigChanceMissed,player_sofascoreId,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_accurateCross,stat_bigChanceCreated,stat_errorLeadToAGoal
14083224,away,Villarreal,Renato Veiga,renato-veiga,R. Veiga,D,12,190,11718,M,1087359,EUR,1059436800,D,12,12,False,60.0,46.0,15.0,7.0,0.0,37.0,43.0,9.0,17.0,6.0,,,90.0,73.0,6.8,14.0,0.00629594,129.82636945175,16.0,93.24,29.19,,1,,0.16,0.09,-0.16,,4.0,4.0,7.0,,,,1.0,,3.0,,,3.0,0.0193,0.014,29.473759515881,1.0,,-0.06,,,,3.0,2.0,,3.0,1.0,1.0,,,,,,renatoveiga95,1.0,,,,,
14083224,away,Villarreal,Alfonso Pedraza,alfonso-pedraza,A. Pedraza,D,24,184,576,M,797290,EUR,829008000,D,24,24,False,9.0,9.0,,,0.0,6.0,6.0,3.0,3.0,,,,45.0,28.0,7.4,5.0,0.607743,47.563299571257,5.0,36.54,14.28,,0,,0.4,0.17,0.16,,,2.0,5.0,,4.0,3.0,,,1.0,,1.0,1.0,,,25.169238784021,2.0,2.0,,,,,1.0,1.0,,,,,,,4.0,1.0,,,,,,1.0,1.0,
14083224,away,Villarreal,Tajon Buchanan,tajon-buchanan,T. Buchanan,M,17,183,7471,M,973290,EUR,918432000,M,17,17,False,10.0,7.0,1.0,,0.0,1.0,1.0,6.0,9.0,4.0,,,75.0,29.0,6.0,13.0,0.00711618,163.27009771163,14.0,123.795,34.86,,4,,-0.21,0.49,-0.08,,,8.0,2.0,,5.0,1.0,1.0,,,,1.0,2.0,0.3925,0.3026,99.533178142736,5.0,,-0.58,,2.0,1.0,,,1.0,,,1.0,,,1.0,2.0,1.0,,,,,,,
14083224,away,Villarreal,Santi Comesaña,santi-comesana,S. Comesaña,M,14,187,1066,M,843678,EUR,844473600,M,14,14,False,40.0,31.0,5.0,3.0,0.0,19.0,24.0,12.0,16.0,3.0,,,76.0,50.0,6.1,10.0,0.00898847,104.48405786387,14.0,20.37,30.66,,0,,0.02,0.16,-0.11,,1.0,5.0,4.0,1.0,1.0,,,,1.0,1.0,1.0,2.0,,,33.624187960455,1.0,,,,,,2.0,2.0,,1.0,,2.0,,,,,,,,,,,,
14083224,away,Villarreal,Dani Parejo,dani-parejo,D. Parejo,M,10,180,1999,M,39182,EUR,608688000,M,10,10,False,50.0,42.0,7.0,4.0,0.0,20.0,23.0,22.0,27.0,6.0,,,90.0,70.0,6.6,15.0,0.0424401,57.689124326987,8.0,29.61,18.48,,0,,0.28,0.0,-0.43,,,4.0,6.0,1.0,3.0,1.0,,,1.0,,1.0,1.0,,,18.599840429423,1.0,2.0,,,,,4.0,3.0,2.0,,1.0,1.0,,,2.0,,,,,,,,,1.0
14083224,away,Villarreal,Alberto Moleiro,alberto-moleiro,A. Moleiro,M,20,172,3634,M,1012444,EUR,1064880000,M,20,20,False,11.0,9.0,2.0,2.0,0.0,3.0,3.0,6.0,8.0,,,,81.0,20.0,6.3,6.0,0.0110376,28.608095268563,3.0,19.32,12.6,,0,,0.07,0.05,-0.18,,,4.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,,3.0,1.0,,1.0,,,,,,,1.0,,,,,
14083224,away,Villarreal,Gerard Moreno,gerard-moreno,G. Moreno,F,7,180,4001,M,146866,EUR,702604800,F,7,7,False,24.0,17.0,3.0,1.0,0.0,4.0,5.0,13.0,19.0,1.0,,,65.0,33.0,7.1,10.0,0.00997223,23.726203672593,4.0,-3.885,3.99,,1,,0.13,0.01,-0.01,,4.0,1.0,8.0,1.0,,,,,1.0,,2.0,,0.1791,,,,1.0,-0.56,True,1.0,,2.0,1.0,2.0,,,,,,1.0,,,GerardMoreno9,1.0,,,,,
14083224,away,Villarreal,Georges Mikautadze,mikautadze-georges,G. Mikautadze,F,9,176,13076,M,1009372,EUR,972950400,F,9,9,False,17.0,11.0,1.0,1.0,0.0,5.0,6.0,6.0,11.0,,,,90.0,29.0,6.4,10.0,0.0200423,75.92675295902,8.0,17.745,12.81,,1,,-0.17,0.06,-0.01,,1.0,3.0,5.0,,2.0,1.0,1.0,,1.0,,3.0,,0.3628,0.2425,10.569378836999,1.0,1.0,-0.59,,,,,,2.0,2.0,,,,,,,1.0,georgesmkd,,,,,,
14083224,away,Villarreal,Santiago Mouriño,santiago-mourino,S. Mouriño,D,15,186,2593,M,1468046,EUR,1013558400,D,15,15,True,18.0,14.0,1.0,1.0,0.0,12.0,14.0,2.0,4.0,2.0,,,45.0,33.0,6.3,6.0,0.00384166,12.947910517351,2.0,-1.785,1.68,,0,,0.06,0.02,-0.39,,1.0,2.0,4.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,2.0,,1.0,1.0,,2.0,,,,,,,,,,,,
14083224,away,Villarreal,Sergi Cardona,sergi-cardona,S. Cardona,D,23,186,1119,M,986245,EUR,932256000,D,23,23,True,16.0,12.0,2.0,,0.0,8.0,10.0,4.0,6.0,2.0,,,45.0,25.0,5.7,7.0,0.00513032,29.455871261457,6.0,-2.52,6.405,,1,,-0.19,0.03,-0.46,,,3.0,1.0,2.0,,,,,,,1.0,1.0,0.024,,,,,-0.06,,1.0,,,,,,,1.0,,,3.0,,,,,,,,,
14083224,away,Villarreal,Nicolas Pépé,nicolas-pepe,N. Pépé,F,19,183,12582,M,593526,EUR,801705600,F,19,19,True,8.0,7.0,,,0.0,1.0,1.0,6.0,7.0,,,,25.0,15.0,6.6,4.0,0.0945849,30.851899205943,3.0,27.3,20.895,,1,,0.12,0.04,0.14,,,2.0,1.0,,2.0,,,,,,,,0.0398,,22.96152052892,1.0,1.0,-0.1,,1.0,,1.0,1.0,1.0,,,,,,,,,nicolas_pepe19,,,,,1.0,
14083224,away,Villarreal,Ayoze Pérez,ayoze-perez,A. Pérez,F,22,180,3785,M,345195,EUR,743385600,F,22,22,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,,15.0,8.0,6.7,4.0,6.65e-06,11.816094965451,3.0,2.1,4.62,,0,,-0.06,0.04,0.0,,,2.0,3.0,,2.0,1.0,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,
14083224,away,Villarreal,Carlos Maciá,carlos-macia,C. Macia,M,37,190,81,M,2238900,EUR,1220227200,M,37,37,True,3.0,1.0,,,0.0,1.0,2.0,,1.0,1.0,,,9.0,5.0,6.4,2.0,1.98e-06,,,,,,0,,-0.05,,-0.11,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,
14083224,away,Villarreal,Arnau Tenas,arnau-tenas,A. Tenas,G,25,185,5097,M,908714,EUR,991180800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083224,away,Villarreal,Rafa Marín,rafa-marin,R. Marín,D,4,190,2354,M,984623,EUR,1021766400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083224,away,Villarreal,Thomas Partey,thomas-partey,T. Partey,M,16,185,42575,M,316148,EUR,739929600,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TPartey5,,,,,,
14083224,away,Villarreal,Tani Oluwaseyi,oluwaseyi-tani,T. Oluwaseyi,F,21,188,2594,M,1172477,EUR,958348800,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tani Oluwaseyi,,,,,,,,,,,
