match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_totalShots,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_possessionLostCtrl,player_firstName,player_lastName,stat_aerialLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_totalCross,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_dispossessed,stat_interceptionWon,captain,stat_challengeLost,stat_bigChanceMissed,stat_hitWoodwork,stat_blockedScoringAttempt,stat_crossNotClaimed,stat_punches,stat_outfielderBlock
13444505,away,Southern Indiana FC,Zane Love,zane-love,Z. Love,G,1,,0,,2073422,EUR,1026259200.0,G,1,1,False,26.0,13.0,0.0,10.0,13.0,9.0,1.0,4.0,90.0,37.0,6.0,0,19.0,6.0,3.0,13.0,,,,,,,13.0,Zane Love,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,2.0,
13444505,away,Southern Indiana FC,Brad Hornback,brad-hornback,B. Hornback,D,11,,0,,2073600,EUR,1026777600.0,D,11,11,False,6.0,4.0,0.0,3.0,4.0,3.0,,,45.0,15.0,6.2,0,,,1.0,2.0,,2.0,1.0,,1.0,,6.0,Brad Hornback,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,
13444505,away,Southern Indiana FC,Haji Abdikadir,haji-abdikadir,H. Abdikadir,D,,180.0,7,M,1131650,EUR,908409600.0,D,5,5,False,19.0,11.0,0.0,9.0,14.0,3.0,,,90.0,30.0,5.5,0,9.0,3.0,2.0,5.0,,6.0,2.0,2.0,1.0,,13.0,Haji Abdikadir,,1.0,1.0,,,2.0,,2.0,2.0,,,,,,,2.0,,,1.0,,,,,,1.0
13444505,away,Southern Indiana FC,Luca Perrin,luca-perrin,L. Perrin,D,27,195.0,0,M,1479809,EUR,1013299200.0,D,27,27,False,17.0,14.0,0.0,14.0,16.0,1.0,,,90.0,30.0,6.1,0,4.0,2.0,,1.0,,5.0,1.0,,1.0,,4.0,Luca Perrin,,1.0,,,,1.0,,1.0,,,,,,,,1.0,5.0,,2.0,,,,,,1.0
13444505,away,Southern Indiana FC,Bryce Dolenc,bryce-dolenc,B. Dolenc,M,25,,0,,2076702,EUR,1067212800.0,D,25,25,False,10.0,7.0,0.0,7.0,9.0,2.0,,,52.0,17.0,6.1,0,2.0,,,1.0,,1.0,2.0,,1.0,,4.0,Bryce Dolenc,,,,,,1.0,,2.0,2.0,,,,,,,,,,,,,,,,
13444505,away,Southern Indiana FC,Nathan Brown,nathan-brown,N. Brown,F,10,,0,,1842338,EUR,1037664000.0,M,10,10,False,6.0,3.0,0.0,2.0,4.0,1.0,,,45.0,12.0,6.4,0,1.0,,1.0,2.0,1.0,2.0,3.0,,,,5.0,Nathan Brown,,,1.0,,,2.0,,2.0,2.0,,,,,,,1.0,,,,,,,,,
13444505,away,Southern Indiana FC,Jake Calderbank,jake-calderbank,J. Calderbank,M,8,,0,,2073610,EUR,1025568000.0,M,8,8,False,15.0,6.0,0.0,6.0,12.0,3.0,,,90.0,22.0,6.1,1,1.0,,,3.0,1.0,3.0,4.0,2.0,,,12.0,Jake Calderbank,,1.0,,,1.0,,,1.0,1.0,2.0,,,,,,1.0,,True,1.0,,,,,,
13444505,away,Southern Indiana FC,Salehe Ekuchi,salehe-ekuchi,S. Ekuchi,M,77,,0,,2073598,EUR,1035936000.0,M,77,77,False,8.0,4.0,0.0,3.0,7.0,1.0,,,90.0,23.0,5.9,0,3.0,,1.0,1.0,,4.0,4.0,3.0,2.0,,9.0,Salehe Ekuchi,,,,,,2.0,,2.0,,2.0,,,,,,1.0,,,2.0,,,,,,
13444505,away,Southern Indiana FC,Allain Bizoza,allain-bizoza,A. Bizoza,F,7,,0,,2073367,EUR,1045267200.0,F,7,7,False,13.0,11.0,0.0,10.0,11.0,6.0,,,64.0,19.0,6.3,0,3.0,2.0,1.0,2.0,,6.0,1.0,2.0,1.0,,5.0,Allain Bizoza,,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,3.0,,,,,,
13444505,away,Southern Indiana FC,Kellan Clegg,kellan-clegg,K. Clegg,F,15,,0,,2073420,EUR,1055289600.0,F,15,15,False,21.0,15.0,0.0,11.0,12.0,3.0,,,90.0,35.0,6.6,0,2.0,1.0,4.0,9.0,,2.0,4.0,5.0,1.0,1.0,11.0,Kellan Clegg,,1.0,,,,1.0,,,,4.0,1.0,,,,,,,,,,,,,,
13444505,away,Southern Indiana FC,Casey McCloskey,casey-mccloskey,C. McCloskey,M,55,,1,,2076705,EUR,1019260800.0,F,55,55,False,8.0,5.0,0.0,2.0,3.0,4.0,,,88.0,18.0,6.6,1,2.0,,3.0,5.0,,2.0,3.0,1.0,,,7.0,Casey McCloskey,,,2.0,1.0,,1.0,,,,2.0,,,,1.0,,1.0,,,,,,,,,
13444505,away,Southern Indiana FC,Sidahmed Mohamed,sidahmed-mohamed,S. Mohamed,M,29,,0,,2073597,EUR,1044576000.0,M,29,29,True,9.0,8.0,0.0,5.0,5.0,2.0,,,45.0,17.0,6.1,0,1.0,,3.0,4.0,,5.0,2.0,,2.0,,4.0,Sidahmed Mohamed,,1.0,,,,,,2.0,1.0,,,,,,,1.0,,,1.0,,,,,,
13444505,away,Southern Indiana FC,Taylor Aaron,taylor-aaron,T. Aaron,F,17,,0,,2076682,EUR,1098748800.0,F,17,17,True,6.0,3.0,0.0,1.0,2.0,2.0,,,45.0,12.0,6.4,0,1.0,,2.0,4.0,,3.0,1.0,3.0,4.0,,7.0,Taylor Aaron,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
13444505,away,Southern Indiana FC,Michael Owusu,michael-owusu,M. Owusu,D,26,,0,,2076708,EUR,945907200.0,D,26,26,True,7.0,4.0,0.0,2.0,2.0,,,,38.0,12.0,6.2,0,2.0,,2.0,5.0,,,1.0,,,,4.0,Michael Owusu,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,
13444505,away,Southern Indiana FC,Daiki Ozawa,daiki-ozawa,D. Ozawa,M,23,,0,,2076722,EUR,835574400.0,M,23,23,True,2.0,1.0,0.0,,,,,,26.0,3.0,6.4,0,,,1.0,2.0,,1.0,,1.0,1.0,,2.0,Daiki Ozawa,,1.0,,,,,,,,,,,,,,,,,,,,,,,
13444505,away,Southern Indiana FC,Elorm Dogbey,elorm-dogbey,E. Dogbey,F,4,,0,,2076700,EUR,,F,4,4,True,,,0.0,,,,,,2.0,1.0,,0,,,,,,,,,,,,Elorm Dogbey,,,,,,,,,,,,,,,,,1.0,,,,,,,,
13444505,away,Southern Indiana FC,Kaiden Ferrar,kaiden-ferrar,K. Ferrar,G,31,,0,,2073390,EUR,1054771200.0,G,31,31,True,,,,,,,,,,,,0,,,,,,,,,,,,Kaiden Ferrar,,,,,,,,,,,,,,,,,,,,,,,,,
13444505,away,Southern Indiana FC,Caleb King,caleb-king,C. King,D,2,,0,,2073603,EUR,949708800.0,D,2,2,True,,,,,,,,,,,,0,,,,,,,,,,,,Caleb King,,,,,,,,,,,,,,,,,,,,,,,,,
