match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalClearance,stat_expectedGoals,stat_keyPass,stat_aerialWon,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_shotOffTarget,stat_errorLeadToAShot,stat_wasFouled,stat_totalOffside,stat_onTargetScoringAttempt,stat_interceptionWon,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal
12514066,away,Estoril Praia,Jandro Orellana,jandro-orellana,J. Orellana,M,6,178,224,M,,877920,EUR,965606400,M,6,6,False,,21.0,17.0,,,0.0,11.0,13.0,11.0,1.0,,,78.0,27.0,6.5,7.0,0.0441844,0,,,,6.0,3.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,2.0,,,,,,,
12514066,away,Estoril Praia,Vinicius Zanocelo,vinicius-zanocelo,Vinicius Zanocelo,M,25,184,577,M,,973841,EUR,980812800,M,7,7,False,,39.0,34.0,4.0,3.0,0.0,18.0,20.0,19.0,2.0,,,90.0,49.0,6.6,5.0,0.0125222,0,,,,16.0,,,1.0,3.0,4.0,1.0,,,,,,4.0,,1.0,1.0,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,
12514066,away,Estoril Praia,Jordan Holsgrove,jordan-holsgrove,J. Holsgrove,M,10,180,223,M,,920684,EUR,936921600,M,10,10,False,,55.0,44.0,5.0,2.0,0.0,15.0,16.0,44.0,4.0,,,90.0,73.0,6.7,17.0,0.29877,0,,,,31.0,5.0,2.0,,5.0,4.0,2.0,3.0,1.0,1.0,,,,,4.0,,,2.0,1.0,,,,,1.0,,,,,,,,,,
12514066,away,Estoril Praia,João Carvalho,joao-carvalho,J. Carvalho,F,12,170,372,M,,548044,EUR,857865600,F,12,12,False,,29.0,26.0,1.0,1.0,0.0,12.0,12.0,18.0,4.0,,,78.0,34.0,6.9,6.0,0.0631465,0,,,,15.0,1.0,1.0,,,1.0,,,,,,,,,2.0,,,,,3.0,,,,1.0,,,,,,,,,,
12514066,away,Estoril Praia,Alejandro Marqués,alejandro-marques,A. Marqués,F,9,189,759,M,,929894,EUR,965347200,F,9,9,False,,16.0,14.0,,,0.0,7.0,7.0,9.0,4.0,,,90.0,30.0,6.6,7.0,0.075008,3,,,,7.0,,,2.0,7.0,3.0,,3.0,1.0,,,1.0,1.0,0.1641,,2.0,,,,1.0,1.0,1.0,,1.0,,1.0,,0.106,,,,,,
12514066,away,Estoril Praia,Fabrício Garcia,fabricio-garcia,F. Garcia,F,98,172,81,M,,1190120,EUR,988934400,F,17,17,False,,11.0,9.0,,,0.0,1.0,2.0,9.0,2.0,,,71.0,18.0,6.6,3.0,0.0100423,1,,,,8.0,,,,1.0,3.0,,1.0,,,,,,0.0933,,1.0,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,
12514066,away,Estoril Praia,Pedro Carvalho,carvalho-pedro,P. Carvalho,D,22,169,64,M,,1511977,EUR,1045180800,D,22,22,True,,24.0,24.0,1.0,1.0,0.0,11.0,11.0,14.0,4.0,,,64.0,39.0,6.5,5.0,0.0363591,2,,,,13.0,1.0,,,3.0,2.0,1.0,,2.0,1.0,,1.0,4.0,0.1649,1.0,,,1.0,,2.0,1.0,1.0,,,,,1.0,,,,,,,
12514066,away,Estoril Praia,Yanis Begraoui,yanis-begraoui,Y. Begraoui,F,14,175,1812,M,,930246,EUR,994204800,F,14,14,True,,4.0,3.0,,,0.0,2.0,3.0,1.0,1.0,,,19.0,12.0,7.0,2.0,0.0136763,2,,,,1.0,,,,1.0,2.0,,1.0,1.0,1.0,,,,0.3346,,,,,,,,,,1.0,,2.0,1.0,0.7252,1.0,,,,,
12514066,away,Estoril Praia,Michel Costa,michel-costa,Michel,M,10,165,40,M,,1015938,EUR,1008806400,M,8,8,True,,7.0,7.0,,,0.0,7.0,7.0,,,,,12.0,7.0,6.4,,0.00017078,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514066,away,Estoril Praia,Israel Salazar,israel-salazar,I. Salazar,F,20,177,120,M,,1090194,EUR,1052524800,F,92,92,True,,5.0,4.0,1.0,1.0,0.0,3.0,3.0,4.0,2.0,,,12.0,9.0,6.8,2.0,0.146445,0,,,,3.0,2.0,2.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,2.0,,,,,1.0,,,,,,,,,,,,,,
12514066,away,Estoril Praia,Kevin Chamorro,kevin-chamorro,K. Chamorro,G,22,183,263,M,,905406,EUR,955152000,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514066,away,Estoril Praia,Felix Bacher,felix-bacher,F. Bacher,D,25,190,92,M,,943525,EUR,972432000,D,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514066,away,Estoril Praia,Ismael Sierra Arnal,ismael-sierra-arnal,I. S. Arnal,D,29,192,26,M,,1137243,EUR,1047859200,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514066,away,Estoril Praia,Manga Foe Ondoa,foe-ondoa-manga,M. F. Ondoa,M,8,183,70,M,,1596636,EUR,1134345600,M,26,26,True,,,,,,,,,,,,,,,,,,0,,Manga Foe Ondoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514066,away,Estoril Praia,André Lacximicant,andre-lacximicant,A. Lacximicant,F,19,190,159,M,,1120679,EUR,990230400,F,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
