match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_unsuccessfulTouch,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,captain,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_errorLeadToAShot,stat_fouls,stat_accurateCross,stat_wasFouled,player_firstName,player_lastName,stat_goalAssist,stat_bigChanceCreated,stat_keyPass,stat_aerialLost,stat_penaltyConceded,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_penaltyWon
10389731,away,Lille,Lucas Chevalier,chevalier-lucas,L. Chevalier,G,30,188,21320,M,,996953,EUR,1005004800,G,30,30,False,30.0,26.0,7.0,3.0,24.0,25.0,2.0,5.0,10.0,4.0,,6.0,90.0,46.0,7.0,4.0,0.0,0.0,0.00086237,0,-0.7047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389731,away,Lille,Bafodé Diakité,bafode-diakite,B. Diakité,D,18,182,1863,M,,962408,EUR,978739200,D,18,18,False,39.0,36.0,1.0,1.0,16.0,16.0,20.0,23.0,3.0,,,,66.0,56.0,6.6,6.0,0.2821,0.5089,0.0167479,1,,,1.0,4.0,1.0,,,2.0,8.0,3.0,,3.0,2.0,,,,,1.0,,4.0,,,,,,,,,,1.0,,1.0,,
10389731,away,Lille,José Fonte,jose-fonte,J. Fonte,D,6,191,691,M,,27622,EUR,440899200,D,6,6,False,4.0,4.0,,,4.0,4.0,,,,,,,14.0,4.0,6.3,,0.0,0.0,8.171e-05,0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
10389731,away,Lille,Tiago Djaló,tiago-djalo,T. Djaló,D,35,190,2965,M,,892735,EUR,955238400,D,3,3,False,42.0,39.0,3.0,1.0,29.0,30.0,10.0,12.0,3.0,,,,90.0,48.0,6.4,3.0,0.0513,0.0,0.00661695,1,,,,3.0,1.0,1.0,1.0,,2.0,1.0,,,,,,,,1.0,,,,2.0,,,,,,1.0,,,1.0,,,1.0
10389731,away,Lille,Timothy Weah,weah-timothy,T. Weah,M,22,185,11671,M,timothyweah,855810,EUR,951177600,D,22,22,False,50.0,45.0,4.0,3.0,20.0,21.0,26.0,35.0,5.0,,,,90.0,65.0,6.7,10.0,0.108,0.0545,0.18403,2,,6.0,,2.0,,,1.0,,3.0,1.0,,1.0,,,,,1.0,,,,1.0,1.0,,,,,3.0,2.0,,1.0,,,,
10389731,away,Lille,Benjamin André,benjamin-andre,B. André,M,21,180,759,M,,51665,EUR,649641600,M,21,21,False,58.0,49.0,8.0,8.0,23.0,28.0,26.0,30.0,4.0,,,,90.0,74.0,6.3,14.0,0.0,0.0,0.0221457,0,,,3.0,6.0,1.0,,,1.0,12.0,7.0,,3.0,2.0,,,,,2.0,,4.0,,,,,,,,1.0,,,,,,
10389731,away,Lille,André Gomes,andre-gomes,A. Gomes,M,26,188,1679,M,,235460,EUR,743990400,M,28,28,False,78.0,71.0,4.0,3.0,34.0,36.0,38.0,43.0,4.0,,,,90.0,94.0,7.8,11.0,0.0,0.0,0.278708,0,,1.0,,3.0,,,,2.0,5.0,1.0,1.0,2.0,2.0,,2.0,,,1.0,,3.0,1.0,1.0,,,2.0,1.0,2.0,,,,,,,
10389731,away,Lille,Jonathan Bamba,jonathan-bamba,J. Bamba,F,19,175,1936,M,,595576,EUR,827798400,M,7,7,False,53.0,47.0,1.0,,14.0,14.0,34.0,40.0,10.0,,,,90.0,71.0,6.5,13.0,0.0973,0.272,0.11053,1,,1.0,,4.0,3.0,1.0,,3.0,10.0,4.0,,1.0,,,2.0,,,,,2.0,1.0,2.0,,,,,1.0,,,1.0,,1.0,2.0,
10389731,away,Lille,Angel Gomes,angel-gomes,A. Gomes,M,47,168,3430,M,,867441,EUR,967680000,M,20,20,False,31.0,28.0,1.0,,12.0,12.0,16.0,21.0,3.0,,,,88.0,46.0,6.3,8.0,0.0699,0.0,0.0251767,1,,2.0,2.0,7.0,2.0,1.0,,2.0,7.0,2.0,,3.0,2.0,,,,1.0,,,2.0,,2.0,,,,,,2.0,,,,,,
10389731,away,Lille,Rémy Cabella,remy-cabella,R. Cabella,M,20,171,1177,M,,72998,EUR,636854400,M,10,10,False,45.0,39.0,2.0,2.0,12.0,13.0,28.0,37.0,2.0,,,,88.0,60.0,6.5,13.0,0.4373,0.0,0.120661,2,,5.0,,3.0,1.0,1.0,,2.0,4.0,3.0,,2.0,1.0,,1.0,1.0,2.0,1.0,,,1.0,,,,,,2.0,,,,,,,
10389731,away,Lille,Jonathan David,jonathan-david,J. David,F,30,180,21023,M,jodavid,935564,EUR,947808000,F,9,9,False,29.0,22.0,,,6.0,7.0,16.0,22.0,2.0,,,,90.0,41.0,6.6,10.0,1.414,1.6845,0.0369103,7,,,,1.0,,,,2.0,5.0,,,,,,1.0,2.0,2.0,,,2.0,,1.0,,,,,2.0,2.0,,3.0,2.0,1.0,1.0,
10389731,away,Lille,Leny Yoro,leny-yoro,L. Yoro,D,15,190,20033,M,YL15,1153315,EUR,1131840000,D,15,15,True,31.0,28.0,5.0,2.0,24.0,24.0,4.0,7.0,5.0,,,,76.0,35.0,6.1,4.0,0.0,0.0,0.00095155,0,,,,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,Leny Yoro,,,,,,,,,,,
10389731,away,Lille,Gabriel Gudmundsson,gabriel-gudmundsson,G. Gudmundsson,D,3,181,1194,M,,834308,EUR,925344000,D,5,5,True,9.0,7.0,2.0,1.0,4.0,5.0,3.0,5.0,3.0,,,,24.0,16.0,6.2,3.0,0.0,0.0,0.00155917,0,,1.0,1.0,2.0,1.0,1.0,,,2.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,
10389731,away,Lille,Carlos Baleba,baleba-carlos,C. Baleba,M,17,179,25912,M,carlos_baleba,1199043,EUR,1073088000,M,35,35,True,2.0,2.0,1.0,1.0,,,2.0,2.0,,,,,10.0,7.0,6.4,2.0,0.0301,0.0451,0.00496356,1,,,,2.0,2.0,1.0,,,3.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,
10389731,away,Lille,Alan Virginius,alan-virginius,A. Virginius,F,7,175,548,M,,1048014,EUR,1041552000,F,26,26,True,5.0,5.0,,,,,5.0,5.0,,,,,10.0,6.0,6.3,1.0,0.0,0.0,0.0291256,0,,,,,1.0,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
10389731,away,Lille,Benoît Costil,benoit-costil,B. Costil,G,,188,146,M,,26965,EUR,552268800,G,25,25,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389731,away,Lille,Adam Jakubech,adam-jakubech,A. Jakubech,G,16,189,44,M,,787686,EUR,852163200,G,16,16,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389731,away,Lille,Alexsandro Ribeiro,alexsandro-ribeiro,A. Ribeiro,D,4,192,4572,M,,1049775,EUR,934156800,D,4,4,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,Alexsandro Ribeiro,,,,,,,,,,,
10389731,away,Lille,Edon Zhegrova,edon-zhegrova,E. Zhegrova,M,11,181,9820,M,edonzhegrova10,887766,EUR,922838400,F,23,23,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389731,away,Lille,Jonas Martin,jonas-martin,J. Martin,M,90,184,95,M,,123264,EUR,639619200,M,8,8,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
