match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_aerialWon,stat_outfielderBlock,stat_ownGoals,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_keyPass,stat_accurateCross,stat_dispossessed,stat_goalAssist,stat_goals,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_punches,stat_bigChanceCreated,stat_penaltyWon,player_sofascoreId
10438032,away,Chaves,Guima,,,ricardo-guimaraes-guima,Guima,M,30,181,615,M,370710,EUR,816307200,M,21,21,False,19.0,18.0,,,9.0,9.0,9.0,10.0,,5.0,,,,,,,45.0,27.0,6.7,1.0,1,,,5.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,2.0,,,2.0,,,,,,,,,,,
10438032,away,Chaves,Issah Abass,,,abass-issah,I. Abass,M,8,173,216,M,873419,EUR,906768000,M,17,17,False,21.0,16.0,3.0,1.0,6.0,7.0,11.0,19.0,1.0,3.0,,,,,,,90.0,42.0,6.3,13.0,3,5.0,,8.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,,1.0,,,,1.0,4.0,,1.0,,1.0,1.0,1.0,,,1.0,,,,,
10438032,away,Chaves,João Teixeira,,,joao-teixeira,J. Teixeira,M,97,178,78,M,138899,EUR,760492800,M,10,10,False,46.0,39.0,3.0,3.0,19.0,19.0,23.0,31.0,2.0,12.0,,,,,,,90.0,77.0,7.4,17.0,3,4.0,,9.0,7.0,2.0,6.0,2.0,1.0,2.0,1.0,2.0,True,,,,,3.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,,1.0,,,,,,
10438032,away,Chaves,Euller,,,euller,Euller,M,7,173,63,M,336843,EUR,789177600,M,16,16,False,19.0,14.0,2.0,2.0,5.0,7.0,10.0,15.0,,4.0,,,,,,,45.0,30.0,6.7,11.0,0,3.0,,6.0,5.0,2.0,4.0,3.0,,1.0,1.0,1.0,,1.0,,,,,2.0,,,,2.0,1.0,1.0,,,,,,,,
10438032,away,Chaves,Juninho Vieira,,,juninho-vieira,Juninho,F,23,179,17759,M,833236,EUR,848534400,F,20,20,False,9.0,5.0,,,2.0,2.0,3.0,7.0,1.0,,,,,,,,65.0,18.0,6.4,7.0,3,,3.0,4.0,2.0,,1.0,,3.0,,,2.0,,2.0,,,,,,,,,,,,,,1.0,,,,,juninhovieira_21
10438032,away,Chaves,Nwankwo Obiora,,,nwankwo-obiora,N. Obiora,M,4,183,29,M,122076,EUR,679276800,M,40,40,True,16.0,13.0,,,7.0,8.0,6.0,8.0,2.0,2.0,,,,,,,45.0,22.0,6.4,4.0,0,,,3.0,2.0,2.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,
10438032,away,Chaves,Bernardo Sousa,,,bernardo-sousa,B. Sousa,F,77,178,72,M,1087371,EUR,954115200,M,73,73,True,8.0,8.0,,,,,8.0,12.0,,,,,,,,,45.0,13.0,6.5,4.0,0,4.0,,2.0,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,
10438032,away,Chaves,João Correia,,,joao-correia,J. Correia,M,77,175,850,M,804272,EUR,841881600,M,77,77,True,8.0,7.0,1.0,1.0,3.0,3.0,6.0,7.0,2.0,2.0,,,,,,,25.0,19.0,7.3,2.0,0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,,1.0,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,1.0,,
10438032,away,Chaves,Héctor Hernández,,,hector-hernandez,H. Hernández,F,23,180,2876,M,352448,EUR,811036800,F,23,23,True,9.0,6.0,,,3.0,3.0,3.0,6.0,,1.0,,,,,,,25.0,12.0,6.8,4.0,1,,1.0,2.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,
10438032,away,Chaves,Jô Batista,,,jo-batista,Batista,F,90,192,162,M,947921,EUR,799286400,F,95,95,True,2.0,,,,,,,2.0,2.0,,,,,,,,11.0,8.0,6.9,3.0,1,,2.0,3.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,
10438032,away,Chaves,Rodrigo Nascimento,Rodrigo Nascimento,,rodrigo-nascimento,R. Nascimento,G,31,198,55,M,1128775,EUR,822614400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438032,away,Chaves,Sandro Cruz,,,cruz-sandro,S. Cruz,D,57,182,281,M,982146,EUR,989625600,D,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438032,away,Chaves,João Pedro,,,joao-pedro,J. Pedro,M,,176,61,M,251217,EUR,733795200,M,83,83,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438032,away,Chaves,Luther Singh,,,luther-singh,L. Singh,M,11,171,248,M,809233,EUR,870739200,F,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
