match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalClearance,stat_outfielderBlock,stat_unsuccessfulTouch,captain,stat_duelLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_challengeLost,stat_dispossessed,stat_wasFouled,stat_fouls,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,player_sofascoreId,stat_goals
12530886,home,Antalyaspor,Abdurrahim Dursun,abdurrahim-dursun,A. Dursun,D,77,176,46,M,883275,EUR,912470400,D,77,77,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530886,home,Antalyaspor,Amar Gerxhaliu,amar-gerxhaliu,A. Gerxhaliu,D,4,193,60,M,1123371,EUR,1019779200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530886,home,Antalyaspor,Soner Dikmen,soner-dikmen,S. Dikmen,M,6,179,82,M,847782,EUR,746841600,M,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530886,home,Antalyaspor,Burak Ingenç,burak-ingenc,B. Ingenc,M,30,175,45,M,1417030,EUR,1144972800,M,91,91,True,,,,,,,,,,,,,,,,,,,,,0,,Burak Ingenc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530886,away,Galatasaray,Fernando Muslera,fernando-muslera,F. Muslera,G,16,190,9264,M,28381,EUR,519264000,G,1,1,False,44.0,41.0,7.0,4.0,0.0,41.0,42.0,,2.0,,,10.0,,1.0,4.0,90.0,57.0,7.8,3.0,0.00027234,0,0.603,,,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,Muslera,
12530886,away,Galatasaray,Kaan Ayhan,kaan-ayhan,K. Ayhan,D,23,185,4087,M,138152,EUR,784425600,D,23,23,False,31.0,23.0,4.0,,0.0,15.0,17.0,8.0,16.0,,3.0,7.0,,,,71.0,45.0,6.8,11.0,0.0231542,0,,,,2.0,,1.0,,1.0,,,1.0,2.0,1.0,,1.0,,1.0,,2.0,,,,,,,,,,,,
12530886,away,Galatasaray,Davinson Sánchez,davinson-sanchez,D. Sánchez,D,6,187,12299,M,566102,EUR,834537600,D,6,6,False,39.0,32.0,7.0,4.0,0.0,25.0,27.0,7.0,13.0,2.0,7.0,4.0,,,,90.0,60.0,7.6,9.0,0.00166907,0,,,,5.0,,,,6.0,1.0,,4.0,5.0,4.0,1.0,4.0,,,,1.0,,,,,,,,,,,DAVINSON,
12530886,away,Galatasaray,Abdülkerim Bardakcı,abdulkerim-bardakci,A. Bardakcı,D,42,185,6104,M,178963,EUR,778896000,D,42,42,False,60.0,47.0,9.0,4.0,0.0,39.0,44.0,8.0,16.0,3.0,5.0,4.0,,,,90.0,71.0,7.1,14.0,0.00272644,0,,,,3.0,1.0,,,2.0,3.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,abdulkerimbard1,
12530886,away,Galatasaray,Ismail Jakobs,ismail-jakobs,I. Jakobs,D,4,184,7106,M,897291,EUR,934848000,D,4,4,False,11.0,7.0,1.0,,0.0,2.0,2.0,5.0,12.0,,,1.0,,,,23.0,19.0,6.4,9.0,0.0094354,0,,,,,,1.0,,1.0,,,,,,,,,,1.0,3.0,,,,,,,,,,,ismaijakobs,
12530886,away,Galatasaray,Lucas Torreira,lucas-torreira,L. Torreira,M,34,168,8760,M,754794,EUR,823996800,M,34,34,False,48.0,39.0,6.0,1.0,0.0,24.0,27.0,15.0,21.0,1.0,10.0,8.0,,,,90.0,67.0,7.5,12.0,0.07545,1,,,,3.0,,3.0,,2.0,1.0,1.0,1.0,8.0,5.0,1.0,1.0,,,1.0,,,,,,0.0414,1.0,,,1.0,,ltorreira34,
12530886,away,Galatasaray,Gabriel Sara,gabriel-sara,G. Sara,M,8,178,11687,M,913593,EUR,930355200,M,20,20,False,48.0,37.0,4.0,1.0,0.0,17.0,20.0,21.0,30.0,,1.0,6.0,,,,90.0,59.0,6.5,15.0,0.217436,1,,,,1.0,,,,5.0,3.0,1.0,1.0,,,,3.0,,,,2.0,1.0,,,,0.0654,1.0,,,1.0,,gabrielsara,
12530886,away,Galatasaray,Roland Sallai,roland-sallai,R. Sallai,F,7,182,8501,M,355088,EUR,864259200,M,7,7,False,27.0,22.0,1.0,,0.0,7.0,8.0,16.0,23.0,,13.0,8.0,,,,90.0,59.0,7.6,13.0,0.175843,3,,,,,,1.0,,6.0,4.0,2.0,1.0,5.0,2.0,,2.0,1.0,6.0,1.0,4.0,1.0,,1.0,1.0,0.3556,1.0,2.0,0.5797,,2.0,rolandsallai,
12530886,away,Galatasaray,Dries Mertens,dries-mertens,D. Mertens,M,,169,10127,M,32493,EUR,547257600,M,10,10,False,27.0,18.0,5.0,2.0,1.0,6.0,8.0,13.0,24.0,,2.0,5.0,,,,71.0,41.0,7.6,17.0,0.299533,2,,,,,,1.0,,3.0,1.0,,1.0,2.0,1.0,,2.0,,,,5.0,1.0,1.0,,1.0,0.3668,3.0,2.0,0.5013,,1.0,driesmertens,
12530886,away,Galatasaray,Yunus Akgün,yunus-akgun,Y. Akgün,M,11,173,9047,M,857738,EUR,962928000,M,11,11,False,34.0,27.0,1.0,,1.0,9.0,10.0,18.0,25.0,,2.0,7.0,,,,78.0,46.0,7.2,14.0,0.406483,1,,,,,,1.0,,6.0,4.0,2.0,1.0,,,1.0,,3.0,,,1.0,,1.0,,1.0,0.1008,1.0,,,1.0,1.0,yunusakgun17,
12530886,away,Galatasaray,Mauro Icardi,mauro-icardi,M. Icardi,F,9,181,38623,M,233114,EUR,730080000,F,9,9,False,9.0,6.0,1.0,,0.0,3.0,3.0,3.0,6.0,2.0,3.0,,,,,78.0,18.0,8.6,7.0,0.225198,2,,,,1.0,,2.0,,3.0,1.0,,,1.0,,2.0,,,,,,,1.0,,,0.5985,1.0,2.0,1.1768,,,MauroIcardi,2.0
12530886,away,Galatasaray,Berkan Kutlu,berkan-kutlu,B. Kutlu,M,18,186,2127,M,992912,EUR,885686400,M,18,18,True,31.0,30.0,1.0,1.0,0.0,17.0,18.0,14.0,14.0,,4.0,4.0,,,,67.0,58.0,7.2,5.0,0.187232,0,,,,4.0,1.0,1.0,,3.0,2.0,1.0,3.0,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,
12530886,away,Galatasaray,Barış Alper Yılmaz,baris-alper-yilmaz,B. A. Yılmaz,M,53,186,13210,M,904096,EUR,959040000,F,53,53,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,1.0,2.0,,,,,19.0,12.0,6.7,2.0,0.00322743,1,,,,,,1.0,,3.0,1.0,1.0,1.0,,,,1.0,,1.0,2.0,,,,1.0,,0.0905,,,,,,barisalperyilmaz,
12530886,away,Galatasaray,Hakim Ziyech,hakim-ziyech,H. Ziyech,M,30,181,61036,M,249437,EUR,732499200,M,22,22,True,5.0,3.0,1.0,1.0,0.0,,1.0,4.0,8.0,,1.0,2.0,,,,19.0,11.0,7.4,5.0,0.0448055,1,,,,,,,,,1.0,1.0,,,,,,,,,4.0,1.0,,1.0,,0.0115,2.0,,,,,HZiyech,
12530886,away,Galatasaray,Michy Batshuayi,michy-batshuayi,M. Batshuayi,F,22,185,6844,M,147745,EUR,749520000,F,44,44,True,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,,1.0,,,,,12.0,6.0,6.7,1.0,0.00073734,0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,mbatshuayi,
12530886,away,Galatasaray,Victor Osimhen,victor-osimhen,V. Osimhen,F,45,186,229308,M,822471,EUR,914889600,F,45,45,True,2.0,2.0,,,0.0,,,2.0,2.0,1.0,1.0,,,,,12.0,6.0,7.6,1.0,0.00069804,3,,,,,,,,3.0,,,,,,1.0,,1.0,,1.0,,,,1.0,1.0,0.5651,,2.0,1.2064,,,Osimhen9,1.0
12530886,away,Galatasaray,Günay Güvenç,gunay-guvenc,G. Güvenç,G,19,187,2987,M,103457,EUR,677808000,G,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530886,away,Galatasaray,Victor Nelsson,victor-nelsson,V. Nelsson,D,15,187,2642,M,846148,EUR,908323200,D,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nelsson,
12530886,away,Galatasaray,Metehan Baltacı,metehan-baltaci,M. Baltacı,D,3,189,2121,M,997155,EUR,1036281600,D,90,90,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530886,away,Galatasaray,Eyüp Aydın,eyup-aydin,E. Aydın,M,5,181,1623,M,1130115,EUR,1091404800,M,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530886,away,Galatasaray,Efe Akman,efe-akman,E. Akman,M,8,175,1340,M,1215206,EUR,1142812800,M,83,83,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
