match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_wasFouled,stat_fouls,captain,stat_unsuccessfulTouch,stat_dispossessed,stat_totalOffside,stat_bigChanceMissed,stat_goals,stat_penaltyWon,stat_penaltyFaced,stat_penaltyConceded
11157124,away,Fulham,João Palhinha,joao-palhinha,J. Palhinha,M,6,189,16491,M,Palhinha,364612,EUR,805248000,M,26,26,False,45.0,41.0,4.0,4.0,31.0,32.0,10.0,13.0,5.0,,,,,90.0,70.0,7.7,6.0,0.00399079,2,,,,9.0,15.0,3.0,2.0,2.0,,1.0,1.0,,2.0,,2.0,7.0,4.0,0.262,0.5398,,,,2.0,2.0,4.0,2.0,,,2.0,,,,,,
11157124,away,Fulham,Harry Wilson,harry-wilson,H. Wilson,M,8,173,4932,M,,355528,EUR,858988800,M,8,8,False,26.0,21.0,2.0,2.0,13.0,15.0,8.0,11.0,1.0,,,,,71.0,32.0,6.6,7.0,0.0152167,1,,,,2.0,1.0,,1.0,,,,,1.0,,,,,,0.0332,,2.0,,,,,1.0,1.0,,,1.0,,,,,,
11157124,away,Fulham,Tom Cairney,tom-cairney,T. Cairney,M,10,185,581,M,,82566,EUR,664329600,M,10,10,False,34.0,31.0,1.0,1.0,16.0,18.0,15.0,19.0,3.0,,,,,71.0,42.0,6.4,10.0,0.0227704,0,,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,True,2.0,1.0,,,,,,
11157124,away,Fulham,Willian,willian,Willian,F,88,175,9698,M,willianborges88,31417,EUR,587088000,M,20,20,False,29.0,25.0,1.0,1.0,8.0,9.0,17.0,25.0,3.0,,,,,79.0,52.0,6.7,17.0,0.0396357,2,,5.0,,4.0,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,1.0,,,,,0.0566,,2.0,,,1.0,,,,,6.0,,,,,,,
11157124,away,Fulham,Carlos Vinícius,carlos-vinicius,C. Vinícius,F,95,190,7091,M,,891920,EUR,796089600,F,30,30,False,8.0,7.0,,,4.0,4.0,3.0,4.0,1.0,,,,,79.0,19.0,6.6,4.0,0.00788337,2,,,,5.0,3.0,,2.0,2.0,,,2.0,,3.0,,,,,0.3613,0.9983,,,,3.0,,1.0,1.0,,2.0,1.0,,1.0,,,,
11157124,away,Fulham,Harrison Reed,harrison-reed,H. Reed,M,6,176,353,M,,365802,EUR,791164800,M,6,6,True,10.0,9.0,1.0,1.0,6.0,6.0,4.0,5.0,,,,,,19.0,14.0,6.8,1.0,0.0386169,0,,1.0,1.0,2.0,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,
11157124,away,Fulham,Bobby Decordova-Reid,bobby-decordova-reid,B. Reid,M,14,170,1230,M,,151499,EUR,728611200,F,14,14,True,4.0,2.0,1.0,,1.0,1.0,1.0,3.0,,,,,,19.0,8.0,6.5,3.0,0.00068068,1,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,0.1176,,,,,,,1.0,,,1.0,,,,,,,
11157124,away,Fulham,Neeskens Kebano,neeskens-kebano,N. Kebano,M,92,172,576,M,,137786,EUR,700185600,M,7,7,True,5.0,3.0,,,1.0,1.0,2.0,5.0,,,,,,19.0,7.0,6.5,3.0,0.00136913,0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
11157124,away,Fulham,Daniel James,daniel-james,D. James,M,7,172,4111,M,Daniel_James97,828639,EUR,879120000,M,21,21,True,2.0,2.0,,,,,3.0,3.0,,,,,,11.0,3.0,6.7,,0.142134,0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11157124,away,Fulham,Manor Solomon,manor-solomon,M. Solomon,M,19,167,5398,M,,862223,EUR,932774400,F,11,11,True,6.0,6.0,1.0,1.0,1.0,1.0,5.0,5.0,2.0,,,,,11.0,9.0,6.6,3.0,0.0332715,0,,,,2.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,
11157124,away,Fulham,Marek Rodák,marek-rodak,M. Rodák,G,1,188,517,M,,358694,EUR,850435200,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11157124,away,Fulham,Kenny Tete,kenny-tete,K. Tete,D,2,180,1146,M,,190877,EUR,813196800,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11157124,away,Fulham,Shane Duffy,shane-duffy,S. Duffy,D,4,193,483,M,,55570,EUR,694224000,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11157124,away,Fulham,Luke Harris,luke-harris,L. Harris,M,28,177,240,M,,1134729,EUR,1112486400,M,38,38,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
