match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_aerialWon,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_dispossessed,stat_challengeLost,captain,stat_hitWoodwork,stat_bigChanceMissed,stat_goals,stat_errorLeadToAShot,stat_goodHighClaim,stat_outfielderBlock,stat_totalOffside,stat_errorLeadToAGoal,player_sofascoreId
14573055,home,NK Celje,Damjan Vuklišević,,,damjan-vuklisevic,D. Vuklišević,D,3,191.0,33,M,232082,EUR,804297600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573055,home,NK Celje,Florjan Jevsenak,,,florjan-jevsenak,F. Jevsenak,M,7,,67,M,1858330,EUR,1112745600,M,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573055,home,NK Celje,Ivica Vidović,,,ivica-vidovic,I. Vidović,M,16,,105,M,1134410,EUR,1013731200,M,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573055,away,AEK Athens,Thomas Strakosha,,,thomas-strakosha,T. Strakosha,G,1,191.0,1722,M,227212,EUR,795571200,G,1,1,False,12.0,8.0,4.0,1.0,0.0,8.0,10.0,,2.0,8.0,4.0,7.0,,,90.0,27.0,7.8,4.0,2.066e-05,1.1143,0,1.4273,0.01,0.0,-0.49,0.78,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,2.0,,,,
14573055,away,AEK Athens,Lazaros Rota,,,lazaros-rota,L. Rota,D,12,180.0,866,M,941338,EUR,872294400,D,12,12,False,36.0,31.0,3.0,,0.0,17.0,17.0,14.0,19.0,6.0,,,,,90.0,60.0,6.1,9.0,0.0106372,,0,,-0.1,0.07,-0.38,,,,4.0,5.0,3.0,1.0,,5.0,1.0,3.0,3.0,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,
14573055,away,AEK Athens,Harold Moukoudi,,,harold-moukoudi,H. Moukoudi,D,2,191.0,781,M,795128,EUR,880588800,D,2,2,False,51.0,43.0,4.0,2.0,0.0,21.0,24.0,22.0,27.0,1.0,,,,,90.0,59.0,6.4,8.0,0.00603511,,1,,0.27,0.13,-0.19,,,,2.0,,,,,2.0,1.0,,,,,,0.0562,,,-0.05,2.0,,,1.0,,,,True,,,,,,2.0,,,
14573055,away,AEK Athens,Filipe Relvas,,,filipe-relvas,F. Relvas,D,44,192.0,535,M,1131931,EUR,937785600,D,44,44,False,36.0,30.0,4.0,1.0,0.0,21.0,22.0,9.0,14.0,1.0,,,,,90.0,49.0,6.7,7.0,0.0171431,,0,,-0.07,0.11,0.22,,,,,3.0,,,,5.0,3.0,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,
14573055,away,AEK Athens,Stavros Pilios,,,stavros-pilios,S. Pilios,D,3,175.0,431,M,974076,EUR,976406400,D,3,3,False,15.0,11.0,2.0,,0.0,7.0,8.0,4.0,7.0,4.0,,,,,79.0,31.0,6.2,5.0,0.00294213,,1,,-0.16,0.07,-0.19,,,,3.0,2.0,,,,6.0,2.0,2.0,2.0,,,1.0,0.0499,,,0.02,,,,1.0,,1.0,1.0,,,,,,,,1.0,,
14573055,away,AEK Athens,Niclas Eliasson,,,niclas-eliasson,N. Eliasson,M,19,179.0,710,M,316196,EUR,818294400,M,19,19,False,12.0,10.0,,,1.0,5.0,5.0,5.0,8.0,3.0,,,,,57.0,28.0,6.7,7.0,0.00419299,,1,,-0.1,0.18,-0.07,,1.0,,2.0,5.0,2.0,1.0,1.0,,1.0,2.0,1.0,3.0,2.0,1.0,0.0458,0.2092,1.0,-0.25,,,,,,,,,,,,,,1.0,,,
14573055,away,AEK Athens,Orbelín Pineda,,,orbelin-pineda,O. Pineda,M,13,169.0,2463,M,850404,EUR,827625600,M,13,13,False,37.0,33.0,2.0,2.0,0.0,13.0,14.0,20.0,23.0,9.0,,,,,90.0,52.0,6.2,10.0,0.0246415,,0,,0.17,0.15,-0.54,,,,5.0,2.0,1.0,,,1.0,1.0,1.0,,3.0,1.0,1.0,,,,,,,,,,2.0,1.0,,,,,,,1.0,,1.0,
14573055,away,AEK Athens,Marko Grujić,,,marko-grujic,M. Grujić,M,4,190.0,1588,M,280835,EUR,829353600,M,4,4,False,23.0,18.0,,,0.0,8.0,11.0,10.0,12.0,5.0,,,,,63.0,34.0,7.0,6.0,0.0854615,,1,,0.1,0.09,0.2,,,,2.0,6.0,1.0,,,2.0,2.0,2.0,1.0,,1.0,1.0,0.101,,,-0.22,,3.0,,1.0,,,,,,,,,,,,,
14573055,away,AEK Athens,Dereck Kutesa,,,dereck-kutesa,D. Kutesa,M,7,176.0,854,M,789984,EUR,881366400,M,7,7,False,13.0,11.0,,,0.0,5.0,5.0,6.0,8.0,2.0,,,,,79.0,23.0,7.6,5.0,0.140323,,2,,-0.03,0.14,-0.09,,,,1.0,1.0,,,1.0,2.0,,,,3.0,1.0,,0.1017,0.2567,1.0,0.53,,,,1.0,,,1.0,,,,1.0,,,1.0,,,
14573055,away,AEK Athens,Răzvan Marin,,,razvan-marin,R. Marin,M,18,178.0,3926,M,279563,EUR,832809600,F,18,18,False,18.0,14.0,4.0,3.0,0.0,5.0,6.0,9.0,14.0,1.0,,,,,57.0,26.0,6.4,10.0,0.0163641,,0,,0.05,-0.08,0.15,,2.0,,2.0,,,,,1.0,,,,2.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,
14573055,away,AEK Athens,Luka Jović,,,luka-jovic,L. Jović,F,9,181.0,15080,M,319129,EUR,882835200,F,9,9,False,21.0,16.0,1.0,1.0,0.0,6.0,7.0,10.0,14.0,4.0,,,,,90.0,36.0,6.7,9.0,0.0398172,,1,,0.0,0.34,0.16,,,,5.0,6.0,2.0,2.0,1.0,2.0,,,,1.0,4.0,1.0,0.2113,0.2076,,-0.51,1.0,,,,,3.0,,,,,,,,,,,lukajovic
14573055,away,AEK Athens,Petros Mantalos,,,petros-mantalos,P. Mantalos,M,20,176.0,1262,M,80465,EUR,683596800,M,20,20,True,17.0,14.0,3.0,1.0,0.0,6.0,6.0,11.0,15.0,1.0,,,,,33.0,30.0,7.2,5.0,0.265211,,0,,0.42,0.06,-0.02,,4.0,3.0,3.0,5.0,,,,,,4.0,4.0,,1.0,1.0,,,4.0,,,,,,,,2.0,,,,,,,,,,
14573055,away,AEK Athens,Aboubakary Koita,,,aboubakary-koita,A. Koita,M,11,175.0,1932,M,890110,EUR,906249600,F,11,11,True,13.0,8.0,2.0,1.0,0.0,3.0,3.0,5.0,12.0,3.0,,,,,33.0,22.0,6.9,8.0,0.0107613,,1,,0.02,0.3,-0.03,,2.0,,2.0,4.0,,,1.0,,,1.0,1.0,,2.0,,0.0736,0.2653,,-0.25,,1.0,,,,1.0,1.0,,,,,,,,,,
14573055,away,AEK Athens,Frantzdy Pierrot,,,frantzdy-pierrot,F. Pierrot,F,19,194.0,19125,M,943278,EUR,796435200,F,14,14,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,,,,,27.0,5.0,6.6,1.0,0.00053273,,0,,0.01,-0.02,0.0,,,,2.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,2.0,,frantzdy_9
14573055,away,AEK Athens,James Penrice,,,james-penrice,J. Penrice,D,29,175.0,344,M,829190,EUR,914284800,D,29,29,True,7.0,6.0,,,0.0,2.0,2.0,5.0,7.0,,,,,,11.0,15.0,6.6,2.0,0.113927,,0,,0.2,0.04,-0.07,,2.0,1.0,1.0,,,,,3.0,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,1.0,,,
14573055,away,AEK Athens,Mijat Gaćinović,,,mijat-gacinovic,M. Gaćinović,M,8,175.0,812,M,190917,EUR,792201600,M,8,8,True,4.0,2.0,,,0.0,1.0,1.0,1.0,3.0,,,,,,11.0,7.0,6.7,2.0,0.00049477,,1,,-0.07,0.0,-0.06,,,,,,,,1.0,,,,,,,,0.4585,0.3379,,-0.3,,,,,,,,,,1.0,,,,,,,
14573055,away,AEK Athens,Alberto Brignoli,,,alberto-brignoli,A. Brignoli,G,91,188.0,468,M,142904,EUR,682560000,G,91,91,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573055,away,AEK Athens,Angelos Angelopoulos,,,angelos-angelopoulos,A. Angelopoulos,G,81,185.0,189,M,1005956,EUR,1045612800,G,81,81,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573055,away,AEK Athens,Christos Kosidis,Christos Kosidis,,christos-kosidis,C. Kosidis,D,34,182.0,193,M,1195714,EUR,1109462400,D,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573055,away,AEK Athens,Konstantinos Chrysopoulos,,,chrysopoulos-konstantinos,K. Chrysopoulos,D,5,191.0,271,M,1386595,EUR,1053475200,D,55,55,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573055,away,AEK Athens,Domagoj Vida,,,domagoj-vida,D. Vida,D,21,184.0,1939,M,51225,EUR,609811200,D,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
