match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_outfielderBlock,stat_wonContest,captain,stat_hitWoodwork,stat_accurateCross,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist
10411564,away,Juventus,Filip Kostić,,,filip-kostic,F. Kostić,M,18,184,7055,M,126588,EUR,720576000,M,17,17,False,36.0,29.0,3.0,2.0,10.0,11.0,22.0,38.0,1.0,3.0,,4.0,,,,,72.0,58.0,7.3,19.0,0.0,0.0,0.38073,82.112211509341,12.0,51.555,21.525,0,,13.0,,1.0,,,1.0,,,2.0,2.0,1.0,1.0,,21.525,1.0,,,,,3.0,,,filipkostic,,,
10411564,away,Juventus,Fabio Miretti,,,fabio-miretti,F. Miretti,M,21,179,3225,M,1010223,EUR,1059868800,F,20,20,False,30.0,21.0,,,4.0,4.0,17.0,27.0,1.0,3.0,,6.0,,,,,62.0,41.0,6.5,14.0,0.1305,0.0,0.0347863,41.769648449127,6.0,35.07,11.025,3,,1.0,1.0,5.0,1.0,2.0,1.0,1.0,,1.0,1.0,2.0,,2.0,,,,1.0,,,,2.0,,,,,
10411564,away,Juventus,Arkadiusz Milik,,,arkadiusz-milik,A. Milik,F,14,186,14230,M,161325,EUR,762393600,F,14,14,False,23.0,16.0,1.0,,4.0,5.0,12.0,18.0,2.0,4.0,1.0,,2.0,,,,90.0,33.0,6.8,9.0,0.0493,0.11,0.029619,43.959853332591,8.0,0.10499999999998,3.57,1,,,6.0,7.0,,,,,,,,2.0,2.0,1.0,,,,,,,,,,arekmilik,1.0,,
10411564,away,Juventus,Nicolò Fagioli,,,nicolo-fagioli,N. Fagioli,M,44,178,4280,M,901850,EUR,981936000,M,44,44,True,30.0,24.0,6.0,2.0,8.0,9.0,16.0,21.0,,3.0,,3.0,,,,,45.0,42.0,7.1,11.0,0.0271,0.7322,0.0236012,29.184295071947,4.0,11.76,15.645,1,,,1.0,4.0,,1.0,4.0,,,1.0,1.0,2.0,1.0,,,,,2.0,,,,,,nicolofagioli,1.0,1.0,
10411564,away,Juventus,Moise Kean,,,moise-kean,M. Kean,F,20,183,15084,M,835601,EUR,951696000,F,18,18,True,11.0,8.0,,,1.0,1.0,7.0,10.0,,3.0,,2.0,2.0,,,,28.0,19.0,6.8,5.0,0.1156,0.0,0.0171261,27.912847102822,4.0,-9.45,5.985,1,,,,2.0,,2.0,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,moise_kean,,,
10411564,away,Juventus,Samuel Iling Junior,,,samuel-iling-junior,S. I. Junior,F,19,182,2419,M,996919,EUR,1065225600,F,43,43,True,6.0,5.0,,,1.0,1.0,4.0,5.0,1.0,2.0,,1.0,1.0,,,,18.0,11.0,6.9,3.0,0.0,0.0,0.0121823,29.450781872412,4.0,28.245,9.03,0,,,1.0,2.0,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,1.0
10411564,away,Juventus,Leonardo Bonucci,,,leonardo-bonucci,L. Bonucci,D,19,190,2816,M,15444,EUR,546825600,D,19,19,True,2.0,2.0,,,2.0,2.0,,,,,1.0,,,,,,12.0,3.0,6.5,,0.0,0.0,5.08e-05,8.5310547999647,1.0,1.68,1.68,0,,,,,,,,,,,,,,,,,,,,,,,,bonuccileo,,,
10411564,away,Juventus,Mattia Perin,,,mattia-perin,M. Perin,G,1,188,3256,M,79645,EUR,721353600,G,36,36,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411564,away,Juventus,Carlo Pinsoglio,,,carlo-pinsoglio,C. Pinsoglio,G,23,194,2090,M,46420,EUR,637545600,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411564,away,Juventus,Daniele Rugani,,,daniele-rugani,D. Rugani,D,24,188,2117,M,139273,EUR,775440000,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411564,away,Juventus,Mattia Compagnon,,,mattia-compagnon,M. Compagnon,M,21,171,132,M,970901,EUR,1005004800,M,46,46,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
